TimeEnd,IntervalStart,ScenarioId,CohortId,PvBoundaryId,TransferLossFraction,Strategy,ProfileKind,LoadKW,PvKW,GridKW,BatteryKW,FeedInKW
24-Aug-2020 00:30:00,24-Aug-2020 00:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,6.75743,0.004807,6.752623,3.46944695195361e-16,NaN
24-Aug-2020 01:00:00,24-Aug-2020 00:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,6.37418,0.004427,6.369753,0,NaN
24-Aug-2020 01:30:00,24-Aug-2020 01:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,4.10152,0.003553,4.097967,0,NaN
24-Aug-2020 02:00:00,24-Aug-2020 01:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,4.11671,0.003135,4.113575,-1.89906570001672e-16,NaN
24-Aug-2020 02:30:00,24-Aug-2020 02:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,4.44797,0.004693,4.443277,0,NaN
24-Aug-2020 03:00:00,24-Aug-2020 02:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,4.4792,0.004351,4.475419,-0.00057,NaN
24-Aug-2020 03:30:00,24-Aug-2020 03:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,4.24431,0.003154,4.241156,-5.84327907697451e-17,NaN
24-Aug-2020 04:00:00,24-Aug-2020 03:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,3.74379,0.003192,3.740598,6.75629143275177e-17,NaN
24-Aug-2020 04:30:00,24-Aug-2020 04:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,4.02711,0.003629,4.023481,0,NaN
24-Aug-2020 05:00:00,24-Aug-2020 04:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,5.83211,0.006441,5.825669,0,NaN
24-Aug-2020 05:30:00,24-Aug-2020 05:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,7.76492,0.003591,7.761329,0,NaN
24-Aug-2020 06:00:00,24-Aug-2020 05:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.10506,0.001064,10.103996,7.30409884621813e-18,NaN
24-Aug-2020 06:30:00,24-Aug-2020 06:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.5033,0,10.5033,0,NaN
24-Aug-2020 07:00:00,24-Aug-2020 06:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.14938,0,10.14938,0,NaN
24-Aug-2020 07:30:00,24-Aug-2020 07:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.0849,0.07619,10.050757,-0.042047,NaN
24-Aug-2020 08:00:00,24-Aug-2020 07:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.6098,0.388588,30.7406178448754,-19.5052090526316,NaN
24-Aug-2020 08:30:00,24-Aug-2020 08:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,7.82226,1.249174,38.5416826765928,-30.4012201052632,NaN
24-Aug-2020 09:00:00,24-Aug-2020 08:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.41748,1.460131,49.126258099723,-38.1061758947368,NaN
24-Aug-2020 09:30:00,24-Aug-2020 09:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,8.14186,2.009022,54.0518698919668,-45.3766405296112,NaN
24-Aug-2020 10:00:00,24-Aug-2020 09:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,5.45138,3.660673,55.6817390581717,-50.7958411052631,NaN
24-Aug-2020 10:30:00,24-Aug-2020 10:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,6.84392,5.845578,5.80091530366644e-16,1.84725757894737,NaN
24-Aug-2020 11:00:00,24-Aug-2020 10:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,9.1955,4.427418,3.95516952522712e-16,5.54654605263158,NaN
24-Aug-2020 11:30:00,24-Aug-2020 11:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,14.25528,3.627746,0.54914,11.2007278421053,NaN
24-Aug-2020 12:00:00,24-Aug-2020 11:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.01139,4.309922,3.42781358853017e-16,6.99850226315789,NaN
24-Aug-2020 12:30:00,24-Aug-2020 12:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.05596,5.069561,1.0547118733939e-16,6.45013773684211,NaN
24-Aug-2020 13:00:00,24-Aug-2020 12:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,9.40188,4.902171,4.74620343027254e-16,5.32945747368421,NaN
24-Aug-2020 13:30:00,24-Aug-2020 13:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.58522,6.809847,2.63677968348475e-16,4.66867605263158,NaN
24-Aug-2020 14:00:00,24-Aug-2020 13:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.44682,6.453787,5.53723733531797e-16,5.07208936842105,NaN
24-Aug-2020 14:30:00,24-Aug-2020 14:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,14.32608,4.7234,1.668473,8.98561805263158,NaN
24-Aug-2020 15:00:00,24-Aug-2020 14:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,8.92004,4.525458,3.29597460435593e-16,5.14971268421052,NaN
24-Aug-2020 15:30:00,24-Aug-2020 15:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,7.60056,3.510117,0.348539999999999,4.09067468421053,NaN
24-Aug-2020 16:00:00,24-Aug-2020 15:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.59344,3.117691,2.9131,4.87210205263158,NaN
24-Aug-2020 16:30:00,24-Aug-2020 16:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,12.01244,2.07157,2.11046,8.27138515789474,NaN
24-Aug-2020 17:00:00,24-Aug-2020 16:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,9.71752,1.523382,0.8518,7.74510815789474,NaN
24-Aug-2020 17:30:00,24-Aug-2020 17:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.7835,1.246723,0.84124,9.16093231578948,NaN
24-Aug-2020 18:00:00,24-Aug-2020 17:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,18.87078,1.0011955,5.04198,13.5062456842105,NaN
24-Aug-2020 18:30:00,24-Aug-2020 18:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,18.22888,0.725876,10.0112,7.88736889473684,NaN
24-Aug-2020 19:00:00,24-Aug-2020 18:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,12.09404,0.84094,2.09474,9.6509035263158,NaN
24-Aug-2020 19:30:00,24-Aug-2020 19:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,16.00942,0.335198,3.466101,12.8522130526316,NaN
24-Aug-2020 20:00:00,24-Aug-2020 19:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,13.29302,0.088711,4.34134,9.32944105263158,NaN
24-Aug-2020 20:30:00,24-Aug-2020 20:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,12.19997,0.013357,3.78007,8.84899263157895,NaN
24-Aug-2020 21:00:00,24-Aug-2020 20:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,15.5166,0.011191,7.08618,8.86234631578948,NaN
24-Aug-2020 21:30:00,24-Aug-2020 21:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,14.87162,0.00893,7.8304105,7.40239947368421,NaN
24-Aug-2020 22:00:00,24-Aug-2020 21:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,16.79454,0.003154,8.03136,9.22108,NaN
24-Aug-2020 22:30:00,24-Aug-2020 22:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,12.835,0.009633,12.601407,0.235747368421053,NaN
24-Aug-2020 23:00:00,24-Aug-2020 22:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,9.01564,0.006023,8.799477,0.2212,NaN
24-Aug-2020 23:30:00,24-Aug-2020 23:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,10.04552,0.003629,9.697151,0.362884210526316,NaN
25-Aug-2020 00:00:00,24-Aug-2020 23:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,SH_BM,STRUCTURAL_PROXY,11.0438,0.004237,10.6045066968693,0.457954003295429,NaN
24-Aug-2020 00:30:00,24-Aug-2020 00:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,6.75743,0.004807,6.75743,-0.00480699999999965,NaN
24-Aug-2020 01:00:00,24-Aug-2020 00:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,6.37418,0.004427,6.37418,-0.004427,NaN
24-Aug-2020 01:30:00,24-Aug-2020 01:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,4.10152,0.003553,4.10152,-0.003553,NaN
24-Aug-2020 02:00:00,24-Aug-2020 01:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,4.11671,0.003135,4.11671,-0.003135,NaN
24-Aug-2020 02:30:00,24-Aug-2020 02:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,4.44797,0.004693,4.44797,-0.004693,NaN
24-Aug-2020 03:00:00,24-Aug-2020 02:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,4.4792,0.004351,4.4792,-0.004351,NaN
24-Aug-2020 03:30:00,24-Aug-2020 03:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,4.24431,0.003154,4.24431,-0.003154,NaN
24-Aug-2020 04:00:00,24-Aug-2020 03:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,3.74379,0.003192,3.74379,-0.003192,NaN
24-Aug-2020 04:30:00,24-Aug-2020 04:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,VPP_BM,STRUCTURAL_PROXY,4.02711,0.003629,4.02711,-0.003629,NaN
