Day,YearMonth,ExperimentId,CaseId,ScenarioId,PairId,CohortId,SensitivityRole,IsPrimary,PvBoundaryId,TransferLossFraction,QualityMode,CapacityRatio,PowerRatio,HouseCount,PvHomeCount,H4MaskAffected,H4AlignmentCategory,Strategy,RecordType,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,ArtifactDirectory,PaperLoadOnlyBaselineBillEUR,PaperLoadOnlySavingsEUR,PaperLoadOnlySavingsPercent,PaperLoadOnlyPeakKW,PaperSavingsPercentDenominatorIsZero,PaperLoadOnlyDaytimePeakKW,PvSelfNoBatteryBaselineBillEUR,PvSelfNoBatterySavingsEUR,PvSelfNoBatterySavingsPercent,PvSelfNoBatteryPeakKW,EngineeringSavingsPercentDenominatorIsZero,PvSelfNoBatteryDaytimePeakKW,ObservedReleasePvSelfNoBatteryBaselineBillEUR,ObservedReleaseEngineeringSavingsEUR,ObservedReleaseEngineeringSavingsPercent,ObservedReleaseEngineeringSavingsPercentDenominatorIsZero,OptimizedBillEUR,ObservedBillEUR,OutcomePeakImportKW,OutcomeDaytimePeakImportKW,TotalGridImportKWh,TotalBatteryThroughputKWh,TotalCurtailedPvKWh,TotalSharedExportKWh,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,ChargeConversionResidualKW,DischargeConversionResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,SimultaneousChargeDischargeCount,MaximumLexicographicViolation,MinimumExitFlag,MaximumRelativeGap,ObjectiveStageCount,InputsPath,InputsSha256,SolutionPath,SolutionSha256,StagesPath,MetricsPath,MetricsSha256,ObservedProfilesPath,ObservedProfilesSha256
16-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200316_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.522162666666667,,60.568317555,14.5292789154512,23.9882491407454,23.72469,0,23.72469,57.88686559,11.8478269504512,20.467211049855,23.714525,0,NaN,NaN,NaN,NaN,NaN,46.0390386395488,NaN,79.6648886426593,19.75886,387.143959355491,264.60882333778,NaN,NaN,1.4432899320127e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200316_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.72638945833333,,60.568317555,16.711670856542,27.5914397677742,23.72469,0,23.72469,57.88686559,14.030218891542,24.2373097049596,23.714525,0,NaN,NaN,NaN,NaN,NaN,43.856646698458,NaN,77.0285757894737,19.95403,391.95615910125,319.999883991754,NaN,NaN,1.55431223447522e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200316_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.6519385,,60.568317555,6.58385396294931,10.8701285238289,23.72469,0,23.72469,57.88686559,3.9024019979493,6.74142909306777,23.714525,0,NaN,NaN,NaN,NaN,NaN,53.9844635920507,NaN,15.7849314568876,15.7849314568876,378.838344704968,105.6802509784,NaN,NaN,1.33226762955019e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200316_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",3.43042583333333,,60.568317555,16.711670856542,27.5914397677742,23.72469,0,23.72469,57.88686559,14.030218891542,24.2373097049596,23.714525,0,NaN,NaN,NaN,NaN,NaN,43.856646698458,NaN,83.9325542105263,6.62510660251042,391.956208107198,319.999982003113,NaN,NaN,3.38618022510673e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200316_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",5.56656220833333,,60.568317555,6.5838520284445,10.8701253299069,23.72469,0,23.72469,57.88686559,3.9024000634445,6.74142575119603,23.714525,0,NaN,NaN,NaN,NaN,NaN,53.9844655265555,NaN,15.7849315085836,15.7849314085835,378.838355006004,105.679297464945,NaN,NaN,9.09272657168003e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200401_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.978665708333333,,44.174212105,12.2418481593548,27.7126576253505,21.59234,0,21.59234,42.697179065,10.7648151193548,25.2120054652018,21.5824885,0,NaN,NaN,NaN,NaN,NaN,31.9323639456452,NaN,72.3987026786704,11.13095,288.801604502695,240.756453914723,NaN,NaN,9.99200722162641e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200401_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",2.56444133333333,,44.174212105,15.4299077251862,34.9296727432513,21.59234,0,21.59234,42.697179065,13.9528746851862,32.6786803970001,21.5824885,0,NaN,NaN,NaN,NaN,NaN,28.7443043798138,NaN,80.4415042105263,9.67147209088808,295.229114463229,320.148630334972,NaN,NaN,1.33226762955019e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200401_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",3.348377625,,44.174212105,4.35398206077949,9.85638872387873,21.59234,0,21.59234,42.697179065,2.8769490207795,6.73803067036297,21.5824885,0,NaN,NaN,NaN,NaN,NaN,39.8202300442205,NaN,11.6433426209518,11.6433426209518,279.440214039778,67.4969246524453,NaN,NaN,8.46545056276682e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200401_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.505950625,,44.174212105,15.4299077251861,34.9296727432511,21.59234,0,21.59234,42.697179065,13.9528746851861,32.6786803969999,21.5824885,0,NaN,NaN,NaN,NaN,NaN,28.7443043798139,NaN,80.4415042105263,1.51978448656177,295.229129169489,320.14992962588,NaN,NaN,5.84327907697451e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200401_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",4.51129658333333,,44.174212105,4.3539803976651,9.8563849589799,21.59234,0,21.59234,42.697179065,2.8769473576651,6.73802677522415,21.5824885,0,NaN,NaN,NaN,NaN,NaN,39.8202317073349,NaN,11.6433426725541,11.6433425725541,279.440222941298,67.4961423003876,NaN,NaN,4.88498130835069e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200402_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.46896275,,38.03560501,14.6599984731919,38.5428297231965,17.44189,0,17.44189,34.01529078275,10.6396842459419,31.2791218334595,17.432523,0,NaN,NaN,NaN,NaN,NaN,23.3756065368081,NaN,50.6492285277008,8.41517,225.553818167671,205.42097255268,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200402_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.06172091666667,,38.03560501,17.8916929721709,47.039327933569,17.44189,0,17.44189,34.01529078275,13.8713787449209,40.7798329096026,17.432523,0,NaN,NaN,NaN,NaN,NaN,20.1439120378291,NaN,64.8598303878116,3.33066907387547e-16,221.361670745374,222.789140172513,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200402_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.55984491666667,,38.03560501,8.6238467950636,22.67308957698,17.44189,0,17.44189,34.01529078275,4.6035325678136,13.5337151671453,17.432523,0,NaN,NaN,NaN,NaN,NaN,29.4117582149364,NaN,9.45320234766963,9.45320234766963,211.834620188949,93.3285748852542,NaN,NaN,1.99840144432528e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200402_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.669279875,,38.03560501,17.8916929721709,47.039327933569,17.44189,0,17.44189,34.01529078275,13.8713787449209,40.7798329096026,17.432523,0,NaN,NaN,NaN,NaN,NaN,20.1439120378291,NaN,65.0112751172073,2.77555756156289e-16,221.361670745374,222.789140172515,NaN,NaN,1.33226762955019e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200402_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",4.52968995833333,,38.03560501,5.7056532410699,15.0008215711826,17.44189,0,17.44189,34.01529078275,1.6853390138199,4.9546512025544,17.432523,0,NaN,NaN,NaN,NaN,NaN,32.3299517689301,NaN,9.45320232728954,9.4532023272895,226.876854554948,93.0357271575066,NaN,NaN,3.55493412484975e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200415_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.437157166666667,,38.265875025,20.1212925009046,52.5828626361187,19.52503,0,19.52503,31.048841546,12.9042590219046,41.5611609946428,17.2670585,0,NaN,NaN,NaN,NaN,NaN,18.1445825240954,NaN,44.8634388754848,5.248137325,177.362341863961,228.704757233475,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200415_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.48637416666667,,38.265875025,25.0247304973962,65.3969900885501,19.52503,0,19.52503,31.048841546,17.8076970183962,57.3538210500171,17.2670585,0,NaN,NaN,NaN,NaN,NaN,13.2411445276038,NaN,43.4498102726345,5.55111512312578e-16,145.507082720921,163.936634781614,NaN,NaN,9.43689570931383e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200415_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.75878679166667,,38.265875025,20.3576042671044,53.2004148704408,19.52503,0,19.52503,31.048841546,13.1405707881044,42.3222578808171,17.2670585,0,NaN,NaN,NaN,NaN,NaN,17.9082707578956,NaN,7.60865108946108,7.60865108946107,140.786409816853,88.0378967881035,NaN,NaN,1.55431223447522e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200415_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.51560379166667,,38.265875025,25.0247304973962,65.3969900885501,19.52503,0,19.52503,31.048841546,17.8076970183962,57.3538210500171,17.2670585,0,NaN,NaN,NaN,NaN,NaN,13.2411445276038,NaN,42.5048396904373,9.99200722162641e-16,145.507082720921,163.936634781604,NaN,NaN,2.1094237467878e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200415_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",6.01483154166667,,38.265875025,12.2442902088596,31.9979360222656,19.52503,0,19.52503,31.048841546,5.0272567298596,16.1914470219816,17.2670585,0,NaN,NaN,NaN,NaN,NaN,26.0215848161404,NaN,7.60865059202936,7.60865059202936,182.607612708705,67.6185587194436,NaN,NaN,5.16546441037269e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200416_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.693604416666667,,40.503017345,19.7341536061955,48.7226752468891,18.67433,0,18.67433,32.4138198945,11.6449561556955,35.9258988715225,14.3783125,0,NaN,NaN,NaN,NaN,NaN,20.7688637388045,NaN,33.2899409972299,5.83712,203.329506747302,217.258485214895,NaN,NaN,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200416_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.91171770833333,,40.503017345,23.4156244550777,57.8120495459045,18.67433,0,18.67433,32.4138198945,15.3264270045777,47.2836186986351,14.3783125,0,NaN,NaN,NaN,NaN,NaN,17.0873928899223,NaN,47.4889244782776,2.63677968348475e-16,187.773548240904,204.874065035833,NaN,NaN,1.49880108324396e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200416_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",1.68707279166667,,40.503017345,18.7627510914495,46.3243292015273,18.67433,0,18.67433,32.4138198945,10.6735536409495,32.9290212498546,14.3783125,0,NaN,NaN,NaN,NaN,NaN,21.7402662535505,NaN,11.3196099261039,10.2436458161585,182.70715623364,106.473934397555,NaN,NaN,1.6153745008296e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200416_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.42662220833333,,40.503017345,23.4156244550777,57.8120495459045,18.67433,0,18.67433,32.4138198945,15.3264270045777,47.2836186986351,14.3783125,0,NaN,NaN,NaN,NaN,NaN,17.0873928899223,NaN,47.5683931763434,1.00058850094342e-14,187.773548240904,204.874065035824,NaN,NaN,9.10382880192628e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Apr-2020,01-Apr-2020,B2022_MONTHLY_V1,MONTHLY_20200416_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",5.0838985,,40.503017345,10.5122374873497,25.9542082946751,18.67433,0,18.67433,32.4138198945,2.4230400368497,7.47533010529513,14.3783125,0,NaN,NaN,NaN,NaN,NaN,29.9907798576503,NaN,11.319608794143,8.54798972283815,213.466643518927,54.9439335321858,NaN,NaN,1.99840144432528e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200501_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.972293541666667,,48.90166106,11.8253391916328,24.1818763111619,22.56567,0,22.56567,48.25838992775,11.1820680593828,23.171241469357,22.565423,0,NaN,NaN,NaN,NaN,NaN,37.0763218683672,NaN,64.3350776731302,14.83122,313.229875181459,252.455241484834,NaN,NaN,3.33066907387547e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200501_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.53443091666667,,48.90166106,14.3866965672802,29.4196480353263,22.56567,0,22.56567,48.25838992775,13.7434254350302,28.478831257334,22.565423,0,NaN,NaN,NaN,NaN,NaN,34.5149644927198,NaN,79.8157942105263,13.55112,318.953210535899,319.999908702084,NaN,NaN,1.99840144432528e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200501_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.97061283333333,,48.90166106,5.08905967402141,10.4067214972051,22.56567,0,22.56567,48.25838992775,4.4457885417714,9.21246761118099,22.565423,0,NaN,NaN,NaN,NaN,NaN,43.8126013859786,NaN,12.9326235719625,12.9326235719625,305.800872678351,108.103779895724,NaN,NaN,1.39679934285653e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200501_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.97072329166667,,48.90166106,14.3866965672802,29.4196480353263,22.56567,0,22.56567,48.25838992775,13.7434254350302,28.478831257334,22.565423,0,NaN,NaN,NaN,NaN,NaN,34.5149644927198,NaN,69.04831,4.44192453794241,318.9532501519,320,NaN,NaN,1.25854882071508e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200501_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",1.973185625,,48.90166106,5.08904837423011,10.4066983900324,22.56567,0,22.56567,48.25838992775,4.4457772419801,9.21244419599596,22.565423,0,NaN,NaN,NaN,NaN,NaN,43.8126126857699,NaN,12.9326226132705,12.9326226132705,305.801001491951,108.105111945503,NaN,NaN,3.10862446895044e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200502_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.356702375,,36.388577095,11.6778787545204,32.0921555246111,18.54607,0,18.54607,34.308131196,9.5974328555204,27.9742222060739,18.5347365,0,NaN,NaN,NaN,NaN,NaN,24.7106983404796,NaN,56.8436996398892,6.48772,244.336915367907,207.270558621871,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200502_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.25688529166667,,36.388577095,13.8562128123385,38.0784683505594,18.54607,0,18.54607,34.308131196,11.7757669133385,34.3235451854383,18.5347365,0,NaN,NaN,NaN,NaN,NaN,22.5323642826615,NaN,72.4546278265372,2.12607709215717e-14,247.608398710566,250.105953724243,NaN,NaN,2.22044604925031e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200502_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.88554791666667,,36.388577095,4.5616515186704,12.535943647264,18.54607,0,18.54607,34.308131196,2.4812056196704,7.23212117120411,18.5347365,0,NaN,NaN,NaN,NaN,NaN,31.8269255763296,NaN,11.4241297138414,11.4241297138414,235.839928137175,58.8620082800323,NaN,NaN,1.11022302462516e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200502_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.629191875,,36.388577095,13.8562128123385,38.0784683505594,18.54607,0,18.54607,34.308131196,11.7757669133385,34.3235451854383,18.5347365,0,NaN,NaN,NaN,NaN,NaN,22.5323642826615,NaN,61.4547773130194,2.23779328401008e-16,247.608398710566,250.105953724235,NaN,NaN,1.99840144432528e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-May-2020,01-May-2020,B2022_MONTHLY_V1,MONTHLY_20200502_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",6.12126816666667,,36.388577095,3.0774184026708,8.4571001351236,18.54607,0,18.54607,34.308131196,0.996972503670797,2.90593649060965,18.5347365,0,NaN,NaN,NaN,NaN,NaN,33.3111586923292,NaN,11.4241285714286,9.53951981153915,236.486947310625,77.2305231077807,NaN,NaN,4.63629135083465e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
