ExperimentId,CaseId,Day,BudgetId,Strategy,ScenarioId,PairId,CohortId,PvBoundaryId,TransferLossFraction,SensitivityRole,IsPrimary,CapacityRatio,PowerRatio,QualityMode,BatteryCapacityKWh,BatteryPowerKW,SelfDischargeKW,HouseCount,PvHomeCount,H4MaskAffected,H4AlignmentCategory,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,PaperLoadOnlyBaselineBillEUR,PaperLoadOnlyBaselinePeakImportKW,PaperLoadOnlyBaselineDaytimePeakImportKW,PaperLoadOnlySavingsEUR,PaperLoadOnlySavingsPercent,PaperSavingsPercentDenominatorIsZero,PvSelfNoBatteryBaselineBillEUR,PvSelfNoBatteryBaselinePeakImportKW,PvSelfNoBatteryBaselineDaytimePeakImportKW,PvSelfNoBatterySavingsEUR,PvSelfNoBatterySavingsPercent,EngineeringSavingsPercentDenominatorIsZero,OptimizedBillEUR,PeakImportKW,DaytimePeakImportKW,ImportSpreadKW,TotalGridImportKWh,TotalBatteryThroughputKWh,TotalCurtailedPvKWh,TotalSharedExportKWh,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,ChargeConversionResidualKW,DischargeConversionResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,SimultaneousChargeDischargeCount,MaximumLexicographicViolation,StageCount,MinimumStageExitFlag,MaximumStageRelativeGap,StageNames,StageValues,StageExitFlags,StageRelativeGaps,CaseDirectory,InputsPath,InputsSha256,SolutionPath,SolutionSha256,StagesPath,MetricsPath
FIGURE_7,figure7_c020_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,0.2,release_literal,2,0.66,0,20,10,1,same_date_plus60_core,ok,,,6.359923875,36.671172405,18.87078,18.87078,9.3264184292602,25.4325613761631,0,33.29714113,17.9361625,17.9361625,5.9523871542602,17.8765712378149,0,27.3447539757398,22.7752368421053,16.40303289,22.7752368421053,204.690712226548,66.1167914767517,NaN,NaN,1.28785870856518e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c030_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.3,0.2,release_literal,3,0.66,0,20,10,1,same_date_plus60_core,ok,,,6.68683454166667,36.671172405,18.87078,18.87078,10.6828995477825,29.1316007838514,0,33.29714113,17.9361625,17.9361625,7.30886827278249,21.9504378596556,0,25.9882728572175,24.0954968421053,15.61805639,24.0954968421054,206.640483997594,96.4001161879356,0,23.1387579060322,3.01980662698043e-14,1.0547118733939e-15,1.60704782814491e-14,3.01980662698043e-14,0,0,0,0,0,5.55111512312578e-16,2.22044604925031e-16,3.10862446895044e-15,1.75998104978703e-13,0,0,0,2,1,3.40529406916056e-14,billEUR|batteryThroughputKWh,25.988270258390525|96.400116187935623,1|1,0|3.4052940691605625e-14,,,,,,,
FIGURE_7,figure7_c040_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.4,0.2,release_literal,4,0.66,0,20,10,1,same_date_plus60_core,ok,,,10.1491670833333,36.671172405,18.87078,18.87078,12.0187663598902,32.7744262636432,0,33.29714113,17.9361625,17.9361625,8.6447350848902,25.9623943423223,0,24.6524060451098,24.0954968421053,13.5812,24.0954968421053,208.696496858115,127.999934790219,NaN,NaN,4.32986979603811e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c050_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.5,0.2,release_literal,5,0.66,0,20,10,1,same_date_plus60_core,ok,,,5.03246595833333,36.671172405,18.87078,18.87078,13.3420477132709,36.3829319824304,0,33.29714113,17.9361625,17.9361625,9.96801643827094,29.9365534096559,0,23.3291246917291,24.3980368421053,13.9008,24.3980368421053,210.817402417279,159.999938290521,0,36.0346716879977,4.44089209850063e-15,1.0547118733939e-15,5.82867087928207e-16,4.44089209850063e-15,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,6.66133814775094e-16,1.33226762955019e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,23.329122358816843|159.99993829052138,1|1,0|0,,,,,,,
FIGURE_7,figure7_c060_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.6,0.2,release_literal,6,0.66,0,20,10,1,same_date_plus60_core,ok,,,3.44633133333333,36.671172405,18.87078,18.87078,14.656870492428,39.9683716968634,0,33.29714113,17.9361625,17.9361625,11.282839217428,33.8853091722713,0,22.014301912572,24.3980368421053,11.45354,24.3980368421053,212.98190886825,191.99994176845,NaN,NaN,2.55351295663786e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c070_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.7,0.2,release_literal,7,0.66,0,20,10,1,same_date_plus60_core,ok,,,3.41056270833333,36.671172405,18.87078,18.87078,15.7570257130428,42.9684263677764,0,33.29714113,17.9361625,17.9361625,12.3829944380428,37.189362262954,0,20.9141466919572,24.3980368421053,5.700921865,24.3980368421053,215.171209452195,220.213628759753,0,54.1221950459501,1.66533453693773e-15,1.11022302462516e-16,2.22044604925031e-16,1.66533453693773e-15,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,6.66133814775094e-16,1.08246744900953e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,20.914144600542802|220.21362875975311,1|1,0|0,,,,,,,
FIGURE_7,figure7_c080_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.8,0.2,release_literal,8,0.66,0,20,10,1,same_date_plus60_core,ok,,,2.1621405,36.671172405,18.87078,18.87078,15.7883443854625,43.0538304341473,0,33.29714113,17.9361625,17.9361625,12.4143131104625,37.2834204053557,0,20.8828280195375,24.3980368421053,5.700921865,24.3980368421053,214.827048216814,221.079596486344,NaN,NaN,3.44169137633799e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c090_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.9,0.2,release_literal,9,0.66,0,20,10,1,same_date_plus60_core,ok,,,3.35212358333333,36.671172405,18.87078,18.87078,15.7915235510125,43.0624998203204,0,33.29714113,17.9361625,17.9361625,12.4174922760125,37.2929682687522,0,20.8796488539875,24.3980368421053,5.700921865,24.3980368421053,214.792112331648,221.755598882853,0,48.4266019374197,2.55351295663786e-15,5.55111512312578e-16,2.22044604925031e-16,2.55351295663786e-15,0,0,0,0,0,1.11022302462516e-16,5.55111512312578e-16,7.7715611723761e-16,3.21964677141295e-15,0,0,0,2,1,1.24321813232124e-14,billEUR|batteryThroughputKWh,20.879646766022823|221.75559888285395,1|1,0|1.243218132321236e-14,,,,,,,
FIGURE_7,figure7_c100_p020_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.2,release_literal,10,0.66,0,20,10,1,same_date_plus60_core,ok,,,2.07114095833333,36.671172405,18.87078,18.87078,15.7915235510125,43.0624998203204,0,33.29714113,17.9361625,17.9361625,12.4174922760125,37.2929682687521,0,20.8796488539875,24.3980368421053,5.700921865,24.3980368421053,214.792112331648,221.755598882856,NaN,NaN,1.99840144432528e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c020_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,0.3,release_literal,2,0.99,0,20,10,1,same_date_plus60_core,ok,,,4.157192375,36.671172405,18.87078,18.87078,9.3312798432258,25.4458181488452,0,33.29714113,17.9361625,17.9361625,5.9572485682258,17.891171331999,0,27.3398925617742,26.4176505263158,16.16085689,26.4176505263158,204.665653391674,66.6887884641882,0,17.5681557679059,8.74855743404623e-14,8.74855743404623e-14,4.44089209850063e-16,1.33226762955019e-15,0,0,0,0,0,1.11022302462516e-16,2.22044604925031e-16,3.33066907387547e-16,8.88178419700125e-16,0,0,0,2,1,1.60245267487062e-13,billEUR|batteryThroughputKWh,27.339889827785264|66.688788464188249,1|1,0|1.602452674870615e-13,,,,,,,
FIGURE_7,figure7_c030_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.3,0.3,release_literal,3,0.99,0,20,10,1,same_date_plus60_core,ok,,,4.980731375,36.671172405,18.87078,18.87078,10.696545588585,29.1688126860283,0,33.29714113,17.9361625,17.9361625,7.32251431358496,21.9914204796025,0,25.974626816415,29.7226052631579,15.26550257,29.7226052631579,206.570143581087,97.2536968386906,0,21.8290445806547,2.77555756156289e-15,9.99200722162641e-16,9.99200722162641e-16,2.77555756156289e-15,0,0,0,0,0,5.55111512312578e-17,1.11022302462516e-16,3.33066907387547e-16,1.77635683940025e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,25.974624218952631|97.253696838690544,1|1,0|0,,,,,,,
FIGURE_7,figure7_c040_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.4,0.3,release_literal,4,0.99,0,20,10,1,same_date_plus60_core,ok,,,5.58870933333333,36.671172405,18.87078,18.87078,12.0485901997441,32.8557540148385,0,33.29714113,17.9361625,17.9361625,8.67455892474414,26.0519631126185,0,24.6225822052559,31.0428652631579,13.9493537448805,31.0428652631579,208.542783946788,128.120186584336,0,26.9557997078319,1.22124532708767e-15,1.11022302462516e-16,4.44089209850063e-16,1.22124532708767e-15,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,3.33066907387547e-16,4.16333634234434e-16,0,0,0,2,1,0,billEUR|batteryThroughputKWh,24.622579742997896|128.1201865843363,1|1,0|0,,,,,,,
FIGURE_7,figure7_c050_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.5,0.3,release_literal,5,0.99,0,20,10,1,same_date_plus60_core,ok,,,5.824480125,36.671172405,18.87078,18.87078,13.3795126555774,36.485096543445,0,33.29714113,17.9361625,17.9361625,10.0054813805774,30.0490704037132,0,23.2916597494226,31.0428652631579,13.40837027,31.0428652631579,210.624284185659,159.999938389623,0,33.2758397350707,4.44089209850063e-15,1.11022302462516e-16,6.66133814775094e-16,4.44089209850063e-15,0,0,0,0,0,8.88178419700125e-16,6.66133814775094e-16,9.99200722162641e-16,2.34534613952064e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,23.291657420256843|159.99993838962257,1|1,0|0,,,,,,,
FIGURE_7,figure7_c060_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.6,0.3,release_literal,6,0.99,0,20,10,1,same_date_plus60_core,ok,,,3.65542641666667,36.671172405,18.87078,18.87078,14.7027940089582,40.0936022622323,0,33.29714113,17.9361625,17.9361625,11.3287627339582,34.0232294710467,0,21.9683783960418,31.3454052631579,12.90823,31.3454052631579,212.745189744823,191.999941889925,0,40.1158413977146,1.55431223447522e-15,9.43689570931383e-16,8.88178419700125e-16,1.55431223447522e-15,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,3.33066907387547e-16,1.72084568816899e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,21.968376199204208|191.99994188992548,1|1,0|0,,,,,,,
FIGURE_7,figure7_c070_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.7,0.3,release_literal,7,0.99,0,20,10,1,same_date_plus60_core,ok,,,4.03764029166667,36.671172405,18.87078,18.87078,16.0094603575146,43.6567998991268,0,33.29714113,17.9361625,17.9361625,12.6354290825146,37.9474893450549,0,20.6617120474854,31.3454052631579,9.96847171656262,31.3454052631579,214.95173964647,223.999945346279,0,48.1793336994825,5.44009282066327e-15,1.11022302462516e-16,4.44089209850063e-16,5.44009282066327e-15,0,0,0,0,0,8.88178419700125e-16,1.11022302462516e-16,3.33066907387547e-16,4.82947015711943e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,20.661709981314381|223.99994534627882,1|1,0|0,,,,,,,
FIGURE_7,figure7_c080_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.8,0.3,release_literal,8,0.99,0,20,10,1,same_date_plus60_core,ok,,,3.85391066666667,36.671172405,18.87078,18.87078,16.9587509796313,46.2454562192264,0,33.29714113,17.9361625,17.9361625,13.5847197046313,40.7984566951057,0,19.7124214253687,31.3454052631579,6.75015598972095e-14,31.3454052631579,216.620015663392,247.894639659648,0,54.6504548390217,9.80326930744013e-14,1.22124532708767e-15,4.44089209850063e-16,9.80326930744013e-14,0,0,0,0,0,8.88178419700125e-16,1.11022302462516e-16,3.33066907387547e-16,3.99680288865056e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,19.712419454126781|247.89463965964799,1|1,0|0,,,,,,,
FIGURE_7,figure7_c090_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.9,0.3,release_literal,9,0.99,0,20,10,1,same_date_plus60_core,ok,,,6.88439179166667,36.671172405,18.87078,18.87078,16.9898302808675,46.3302075353091,0,33.29714113,17.9361625,17.9361625,13.6157990058675,40.891795943406,0,19.6813421241325,31.3454052631579,4.44089209850063e-16,31.3454052631579,216.278484880577,248.203889281669,0,49.9049479215198,1.4210854715202e-14,1.11022302462516e-16,4.44089209850063e-16,1.4210854715202e-14,0,0,0,0,0,7.105427357601e-15,1.11022302462516e-16,3.33066907387547e-16,1.16573417585641e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,19.681340155998512|248.2038892816696,1|1,0|0,,,,,,,
FIGURE_7,figure7_c100_p030_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.3,release_literal,10,0.99,0,20,10,1,same_date_plus60_core,ok,,,4.5744995,36.671172405,18.87078,18.87078,17.0020153934569,46.3634355773658,0,33.29714113,17.9361625,17.9361625,13.6279841184569,40.9283910148623,0,19.6691570115431,31.3454052631579,1.11022302462516e-15,31.3454052631579,216.144582544429,252.292601981383,0,46.6274473953335,3.21964677141295e-15,8.88178419700125e-16,4.44089209850063e-16,3.21964677141295e-15,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,3.33066907387547e-16,6.10622663543836e-16,0,0,0,2,1,0,billEUR|batteryThroughputKWh,19.669155044627587|252.29260198138329,1|1,0|0,,,,,,,
FIGURE_7,figure7_c020_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,0.4,release_literal,2,1.32,0,20,10,1,same_date_plus60_core,ok,,,2.34908975,36.671172405,18.87078,18.87078,9.3334085084386,25.4516228861175,0,33.29714113,17.9361625,17.9361625,5.9593772334386,17.8975642688715,0,27.3377638965614,33.8165736842105,16.27521789,33.8165736842105,204.654680890577,66.6887885738997,NaN,NaN,5.55111512312578e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c030_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.3,0.4,release_literal,3,1.32,0,20,10,1,same_date_plus60_core,ok,,,4.13576408333333,36.671172405,18.87078,18.87078,10.7045585474668,29.190663525138,0,33.29714113,17.9361625,17.9361625,7.3305272724668,22.0154854852153,0,25.9666138575332,33.00156,14.98670257,33.00156,206.528839669325,97.8368625148938,0,21.0307152425531,1.4432899320127e-13,6.93889390390723e-16,1.08246744900953e-15,1.4432899320127e-13,0,0,0,0,0,3.88578058618805e-16,2.22044604925031e-16,4.44089209850063e-16,3.13638004456607e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,25.966611260872106|97.836862514893795,1|1,0|0,,,,,,,
FIGURE_7,figure7_c040_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.4,0.4,release_literal,4,1.32,0,20,10,1,same_date_plus60_core,ok,,,10.898664625,36.671172405,18.87078,18.87078,12.0611686065704,32.8900545457497,0,33.29714113,17.9361625,17.9361625,8.6871373315704,26.0897393492545,0,24.6100037984296,34.0754663157895,13.83194,34.0754663157895,208.477946798199,129.117651443234,NaN,NaN,4.53438456373222e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c050_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.5,0.4,release_literal,5,1.32,0,20,10,1,same_date_plus60_core,ok,,,12.0929560416667,36.671172405,18.87078,18.87078,13.4045386895795,36.5533409773173,0,33.29714113,17.9361625,17.9361625,10.0305074145795,30.1242301115823,0,23.2666337154205,36.6699736842105,13.2483563453348,36.6699736842106,210.49530122653,160.060015425963,0,31.4117467870184,4.32986979603811e-15,1.77635683940025e-15,4.44089209850063e-16,4.32986979603811e-15,0,0,0,0,0,1.11022302462516e-16,4.44089209850063e-16,4.44089209850063e-16,8.39744940250853e-14,0,0,0,2,1,0,billEUR|batteryThroughputKWh,23.266631388757368|160.06001542596323,1|1,0|0,,,,,,,
FIGURE_7,figure7_c060_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.6,0.4,release_literal,6,1.32,0,20,10,1,same_date_plus60_core,ok,,,2.33127145833333,36.671172405,18.87078,18.87078,14.730132276352,40.1681520123518,0,33.29714113,17.9361625,17.9361625,11.356101001352,34.1053334189114,0,21.941040128648,37.9902336842105,13.18837,37.9902336842105,212.604270860938,191.99994196224,NaN,NaN,1.64313007644523e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c070_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.7,0.4,release_literal,7,1.32,0,20,10,1,same_date_plus60_core,ok,,,3.375711875,36.671172405,18.87078,18.87078,16.0452225124136,43.7543210650825,0,33.29714113,17.9361625,17.9361625,12.6711912374136,38.0548924243745,0,20.6259498925864,38.2927736842105,10.9387738829865,38.2927736842105,214.76739866827,223.999945440875,0,45.5458910844159,7.105427357601e-15,1.11022302462516e-16,8.88178419700125e-16,7.105427357601e-15,0,0,0,0,0,7.7715611723761e-16,2.22044604925031e-16,4.44089209850063e-16,1.99840144432528e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,20.625947829991578|223.99994544087548,1|1,0|0,,,,,,,
FIGURE_7,figure7_c080_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.8,0.4,release_literal,8,1.32,0,20,10,1,same_date_plus60_core,ok,,,2.862978375,36.671172405,18.87078,18.87078,16.9919349077406,46.3359467215283,0,33.29714113,17.9361625,17.9361625,13.6179036327406,40.8981166868743,0,19.6792374972594,37.9902336842105,1.38777878078145e-15,37.9902336842105,216.255357112741,247.140952994741,NaN,NaN,7.35522753814166e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c090_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.9,0.4,release_literal,9,1.32,0,20,10,1,same_date_plus60_core,ok,,,5.679931,36.671172405,18.87078,18.87078,17.0276132720656,46.4332393958147,0,33.29714113,17.9361625,17.9361625,13.6535819970656,41.0052681212442,0,19.6435591329344,37.9902336842105,5.99520433297585e-15,37.9902336842105,215.863287175104,246.456862361322,0,44.8940601045042,2.95319324550292e-14,2.95319324550292e-14,8.88178419700125e-16,2.8421709430404e-14,0,0,0,0,0,1.11022302462516e-16,2.22044604925031e-16,1.11022302462516e-15,9.99200722162641e-16,0,0,2.8421709430404e-14,2,1,0,billEUR|batteryThroughputKWh,19.643557168578678|246.45686236132278,1|1,0|0,,,,,,,
FIGURE_7,figure7_c100_p040_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.4,release_literal,10,1.32,0,20,10,1,same_date_plus60_core,ok,,,3.82822670833333,36.671172405,18.87078,18.87078,17.0580464310756,46.5162287223459,0,33.29714113,17.9361625,17.9361625,13.6840151560756,41.0966668359002,0,19.6131259739244,35.45714,6.82787160144471e-15,35.45714,215.528856856312,247.471909096474,NaN,NaN,1.74416037168612e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,,,,,,,,,,,
FIGURE_7,figure7_c020_p050_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,0.5,release_literal,2,1.65,0,20,10,1,same_date_plus60_core,ok,,,3.14453583333333,36.671172405,18.87078,18.87078,9.3355371736515,25.4574276233901,0,33.29714113,17.9361625,17.9361625,5.9615058986515,17.9039572057443,0,27.3356352313485,29.9631063157895,15.71681689,29.9631063157895,204.64370838948,66.6887886836233,0,17.2546556581884,4.66293670342566e-15,3.33066907387547e-16,8.32667268468867e-16,4.66293670342566e-15,0,0,0,0,0,1.33226762955019e-15,0,4.44089209850063e-16,3.02535774210355e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,27.335632497785262|66.688788683623287,1|1,0|0,,,,,,,
FIGURE_7,figure7_c030_p050_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.3,0.5,release_literal,3,1.65,0,20,10,1,same_date_plus60_core,ok,,,4.34306754166667,36.671172405,18.87078,18.87078,10.7109996808209,29.2082280940669,0,33.29714113,17.9361625,17.9361625,7.33696840582091,22.0348298887752,0,25.9601727241791,37.0042431578947,15.32339957,37.0042431578947,206.495637951005,98.4968628469082,0,20.320690576546,1.82243109492219e-13,1.82243109492219e-13,2.22044604925031e-16,7.105427357601e-15,0,0,0,0,0,4.44089209850063e-16,0,4.44089209850063e-16,2.44249065417534e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,25.960170128162105|98.496862846908172,1|1,0|0,,,,,,,
FIGURE_7,figure7_c040_p050_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.4,0.5,release_literal,4,1.65,0,20,10,1,same_date_plus60_core,ok,,,6.12551154166667,36.671172405,18.87078,18.87078,12.0720759971906,32.9197983196868,0,33.29714113,17.9361625,17.9361625,8.69804472219062,26.1224970883578,0,24.5990964078094,38.8176736842105,13.43936,38.8176736842105,208.421723135208,129.25376774232,0,24.8215091288399,4.57150209351826e-14,1.4432899320127e-15,2.27595720048157e-15,4.57150209351826e-14,0,0,0,0,0,4.44089209850063e-16,0,1.99840144432528e-15,7.66053886991358e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,24.599093947899991|129.25376774232024,1|1,0|0,,,,,,,
FIGURE_7,figure7_c050_p050_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.5,0.5,release_literal,5,1.65,0,20,10,1,same_date_plus60_core,ok,,,8.600766625,36.671172405,18.87078,18.87078,13.4210764376964,36.5984383849874,0,33.29714113,17.9361625,17.9361625,10.0470451626964,30.1738972828639,0,23.2500959673036,43.3541842105263,11.80366,43.3541842105263,210.410055102216,160.346607857358,0,30.0915905713209,1.02140518265514e-14,5.55111512312578e-16,3.37230243729891e-15,1.02140518265514e-14,0,0,0,0,0,1.11022302462516e-16,0,3.5527136788005e-15,2.47857290247566e-14,0,0,0,2,1,0,billEUR|batteryThroughputKWh,23.25009364229421|160.34660785735815,1|1,0|0,,,,,,,
FIGURE_7,figure7_c060_p050_DC_XI007_H20_VPP_BM,24-Aug-2020,GRID,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.6,0.5,release_literal,6,1.65,0,20,10,1,same_date_plus60_core,ok,,,5.627541375,36.671172405,18.87078,18.87078,14.7522200263408,40.2283839289779,0,33.29714113,17.9361625,17.9361625,11.3781887513408,34.1716686934702,0,21.9189523786592,43.6173421052632,10.42112,43.6173421052632,212.490416495879,191.999942020666,0,36.4762234598164,7.32747196252603e-15,5.55111512312578e-16,3.59434704222394e-15,7.32747196252603e-15,0,0,0,0,0,1.77635683940025e-15,0,2.66453525910038e-15,8.79851747015437e-15,0,0,0,2,1,0,billEUR|batteryThroughputKWh,21.918950186764206|191.99994202066611,1|1,0|0,,,,,,,
