Season,Date,Case,Hour,Customer,LoadKW,PVKW,ChargeKW,DischargeKW,StartEnergyKWh,EndEnergyKWh,NetImportKW,BuyEURPerKWh
summer,2020-06-21,POOL_TOU,1,8,0.1301,0.0,0.0,0.0,2.0,2.0,0.1301,0.0991
summer,2020-06-21,POOL_TOU,1,9,0.2164,0.0,0.0,0.0,2.0,2.0,0.2164,0.0991
summer,2020-06-21,POOL_TOU,1,10,0.92602,0.0,0.0,0.0,2.0,2.0,0.92602,0.0991
summer,2020-06-21,POOL_TOU,1,11,0.16817,0.00015,0.0,0.0,2.0,2.0,0.16801999999999997,0.0991
summer,2020-06-21,POOL_TOU,1,12,0.13843,0.0,0.0,0.0,2.0,2.0,0.13843,0.0991
summer,2020-06-21,POOL_TOU,1,13,0.08888,0.0,0.0,0.0,2.0,2.0,0.08888,0.0991
summer,2020-06-21,POOL_TOU,1,14,1.00882,0.0,0.0,0.0,2.0,2.0,1.00882,0.0991
summer,2020-06-21,POOL_TOU,1,15,0.24367,0.00323,0.0,0.0,2.0,2.0,0.24044,0.0991
summer,2020-06-21,POOL_TOU,1,16,0.43898,0.0,0.0,0.0,2.0,2.0,0.43898,0.0991
summer,2020-06-21,POOL_TOU,1,17,0.05891,0.0,0.0,0.0,2.0,2.0,0.05891,0.0991
summer,2020-06-21,POOL_TOU,1,18,0.76438,0.0,0.0,0.0,2.0,2.0,0.76438,0.0991
summer,2020-06-21,POOL_TOU,1,19,0.74687,0.0,0.0,0.0,2.0,2.0,0.74687,0.0991
summer,2020-06-21,POOL_TOU,1,20,0.07962,0.0,0.0,0.0,2.0,2.0,0.07962,0.0991
summer,2020-06-21,POOL_TOU,1,21,0.06253,0.00015,0.0,0.0,2.0,2.0,0.062380000000000005,0.0991
summer,2020-06-21,POOL_TOU,1,22,0.45212,0.0,0.0,0.0,2.0,2.0,0.45212,0.0991
summer,2020-06-21,POOL_TOU,1,23,0.36562,0.0,0.0,0.0,2.0,2.0,0.36562,0.0991
summer,2020-06-21,POOL_TOU,1,24,0.1624499999999999,0.0,0.0,0.0,2.0,2.0,0.1624499999999999,0.0991
summer,2020-06-21,POOL_TOU,1,25,0.14978,0.00323,0.0,0.0,2.0,2.0,0.14654999999999999,0.0991
summer,2020-06-21,POOL_TOU,1,26,0.23263,0.0,0.0,0.0,2.0,2.0,0.23263,0.0991
summer,2020-06-21,POOL_TOU,1,27,0.65667,0.0,0.0,0.0,2.0,2.0,0.65667,0.0991
summer,2020-06-21,POOL_TOU,1,28,0.1301,0.0,0.0,0.0,2.0,2.0,0.1301,0.0991
summer,2020-06-21,POOL_TOU,1,29,0.2164,0.0,0.0,0.0,2.0,2.0,0.2164,0.0991
summer,2020-06-21,POOL_TOU,1,30,0.92602,0.0,0.0,0.0,2.0,2.0,0.92602,0.0991
summer,2020-06-21,POOL_TOU,1,31,0.16817,0.00015,0.0,0.0,2.0,2.0,0.16801999999999997,0.0991
summer,2020-06-21,POOL_TOU,1,32,0.13843,0.0,0.0,0.0,2.0,2.0,0.13843,0.0991
summer,2020-06-21,POOL_TOU,1,33,0.08888,0.0,0.0,0.0,2.0,2.0,0.08888,0.0991
summer,2020-06-21,POOL_TOU,1,34,1.00882,0.0,0.0,0.0,2.0,2.0,1.00882,0.0991
summer,2020-06-21,POOL_TOU,1,35,0.24367,0.00323,0.0,0.0,2.0,2.0,0.24044,0.0991
summer,2020-06-21,POOL_TOU,1,36,0.43898,0.0,0.0,0.0,2.0,2.0,0.43898,0.0991
summer,2020-06-21,POOL_TOU,1,37,0.05891,0.0,0.0,0.0,2.0,2.0,0.05891,0.0991
summer,2020-06-21,POOL_TOU,1,38,0.76438,0.0,0.0,0.0,2.0,2.0,0.76438,0.0991
summer,2020-06-21,POOL_TOU,1,39,0.74687,0.0,0.0,0.0,2.0,2.0,0.74687,0.0991
summer,2020-06-21,POOL_TOU,1,40,0.07962,0.0,0.0,0.0,2.0,2.0,0.07962,0.0991
summer,2020-06-21,POOL_TOU,1,41,0.06253,0.00015,0.0,0.0,2.0,2.0,0.062380000000000005,0.0991
summer,2020-06-21,POOL_TOU,1,42,0.45212,0.0,0.0,0.0,2.0,2.0,0.45212,0.0991
summer,2020-06-21,POOL_TOU,1,43,0.36562,0.0,0.0,0.0,2.0,2.0,0.36562,0.0991
summer,2020-06-21,POOL_TOU,1,44,0.1624499999999999,0.0,0.0,0.0,2.0,2.0,0.1624499999999999,0.0991
summer,2020-06-21,POOL_TOU,1,45,0.14978,0.00323,0.0,0.0,2.0,2.0,0.14654999999999999,0.0991
summer,2020-06-21,POOL_TOU,1,46,0.23263,0.0,0.0,0.0,2.0,2.0,0.23263,0.0991
summer,2020-06-21,POOL_TOU,1,47,0.65667,0.0,0.0,0.0,2.0,2.0,0.65667,0.0991
summer,2020-06-21,POOL_TOU,1,48,0.1301,0.0,0.0,0.0,2.0,2.0,0.1301,0.0991
summer,2020-06-21,POOL_TOU,1,49,0.2164,0.0,0.0,0.0,2.0,2.0,0.2164,0.0991
summer,2020-06-21,POOL_TOU,1,50,0.92602,0.0,0.0,0.0,2.0,2.0,0.92602,0.0991
summer,2020-06-21,POOL_TOU,1,51,0.16817,0.00015,0.0,0.0,2.0,2.0,0.16801999999999997,0.0991
summer,2020-06-21,POOL_TOU,1,52,0.13843,0.0,0.0,0.0,2.0,2.0,0.13843,0.0991
summer,2020-06-21,POOL_TOU,1,53,0.08888,0.0,0.0,0.0,2.0,2.0,0.08888,0.0991
summer,2020-06-21,POOL_TOU,1,54,1.00882,0.0,0.0,0.0,2.0,2.0,1.00882,0.0991
summer,2020-06-21,POOL_TOU,1,55,0.24367,0.00323,0.0,0.0,2.0,2.0,0.24044,0.0991
summer,2020-06-21,POOL_TOU,2,1,0.03495,0.0,0.0,0.0,2.0,2.0,0.03495,0.0991
summer,2020-06-21,POOL_TOU,2,2,0.081,0.0,0.0,0.0,2.0,2.0,0.081,0.0991
summer,2020-06-21,POOL_TOU,2,3,0.31211,0.0,0.0,0.0,2.0,2.0,0.31211,0.0991
summer,2020-06-21,POOL_TOU,2,4,0.206495,0.0,0.0,0.0,2.0,2.0,0.206495,0.0991
summer,2020-06-21,POOL_TOU,2,5,0.14334,0.00333,0.0,0.0,2.0,2.0,0.14001,0.0991
summer,2020-06-21,POOL_TOU,2,6,0.37833,0.0,0.0,0.0,2.0,2.0,0.37833,0.0991
summer,2020-06-21,POOL_TOU,2,7,0.35801,0.0,0.0,0.0,2.0,2.0,0.35801,0.0991
summer,2020-06-21,POOL_TOU,2,8,0.19625,0.0,0.0,0.0,2.0,2.0,0.19625,0.0991
summer,2020-06-21,POOL_TOU,2,9,0.14009,0.0,0.0,0.0,2.0,2.0,0.14009,0.0991
summer,2020-06-21,POOL_TOU,2,10,0.45412,0.0,0.0,0.0,2.0,2.0,0.45412,0.0991
summer,2020-06-21,POOL_TOU,2,11,0.15483,0.0,0.0,0.0,2.0,2.0,0.15483,0.0991
summer,2020-06-21,POOL_TOU,2,12,0.19406,0.0,0.0,0.0,2.0,2.0,0.19406,0.0991
summer,2020-06-21,POOL_TOU,2,13,0.41573,0.0,0.0,0.0,2.0,2.0,0.41573,0.0991
summer,2020-06-21,POOL_TOU,2,14,0.7306699999999999,0.0,0.0,0.0,2.0,2.0,0.7306699999999999,0.0991
summer,2020-06-21,POOL_TOU,2,15,0.250875,0.00333,0.0,0.0,2.0,2.0,0.24754500000000002,0.0991
summer,2020-06-21,POOL_TOU,2,16,0.33229,0.0,0.0,0.0,2.0,2.0,0.33229,0.0991
summer,2020-06-21,POOL_TOU,2,17,0.063235,0.0,0.0,0.0,2.0,2.0,0.063235,0.0991
summer,2020-06-21,POOL_TOU,2,18,0.67099,0.0,0.0,0.0,2.0,2.0,0.67099,0.0991
summer,2020-06-21,POOL_TOU,2,19,0.138225,0.0,0.0,0.0,2.0,2.0,0.138225,0.0991
summer,2020-06-21,POOL_TOU,2,20,0.11813,0.0,0.0,0.0,2.0,2.0,0.11813,0.0991
summer,2020-06-21,POOL_TOU,2,21,0.03495,0.0,0.0,0.0,2.0,2.0,0.03495,0.0991
summer,2020-06-21,POOL_TOU,2,22,0.081,0.0,0.0,0.0,2.0,2.0,0.081,0.0991
summer,2020-06-21,POOL_TOU,2,23,0.31211,0.0,0.0,0.0,2.0,2.0,0.31211,0.0991
summer,2020-06-21,POOL_TOU,2,24,0.206495,0.0,0.0,0.0,2.0,2.0,0.206495,0.0991
summer,2020-06-21,POOL_TOU,2,25,0.14334,0.00333,0.0,0.0,2.0,2.0,0.14001,0.0991
summer,2020-06-21,POOL_TOU,2,26,0.37833,0.0,0.0,0.0,2.0,2.0,0.37833,0.0991
summer,2020-06-21,POOL_TOU,2,27,0.35801,0.0,0.0,0.0,2.0,2.0,0.35801,0.0991
summer,2020-06-21,POOL_TOU,2,28,0.19625,0.0,0.0,0.0,2.0,2.0,0.19625,0.0991
summer,2020-06-21,POOL_TOU,2,29,0.14009,0.0,0.0,0.0,2.0,2.0,0.14009,0.0991
summer,2020-06-21,POOL_TOU,2,30,0.45412,0.0,0.0,0.0,2.0,2.0,0.45412,0.0991
summer,2020-06-21,POOL_TOU,2,31,0.15483,0.0,0.0,0.0,2.0,2.0,0.15483,0.0991
summer,2020-06-21,POOL_TOU,2,32,0.19406,0.0,0.0,0.0,2.0,2.0,0.19406,0.0991
summer,2020-06-21,POOL_TOU,2,33,0.41573,0.0,0.0,0.0,2.0,2.0,0.41573,0.0991
summer,2020-06-21,POOL_TOU,2,34,0.7306699999999999,0.0,0.0,0.0,2.0,2.0,0.7306699999999999,0.0991
summer,2020-06-21,POOL_TOU,2,35,0.250875,0.00333,0.0,0.0,2.0,2.0,0.24754500000000002,0.0991
summer,2020-06-21,POOL_TOU,2,36,0.33229,0.0,0.0,0.0,2.0,2.0,0.33229,0.0991
summer,2020-06-21,POOL_TOU,2,37,0.063235,0.0,0.0,0.0,2.0,2.0,0.063235,0.0991
summer,2020-06-21,POOL_TOU,2,38,0.67099,0.0,0.0,0.0,2.0,2.0,0.67099,0.0991
summer,2020-06-21,POOL_TOU,2,39,0.138225,0.0,0.0,0.0,2.0,2.0,0.138225,0.0991
summer,2020-06-21,POOL_TOU,2,40,0.11813,0.0,0.0,0.0,2.0,2.0,0.11813,0.0991
summer,2020-06-21,POOL_TOU,2,41,0.03495,0.0,0.0,0.0,2.0,2.0,0.03495,0.0991
summer,2020-06-21,POOL_TOU,2,42,0.081,0.0,0.0,0.0,2.0,2.0,0.081,0.0991
summer,2020-06-21,POOL_TOU,2,43,0.31211,0.0,0.0,0.0,2.0,2.0,0.31211,0.0991
summer,2020-06-21,POOL_TOU,2,44,0.206495,0.0,0.0,0.0,2.0,2.0,0.206495,0.0991
summer,2020-06-21,POOL_TOU,2,45,0.14334,0.00333,0.0,0.0,2.0,2.0,0.14001,0.0991
summer,2020-06-21,POOL_TOU,2,46,0.37833,0.0,0.0,0.0,2.0,2.0,0.37833,0.0991
summer,2020-06-21,POOL_TOU,2,47,0.35801,0.0,0.0,0.0,2.0,2.0,0.35801,0.0991
summer,2020-06-21,POOL_TOU,2,48,0.19625,0.0,0.0,0.0,2.0,2.0,0.19625,0.0991
summer,2020-06-21,POOL_TOU,2,49,0.14009,0.0,0.0,0.0,2.0,2.0,0.14009,0.0991
summer,2020-06-21,POOL_TOU,2,50,0.45412,0.0,0.0,0.0,2.0,2.0,0.45412,0.0991
summer,2020-06-21,POOL_TOU,2,51,0.15483,0.0,0.0,0.0,2.0,2.0,0.15483,0.0991
summer,2020-06-21,POOL_TOU,2,52,0.19406,0.0,0.0,0.0,2.0,2.0,0.19406,0.0991
summer,2020-06-21,POOL_TOU,2,53,0.41573,0.0,0.0,0.0,2.0,2.0,0.41573,0.0991
summer,2020-06-21,POOL_TOU,2,54,0.7306699999999999,0.0,0.0,0.0,2.0,2.0,0.7306699999999999,0.0991
summer,2020-06-21,POOL_TOU,2,55,0.250875,0.00333,0.0,0.0,2.0,2.0,0.24754500000000002,0.0991
summer,2020-06-21,POOL_TOU,3,1,0.04451,0.0,0.0,0.0,2.0,2.0,0.04451,0.0991
summer,2020-06-21,POOL_TOU,3,2,0.1229,0.0,0.0,0.0,2.0,2.0,0.1229,0.0991
summer,2020-06-21,POOL_TOU,3,3,0.2196699999999999,0.0,0.0,0.0,2.0,2.0,0.2196699999999999,0.0991
summer,2020-06-21,POOL_TOU,3,4,0.24317,0.0,0.0,0.0,2.0,2.0,0.24317,0.0991
summer,2020-06-21,POOL_TOU,3,5,0.1670499999999999,0.0038399999999999,0.0,0.0,2.0,2.0,0.16321,0.0991
summer,2020-06-21,POOL_TOU,3,6,0.19665,0.0,0.0,0.0,2.0,2.0,0.19665,0.0991
summer,2020-06-21,POOL_TOU,3,7,0.2753299999999999,0.0,0.0,0.0,2.0,2.0,0.2753299999999999,0.0991
summer,2020-06-21,POOL_TOU,3,8,0.14994,0.0,0.0,0.0,2.0,2.0,0.14994,0.0991
summer,2020-06-21,POOL_TOU,3,9,0.11714,0.0,0.0,0.0,2.0,2.0,0.11714,0.0991
summer,2020-06-21,POOL_TOU,3,10,0.44523,0.0,0.0,0.0,2.0,2.0,0.44523,0.0991
summer,2020-06-21,POOL_TOU,3,11,0.11807,0.0,0.0,0.0,2.0,2.0,0.11807,0.0991
summer,2020-06-21,POOL_TOU,3,12,0.13958,0.0,0.0,0.0,2.0,2.0,0.13958,0.0991
summer,2020-06-21,POOL_TOU,3,13,0.2703,0.0,0.0,0.0,2.0,2.0,0.2703,0.0991
summer,2020-06-21,POOL_TOU,3,14,0.2309,0.0,0.0,0.0,2.0,2.0,0.2309,0.0991
summer,2020-06-21,POOL_TOU,3,15,0.16412,0.0038399999999999,0.0,0.0,2.0,2.0,0.1602800000000001,0.0991
summer,2020-06-21,POOL_TOU,3,16,0.2863,0.0,0.0,0.0,2.0,2.0,0.2863,0.0991
summer,2020-06-21,POOL_TOU,3,17,0.04724,0.0,0.0,0.0,2.0,2.0,0.04724,0.0991
summer,2020-06-21,POOL_TOU,3,18,0.63677,0.0,0.0,0.0,2.0,2.0,0.63677,0.0991
summer,2020-06-21,POOL_TOU,3,19,0.12912,0.0,0.0,0.0,2.0,2.0,0.12912,0.0991
summer,2020-06-21,POOL_TOU,3,20,0.12256,0.0,0.0,0.0,2.0,2.0,0.12256,0.0991
summer,2020-06-21,POOL_TOU,3,21,0.04451,0.0,0.0,0.0,2.0,2.0,0.04451,0.0991
summer,2020-06-21,POOL_TOU,3,22,0.1229,0.0,0.0,0.0,2.0,2.0,0.1229,0.0991
summer,2020-06-21,POOL_TOU,3,23,0.2196699999999999,0.0,0.0,0.0,2.0,2.0,0.2196699999999999,0.0991
summer,2020-06-21,POOL_TOU,3,24,0.24317,0.0,0.0,0.0,2.0,2.0,0.24317,0.0991
summer,2020-06-21,POOL_TOU,3,25,0.1670499999999999,0.0038399999999999,0.0,0.0,2.0,2.0,0.16321,0.0991
summer,2020-06-21,POOL_TOU,3,26,0.19665,0.0,0.0,0.0,2.0,2.0,0.19665,0.0991
summer,2020-06-21,POOL_TOU,3,27,0.2753299999999999,0.0,0.0,0.0,2.0,2.0,0.2753299999999999,0.0991
summer,2020-06-21,POOL_TOU,3,28,0.14994,0.0,0.0,0.0,2.0,2.0,0.14994,0.0991
summer,2020-06-21,POOL_TOU,3,29,0.11714,0.0,0.0,0.0,2.0,2.0,0.11714,0.0991
summer,2020-06-21,POOL_TOU,3,30,0.44523,0.0,0.0,0.0,2.0,2.0,0.44523,0.0991
summer,2020-06-21,POOL_TOU,3,31,0.11807,0.0,0.0,0.0,2.0,2.0,0.11807,0.0991
summer,2020-06-21,POOL_TOU,3,32,0.13958,0.0,0.0,0.0,2.0,2.0,0.13958,0.0991
summer,2020-06-21,POOL_TOU,3,33,0.2703,0.0,0.0,0.0,2.0,2.0,0.2703,0.0991
summer,2020-06-21,POOL_TOU,3,34,0.2309,0.0,0.0,0.0,2.0,2.0,0.2309,0.0991
summer,2020-06-21,POOL_TOU,3,35,0.16412,0.0038399999999999,0.0,0.0,2.0,2.0,0.1602800000000001,0.0991
summer,2020-06-21,POOL_TOU,3,36,0.2863,0.0,0.0,0.0,2.0,2.0,0.2863,0.0991
summer,2020-06-21,POOL_TOU,3,37,0.04724,0.0,0.0,0.0,2.0,2.0,0.04724,0.0991
summer,2020-06-21,POOL_TOU,3,38,0.63677,0.0,0.0,0.0,2.0,2.0,0.63677,0.0991
summer,2020-06-21,POOL_TOU,3,39,0.12912,0.0,0.0,0.0,2.0,2.0,0.12912,0.0991
summer,2020-06-21,POOL_TOU,3,40,0.12256,0.0,0.0,0.0,2.0,2.0,0.12256,0.0991
summer,2020-06-21,POOL_TOU,3,41,0.04451,0.0,0.0,0.0,2.0,2.0,0.04451,0.0991
summer,2020-06-21,POOL_TOU,3,42,0.1229,0.0,0.0,0.0,2.0,2.0,0.1229,0.0991
summer,2020-06-21,POOL_TOU,3,43,0.2196699999999999,0.0,0.0,0.0,2.0,2.0,0.2196699999999999,0.0991
summer,2020-06-21,POOL_TOU,3,44,0.24317,0.0,0.0,0.0,2.0,2.0,0.24317,0.0991
summer,2020-06-21,POOL_TOU,3,45,0.1670499999999999,0.0038399999999999,0.0,0.0,2.0,2.0,0.16321,0.0991
summer,2020-06-21,POOL_TOU,3,46,0.19665,0.0,0.0,0.0,2.0,2.0,0.19665,0.0991
summer,2020-06-21,POOL_TOU,3,47,0.2753299999999999,0.0,0.0,0.0,2.0,2.0,0.2753299999999999,0.0991
summer,2020-06-21,POOL_TOU,3,48,0.14994,0.0,0.0,0.0,2.0,2.0,0.14994,0.0991
summer,2020-06-21,POOL_TOU,3,49,0.11714,0.0,0.0,0.0,2.0,2.0,0.11714,0.0991
summer,2020-06-21,POOL_TOU,3,50,0.44523,0.0,0.0,0.0,2.0,2.0,0.44523,0.0991
summer,2020-06-21,POOL_TOU,3,51,0.11807,0.0,0.0,0.0,2.0,2.0,0.11807,0.0991
summer,2020-06-21,POOL_TOU,3,52,0.13958,0.0,0.0,0.0,2.0,2.0,0.13958,0.0991
summer,2020-06-21,POOL_TOU,3,53,0.2703,0.0,0.0,0.0,2.0,2.0,0.2703,0.0991
summer,2020-06-21,POOL_TOU,3,54,0.2309,0.0,0.0,0.0,2.0,2.0,0.2309,0.0991
summer,2020-06-21,POOL_TOU,3,55,0.16412,0.0038399999999999,0.0,0.0,2.0,2.0,0.1602800000000001,0.0991
summer,2020-06-21,POOL_TOU,4,1,0.0536899999999999,0.00021,0.0,0.0,2.0,2.0,0.053479999999999896,0.0991
summer,2020-06-21,POOL_TOU,4,2,0.07926,0.0,0.0,0.0,2.0,2.0,0.07926,0.0991
summer,2020-06-21,POOL_TOU,4,3,0.22629,0.0,0.0,0.0,2.0,2.0,0.22629,0.0991
summer,2020-06-21,POOL_TOU,4,4,0.18831,0.0,0.0,0.0,2.0,2.0,0.18831,0.0991
summer,2020-06-21,POOL_TOU,4,5,0.14428,0.00441,0.0,0.0,2.0,2.0,0.13987,0.0991
summer,2020-06-21,POOL_TOU,4,6,0.320015,0.0,0.0,0.0,2.0,2.0,0.320015,0.0991
summer,2020-06-21,POOL_TOU,4,7,0.26876,0.0,0.0,0.0,2.0,2.0,0.26876,0.0991
summer,2020-06-21,POOL_TOU,4,8,0.11406,0.0,0.0,0.0,2.0,2.0,0.11406,0.0991
summer,2020-06-21,POOL_TOU,4,9,0.20023,0.0,0.0,0.0,2.0,2.0,0.20023,0.0991
summer,2020-06-21,POOL_TOU,4,10,0.4416899999999999,0.0,0.0,0.0,2.0,2.0,0.4416899999999999,0.0991
summer,2020-06-21,POOL_TOU,4,11,0.13856,0.00021,0.0,0.0,2.0,2.0,0.13835,0.0991
summer,2020-06-21,POOL_TOU,4,12,0.10861,0.0,0.0,0.0,2.0,2.0,0.10861,0.0991
summer,2020-06-21,POOL_TOU,4,13,0.6250399999999999,0.0,0.0,0.0,2.0,2.0,0.6250399999999999,0.0991
summer,2020-06-21,POOL_TOU,4,14,0.23004,0.0,0.0,0.0,2.0,2.0,0.23004,0.0991
summer,2020-06-21,POOL_TOU,4,15,0.18055,0.00441,0.0,0.0,2.0,2.0,0.17614,0.0991
summer,2020-06-21,POOL_TOU,4,16,0.271205,0.0,0.0,0.0,2.0,2.0,0.271205,0.0991
summer,2020-06-21,POOL_TOU,4,17,0.03537,0.0,0.0,0.0,2.0,2.0,0.03537,0.0991
summer,2020-06-21,POOL_TOU,4,18,0.6721900000000001,0.0,0.0,0.0,2.0,2.0,0.6721900000000001,0.0991
summer,2020-06-21,POOL_TOU,4,19,0.17651,0.0,0.0,0.0,2.0,2.0,0.17651,0.0991
summer,2020-06-21,POOL_TOU,4,20,0.06933,0.0,0.0,0.0,2.0,2.0,0.06933,0.0991
summer,2020-06-21,POOL_TOU,4,21,0.0536899999999999,0.00021,0.0,0.0,2.0,2.0,0.053479999999999896,0.0991
summer,2020-06-21,POOL_TOU,4,22,0.07926,0.0,0.0,0.0,2.0,2.0,0.07926,0.0991
summer,2020-06-21,POOL_TOU,4,23,0.22629,0.0,0.0,0.0,2.0,2.0,0.22629,0.0991
summer,2020-06-21,POOL_TOU,4,24,0.18831,0.0,0.0,0.0,2.0,2.0,0.18831,0.0991
summer,2020-06-21,POOL_TOU,4,25,0.14428,0.00441,0.0,0.0,2.0,2.0,0.13987,0.0991
summer,2020-06-21,POOL_TOU,4,26,0.320015,0.0,0.0,0.0,2.0,2.0,0.320015,0.0991
summer,2020-06-21,POOL_TOU,4,27,0.26876,0.0,0.0,0.0,2.0,2.0,0.26876,0.0991
summer,2020-06-21,POOL_TOU,4,28,0.11406,0.0,0.0,0.0,2.0,2.0,0.11406,0.0991
summer,2020-06-21,POOL_TOU,4,29,0.20023,0.0,0.0,0.0,2.0,2.0,0.20023,0.0991
summer,2020-06-21,POOL_TOU,4,30,0.4416899999999999,0.0,0.0,0.0,2.0,2.0,0.4416899999999999,0.0991
summer,2020-06-21,POOL_TOU,4,31,0.13856,0.00021,0.0,0.0,2.0,2.0,0.13835,0.0991
summer,2020-06-21,POOL_TOU,4,32,0.10861,0.0,0.0,0.0,2.0,2.0,0.10861,0.0991
summer,2020-06-21,POOL_TOU,4,33,0.6250399999999999,0.0,0.0,0.0,2.0,2.0,0.6250399999999999,0.0991
summer,2020-06-21,POOL_TOU,4,34,0.23004,0.0,0.0,0.0,2.0,2.0,0.23004,0.0991
summer,2020-06-21,POOL_TOU,4,35,0.18055,0.00441,0.0,0.0,2.0,2.0,0.17614,0.0991
summer,2020-06-21,POOL_TOU,4,36,0.271205,0.0,0.0,0.0,2.0,2.0,0.271205,0.0991
summer,2020-06-21,POOL_TOU,4,37,0.03537,0.0,0.0,0.0,2.0,2.0,0.03537,0.0991
summer,2020-06-21,POOL_TOU,4,38,0.6721900000000001,0.0,0.0,0.0,2.0,2.0,0.6721900000000001,0.0991
summer,2020-06-21,POOL_TOU,4,39,0.17651,0.0,0.0,0.0,2.0,2.0,0.17651,0.0991
summer,2020-06-21,POOL_TOU,4,40,0.06933,0.0,0.0,0.0,2.0,2.0,0.06933,0.0991
summer,2020-06-21,POOL_TOU,4,41,0.0536899999999999,0.00021,0.0,0.0,2.0,2.0,0.053479999999999896,0.0991
summer,2020-06-21,POOL_TOU,4,42,0.07926,0.0,0.0,0.0,2.0,2.0,0.07926,0.0991
summer,2020-06-21,POOL_TOU,4,43,0.22629,0.0,0.0,0.0,2.0,2.0,0.22629,0.0991
summer,2020-06-21,POOL_TOU,4,44,0.18831,0.0,0.0,0.0,2.0,2.0,0.18831,0.0991
summer,2020-06-21,POOL_TOU,4,45,0.14428,0.00441,0.0,0.0,2.0,2.0,0.13987,0.0991
summer,2020-06-21,POOL_TOU,4,46,0.320015,0.0,0.0,0.0,2.0,2.0,0.320015,0.0991
summer,2020-06-21,POOL_TOU,4,47,0.26876,0.0,0.0,0.0,2.0,2.0,0.26876,0.0991
summer,2020-06-21,POOL_TOU,4,48,0.11406,0.0,0.0,0.0,2.0,2.0,0.11406,0.0991
summer,2020-06-21,POOL_TOU,4,49,0.20023,0.0,0.0,0.0,2.0,2.0,0.20023,0.0991
summer,2020-06-21,POOL_TOU,4,50,0.4416899999999999,0.0,0.0,0.0,2.0,2.0,0.4416899999999999,0.0991
summer,2020-06-21,POOL_TOU,4,51,0.13856,0.00021,0.0,0.0,2.0,2.0,0.13835,0.0991
summer,2020-06-21,POOL_TOU,4,52,0.10861,0.0,0.0,0.0,2.0,2.0,0.10861,0.0991
summer,2020-06-21,POOL_TOU,4,53,0.6250399999999999,0.0,0.0,0.0,2.0,2.0,0.6250399999999999,0.0991
summer,2020-06-21,POOL_TOU,4,54,0.23004,0.0,0.0,0.0,2.0,2.0,0.23004,0.0991
summer,2020-06-21,POOL_TOU,4,55,0.18055,0.00441,0.0,0.0,2.0,2.0,0.17614,0.0991
summer,2020-06-21,POOL_TOU,5,1,0.02599,5e-05,0.0,0.0,2.0,2.0,0.025939999999999998,0.0991
summer,2020-06-21,POOL_TOU,5,2,0.19119,0.0,0.0,0.0,2.0,2.0,0.19119,0.0991
summer,2020-06-21,POOL_TOU,5,3,1.87569,0.0,0.0,0.0,2.0,2.0,1.87569,0.0991
summer,2020-06-21,POOL_TOU,5,4,0.13185,0.0,0.0,0.0,2.0,2.0,0.13185,0.0991
summer,2020-06-21,POOL_TOU,5,5,0.15959,0.00332,0.0,0.0,2.0,2.0,0.15627000000000002,0.0991
summer,2020-06-21,POOL_TOU,5,6,0.10392,0.0,0.0,0.0,2.0,2.0,0.10392,0.0991
summer,2020-06-21,POOL_TOU,5,7,0.2644499999999999,0.0,0.0,0.0,2.0,2.0,0.2644499999999999,0.0991
summer,2020-06-21,POOL_TOU,5,8,1.81928,0.0,0.0,0.0,2.0,2.0,1.81928,0.0991
summer,2020-06-21,POOL_TOU,5,9,0.13653,0.0,0.0,0.0,2.0,2.0,0.13653,0.0991
summer,2020-06-21,POOL_TOU,5,10,0.69136,0.0,0.0,0.0,2.0,2.0,0.69136,0.0991
summer,2020-06-21,POOL_TOU,5,11,0.12877,5e-05,0.0,0.0,2.0,2.0,0.12872,0.0991
summer,2020-06-21,POOL_TOU,5,12,0.15346,0.0,0.0,0.0,2.0,2.0,0.15346,0.0991
summer,2020-06-21,POOL_TOU,5,13,0.08533,0.0,0.0,0.0,2.0,2.0,0.08533,0.0991
summer,2020-06-21,POOL_TOU,5,14,0.2927,0.0,0.0,0.0,2.0,2.0,0.2927,0.0991
summer,2020-06-21,POOL_TOU,5,15,0.20703,0.00332,0.0,0.0,2.0,2.0,0.20371,0.0991
summer,2020-06-21,POOL_TOU,5,16,0.2912,0.0,0.0,0.0,2.0,2.0,0.2912,0.0991
summer,2020-06-21,POOL_TOU,5,17,0.03562,0.0,0.0,0.0,2.0,2.0,0.03562,0.0991
summer,2020-06-21,POOL_TOU,5,18,0.7575299999999999,0.0,0.0,0.0,2.0,2.0,0.7575299999999999,0.0991
summer,2020-06-21,POOL_TOU,5,19,0.13096,0.0,0.0,0.0,2.0,2.0,0.13096,0.0991
summer,2020-06-21,POOL_TOU,5,20,0.09728,0.0,0.0,0.0,2.0,2.0,0.09728,0.0991
summer,2020-06-21,POOL_TOU,5,21,0.02599,5e-05,0.0,0.0,2.0,2.0,0.025939999999999998,0.0991
summer,2020-06-21,POOL_TOU,5,22,0.19119,0.0,0.0,0.0,2.0,2.0,0.19119,0.0991
summer,2020-06-21,POOL_TOU,5,23,1.87569,0.0,0.0,0.0,2.0,2.0,1.87569,0.0991
summer,2020-06-21,POOL_TOU,5,24,0.13185,0.0,0.0,0.0,2.0,2.0,0.13185,0.0991
summer,2020-06-21,POOL_TOU,5,25,0.15959,0.00332,0.0,0.0,2.0,2.0,0.15627000000000002,0.0991
