Time,LoadKW,PVKW,FiniteMinutes,AlignedMinutes,Rows,House,Date,ValidHour
2020-01-19 16:00:00,0.78767,0.0,60,60,60,15,2020-01-19,True
2020-01-19 17:00:00,0.81808,0.0,60,60,60,15,2020-01-19,True
2020-01-19 18:00:00,1.3759400000000002,0.0,60,60,60,15,2020-01-19,True
2020-01-19 19:00:00,1.1319,0.0,60,60,60,15,2020-01-19,True
2020-01-19 20:00:00,0.98631,0.0,60,60,60,15,2020-01-19,True
2020-01-19 21:00:00,1.24017,0.0,60,60,60,15,2020-01-19,True
2020-01-19 22:00:00,3.00439,0.0,60,60,60,15,2020-01-19,True
2020-01-19 23:00:00,2.06857,0.0,60,60,60,15,2020-01-19,True
2020-06-21 00:00:00,0.24488,0.0,60,60,60,15,2020-06-21,True
2020-06-21 01:00:00,0.24367,0.0,60,60,60,15,2020-06-21,True
2020-06-21 02:00:00,0.250875,0.0,60,60,60,15,2020-06-21,True
2020-06-21 03:00:00,0.16412,0.0,60,60,60,15,2020-06-21,True
2020-06-21 04:00:00,0.18055,0.0,60,60,60,15,2020-06-21,True
2020-06-21 05:00:00,0.20703,0.0,60,60,60,15,2020-06-21,True
2020-06-21 06:00:00,0.17515,0.0,60,60,60,15,2020-06-21,True
2020-06-21 07:00:00,0.20209,0.0,60,60,60,15,2020-06-21,True
2020-06-21 08:00:00,0.17063,0.0,60,60,60,15,2020-06-21,True
2020-06-21 09:00:00,1.37166,0.0,60,60,60,15,2020-06-21,True
2020-06-21 10:00:00,2.58856,0.0,60,60,60,15,2020-06-21,True
2020-06-21 11:00:00,1.91039,0.0,60,60,60,15,2020-06-21,True
2020-06-21 12:00:00,1.91623,0.0,60,60,60,15,2020-06-21,True
2020-06-21 13:00:00,0.7667999999999999,0.0,60,60,60,15,2020-06-21,True
2020-06-21 14:00:00,0.88505,0.0,60,60,60,15,2020-06-21,True
2020-06-21 15:00:00,0.52461,0.0,60,60,60,15,2020-06-21,True
2020-06-21 16:00:00,0.84027,0.0,60,60,60,15,2020-06-21,True
2020-06-21 17:00:00,0.39956,0.0,60,60,60,15,2020-06-21,True
2020-06-21 18:00:00,0.3903999999999999,0.0,60,60,60,15,2020-06-21,True
2020-06-21 19:00:00,0.32385,0.0,60,60,60,15,2020-06-21,True
2020-06-21 20:00:00,0.35036,0.0,60,60,60,15,2020-06-21,True
2020-06-21 21:00:00,0.3977799999999999,0.0,60,60,60,15,2020-06-21,True
2020-06-21 22:00:00,0.4840299999999999,0.0,60,60,60,15,2020-06-21,True
2020-06-21 23:00:00,0.38615,0.0,60,60,60,15,2020-06-21,True
2020-01-19 00:00:00,0.41683,0.0,60,60,60,16,2020-01-19,True
2020-01-19 01:00:00,0.36337,0.0,60,60,60,16,2020-01-19,True
2020-01-19 02:00:00,0.31737,0.0,60,60,60,16,2020-01-19,True
2020-01-19 03:00:00,0.30463,0.0,60,60,60,16,2020-01-19,True
2020-01-19 04:00:00,0.30766,0.0,60,60,60,16,2020-01-19,True
2020-01-19 05:00:00,0.4161499999999999,0.0,60,60,60,16,2020-01-19,True
2020-01-19 06:00:00,0.36549,0.0,60,60,60,16,2020-01-19,True
2020-01-19 07:00:00,0.30187,0.0,60,60,60,16,2020-01-19,True
2020-01-19 08:00:00,0.29844,0.0,60,60,60,16,2020-01-19,True
2020-01-19 09:00:00,0.28678,0.0,60,60,60,16,2020-01-19,True
2020-01-19 10:00:00,0.3882,0.0,60,60,60,16,2020-01-19,True
2020-01-19 11:00:00,0.40458,0.0,60,60,60,16,2020-01-19,True
2020-01-19 12:00:00,0.30651,0.0,60,60,60,16,2020-01-19,True
2020-01-19 13:00:00,0.29902,0.0,60,60,60,16,2020-01-19,True
2020-01-19 14:00:00,0.3737799999999999,0.0,60,60,60,16,2020-01-19,True
2020-01-19 15:00:00,0.41325,0.0,60,60,60,16,2020-01-19,True
2020-01-19 16:00:00,0.32131,0.0,60,60,60,16,2020-01-19,True
2020-01-19 17:00:00,0.27298,0.0,60,60,60,16,2020-01-19,True
2020-01-19 18:00:00,0.3403,0.0,60,60,60,16,2020-01-19,True
2020-01-19 19:00:00,0.42089,0.0,60,60,60,16,2020-01-19,True
2020-01-19 20:00:00,0.34937,0.0,60,60,60,16,2020-01-19,True
2020-01-19 21:00:00,0.2936499999999999,0.0,60,60,60,16,2020-01-19,True
2020-01-19 22:00:00,0.33013,0.0,60,60,60,16,2020-01-19,True
2020-01-19 23:00:00,0.39654,0.0,60,60,60,16,2020-01-19,True
2020-06-21 00:00:00,0.4117099999999999,0.0,60,60,60,16,2020-06-21,True
2020-06-21 01:00:00,0.43898,0.0,60,60,60,16,2020-06-21,True
2020-06-21 02:00:00,0.33229,0.0,60,60,60,16,2020-06-21,True
2020-06-21 03:00:00,0.2863,0.0,60,60,60,16,2020-06-21,True
2020-06-21 04:00:00,0.271205,0.0,60,60,60,16,2020-06-21,True
2020-06-21 05:00:00,0.2912,0.0,60,60,60,16,2020-06-21,True
2020-06-21 06:00:00,0.28491,0.0,60,60,60,16,2020-06-21,True
2020-06-21 07:00:00,0.29337,0.0,60,60,60,16,2020-06-21,True
2020-06-21 08:00:00,0.2997599999999999,0.0,60,60,60,16,2020-06-21,True
2020-06-21 09:00:00,0.28438,0.0,60,60,60,16,2020-06-21,True
2020-06-21 10:00:00,0.27432,0.0,60,60,60,16,2020-06-21,True
2020-06-21 11:00:00,0.8938200000000001,0.0,60,60,60,16,2020-06-21,True
2020-06-21 12:00:00,1.20826,0.0,60,60,60,16,2020-06-21,True
2020-06-21 13:00:00,0.31185,0.0,60,60,60,16,2020-06-21,True
2020-06-21 14:00:00,0.30057,0.0,60,60,60,16,2020-06-21,True
2020-06-21 15:00:00,1.57097,0.0,60,60,60,16,2020-06-21,True
2020-06-21 16:00:00,1.43223,0.0,60,60,60,16,2020-06-21,True
2020-06-21 17:00:00,2.1327,0.0,60,60,60,16,2020-06-21,True
2020-06-21 18:00:00,0.27162,0.0,60,60,60,16,2020-06-21,True
2020-06-21 19:00:00,0.23096,0.0,60,60,60,16,2020-06-21,True
2020-06-21 20:00:00,0.168,0.0,60,60,60,16,2020-06-21,True
2020-06-21 21:00:00,0.2575199999999999,0.0,60,60,60,16,2020-06-21,True
2020-06-21 22:00:00,0.22991,0.0,60,60,60,16,2020-06-21,True
2020-06-21 23:00:00,0.23031,0.0,60,60,60,16,2020-06-21,True
2020-01-19 00:00:00,0.05145,0.0,60,60,60,17,2020-01-19,True
2020-01-19 01:00:00,0.06622,0.0,60,60,60,17,2020-01-19,True
2020-01-19 02:00:00,0.04118,0.0,60,60,60,17,2020-01-19,True
2020-01-19 03:00:00,0.04154,0.0,60,60,60,17,2020-01-19,True
2020-01-19 04:00:00,0.040715,0.0,60,60,60,17,2020-01-19,True
2020-01-19 05:00:00,0.04873,0.0,60,60,60,17,2020-01-19,True
2020-01-19 06:00:00,0.04784,0.0,60,60,60,17,2020-01-19,True
2020-01-19 07:00:00,0.04861,0.0,60,60,60,17,2020-01-19,True
2020-01-19 08:00:00,0.96027,0.0050999999999999,60,60,60,17,2020-01-19,True
2020-01-19 09:00:00,0.73088,0.33793,60,60,60,17,2020-01-19,True
2020-01-19 10:00:00,1.55563,1.04873,60,60,60,17,2020-01-19,True
2020-01-19 11:00:00,0.7599199999999999,1.25257,60,60,60,17,2020-01-19,True
2020-01-19 12:00:00,0.40276,0.69598,60,60,60,17,2020-01-19,True
2020-01-19 13:00:00,0.09982,0.41391,60,60,60,17,2020-01-19,True
2020-01-19 14:00:00,0.1766599999999999,0.51316,60,60,60,17,2020-01-19,True
2020-01-19 15:00:00,0.18233,0.28811,60,60,60,17,2020-01-19,True
2020-01-19 16:00:00,0.13871,0.04703,60,60,60,17,2020-01-19,True
2020-01-19 17:00:00,1.54895,0.00065,60,60,60,17,2020-01-19,True
2020-01-19 18:00:00,0.20682,0.0,60,60,60,17,2020-01-19,True
2020-01-19 19:00:00,0.38353,0.0,60,60,60,17,2020-01-19,True
2020-01-19 20:00:00,0.22843,0.0,60,60,60,17,2020-01-19,True
2020-01-19 21:00:00,0.2388,0.0,60,60,60,17,2020-01-19,True
2020-01-19 22:00:00,0.43271,0.0,60,60,60,17,2020-01-19,True
2020-01-19 23:00:00,0.1234,0.0,60,60,60,17,2020-01-19,True
2020-06-21 00:00:00,0.10457,0.0,60,60,60,17,2020-06-21,True
2020-06-21 01:00:00,0.05891,0.0,60,60,60,17,2020-06-21,True
2020-06-21 02:00:00,0.063235,0.0,60,60,60,17,2020-06-21,True
2020-06-21 03:00:00,0.04724,0.0,60,60,60,17,2020-06-21,True
2020-06-21 04:00:00,0.03537,0.0,60,60,60,17,2020-06-21,True
2020-06-21 05:00:00,0.03562,0.0,60,60,60,17,2020-06-21,True
2020-06-21 06:00:00,0.05067,0.05329,60,60,60,17,2020-06-21,True
2020-06-21 07:00:00,0.22634,0.26392,60,60,60,17,2020-06-21,True
2020-06-21 08:00:00,0.21365,0.6303200000000001,60,60,60,17,2020-06-21,True
2020-06-21 09:00:00,0.07234,0.78906,60,60,60,17,2020-06-21,True
2020-06-21 10:00:00,0.88279,1.3236199999999998,60,60,60,17,2020-06-21,True
2020-06-21 11:00:00,0.22405,1.81013,60,60,60,17,2020-06-21,True
2020-06-21 12:00:00,1.8398,1.97002,60,60,60,17,2020-06-21,True
2020-06-21 13:00:00,1.20263,1.67232,60,60,60,17,2020-06-21,True
2020-06-21 14:00:00,0.27165,1.77627,60,60,60,17,2020-06-21,True
2020-06-21 15:00:00,0.22131,1.54999,60,60,60,17,2020-06-21,True
2020-06-21 16:00:00,0.4729099999999999,1.2021,60,60,60,17,2020-06-21,True
2020-06-21 17:00:00,0.75178,0.79513,60,60,60,17,2020-06-21,True
2020-06-21 18:00:00,0.30671,0.3432,60,60,60,17,2020-06-21,True
2020-06-21 19:00:00,0.4690299999999999,0.18386,60,60,60,17,2020-06-21,True
2020-06-21 20:00:00,0.7234499999999999,0.08953,60,60,60,17,2020-06-21,True
2020-06-21 21:00:00,0.05934,0.0148399999999999,60,60,60,17,2020-06-21,True
2020-06-21 22:00:00,0.09026,0.0,60,60,60,17,2020-06-21,True
2020-06-21 23:00:00,0.12053,0.0,60,60,60,17,2020-06-21,True
2020-01-19 00:00:00,0.38722,0.0,60,60,60,18,2020-01-19,True
2020-01-19 01:00:00,0.35807,0.0,60,60,60,18,2020-01-19,True
2020-01-19 02:00:00,0.6720499999999999,0.0,60,60,60,18,2020-01-19,True
2020-01-19 03:00:00,0.31318,0.0,60,60,60,18,2020-01-19,True
2020-01-19 04:00:00,0.33394,0.0,60,60,60,18,2020-01-19,True
2020-01-19 05:00:00,0.29648,0.0,60,60,60,18,2020-01-19,True
2020-01-19 06:00:00,0.3020199999999999,0.0,60,60,60,18,2020-01-19,True
2020-01-19 07:00:00,0.29083,0.0,60,60,60,18,2020-01-19,True
2020-01-19 08:00:00,0.39279,0.0,60,60,60,18,2020-01-19,True
2020-01-19 09:00:00,0.80402,0.0,60,60,60,18,2020-01-19,True
2020-01-19 10:00:00,3.0002600000000004,0.0,60,60,60,18,2020-01-19,True
2020-01-19 11:00:00,0.53124,0.0,60,60,60,18,2020-01-19,True
2020-01-19 12:00:00,2.31541,0.0,60,60,60,18,2020-01-19,True
2020-01-19 13:00:00,2.13745,0.0,60,60,60,18,2020-01-19,True
2020-01-19 14:00:00,0.69565,0.0,60,60,60,18,2020-01-19,True
2020-01-19 15:00:00,0.26032,0.0,60,60,60,18,2020-01-19,True
2020-01-19 16:00:00,0.53812,0.0,60,60,60,18,2020-01-19,True
2020-01-19 17:00:00,1.0201900000000002,0.0,60,60,60,18,2020-01-19,True
2020-01-19 18:00:00,1.63422,0.0,60,60,60,18,2020-01-19,True
2020-01-19 19:00:00,1.0336,0.0,60,60,60,18,2020-01-19,True
2020-01-19 20:00:00,1.2629,0.0,60,60,60,18,2020-01-19,True
2020-01-19 21:00:00,1.09779,0.0,60,60,60,18,2020-01-19,True
2020-01-19 22:00:00,0.73707,0.0,60,60,60,18,2020-01-19,True
2020-01-19 23:00:00,0.37361,0.0,60,60,60,18,2020-01-19,True
2020-06-21 00:00:00,1.03771,0.0,60,60,60,18,2020-06-21,True
2020-06-21 01:00:00,0.76438,0.0,60,60,60,18,2020-06-21,True
2020-06-21 02:00:00,0.67099,0.0,60,60,60,18,2020-06-21,True
2020-06-21 03:00:00,0.63677,0.0,60,60,60,18,2020-06-21,True
2020-06-21 04:00:00,0.6721900000000001,0.0,60,60,60,18,2020-06-21,True
2020-06-21 05:00:00,0.7575299999999999,0.0,60,60,60,18,2020-06-21,True
2020-06-21 06:00:00,0.61985,0.0,60,60,60,18,2020-06-21,True
2020-06-21 07:00:00,0.71881,0.0,60,60,60,18,2020-06-21,True
2020-06-21 08:00:00,0.58863,0.0,60,60,60,18,2020-06-21,True
2020-06-21 09:00:00,0.92298,0.0,60,60,60,18,2020-06-21,True
2020-06-21 10:00:00,1.2133,0.0,60,60,60,18,2020-06-21,True
2020-06-21 11:00:00,1.72391,0.0,60,60,60,18,2020-06-21,True
2020-06-21 12:00:00,0.45758,0.0,60,60,60,18,2020-06-21,True
2020-06-21 13:00:00,1.0459,0.0,60,60,60,18,2020-06-21,True
2020-06-21 14:00:00,1.16057,0.0,60,60,60,18,2020-06-21,True
2020-06-21 15:00:00,1.24725,0.0,60,60,60,18,2020-06-21,True
2020-06-21 16:00:00,2.07365,0.0,60,60,60,18,2020-06-21,True
2020-06-21 17:00:00,3.16632,0.0,60,60,60,18,2020-06-21,True
2020-06-21 18:00:00,0.97655,0.0,60,60,60,18,2020-06-21,True
2020-06-21 19:00:00,0.57545,0.0,60,60,60,18,2020-06-21,True
2020-06-21 20:00:00,0.4905899999999999,0.0,60,60,60,18,2020-06-21,True
2020-06-21 21:00:00,0.68659,0.0,60,60,60,18,2020-06-21,True
2020-06-21 22:00:00,0.88371,0.0,60,60,60,18,2020-06-21,True
2020-06-21 23:00:00,0.72936,0.0,60,60,60,18,2020-06-21,True
2020-01-19 00:00:00,0.73333,0.0,60,60,60,19,2020-01-19,True
2020-01-19 01:00:00,0.3718,0.0,60,60,60,19,2020-01-19,True
2020-01-19 02:00:00,0.16955,0.0,60,60,60,19,2020-01-19,True
2020-01-19 03:00:00,0.16728,0.0,60,60,60,19,2020-01-19,True
2020-01-19 04:00:00,0.22365,0.0,60,60,60,19,2020-01-19,True
2020-01-19 05:00:00,0.26607,0.0,60,60,60,19,2020-01-19,True
2020-01-19 06:00:00,0.31215,0.0,60,60,60,19,2020-01-19,True
2020-01-19 07:00:00,0.31451,0.0,60,60,60,19,2020-01-19,True
2020-01-19 08:00:00,1.2531,0.0,60,60,60,19,2020-01-19,True
2020-01-19 09:00:00,1.03276,0.0,60,60,60,19,2020-01-19,True
2020-01-19 10:00:00,0.89474,0.0,60,60,60,19,2020-01-19,True
2020-01-19 11:00:00,0.84178,0.0,60,60,60,19,2020-01-19,True
2020-01-19 12:00:00,0.7955800000000001,0.0,60,60,60,19,2020-01-19,True
2020-01-19 13:00:00,1.3038299999999998,0.0,60,60,60,19,2020-01-19,True
2020-01-19 14:00:00,0.56916,0.0,60,60,60,19,2020-01-19,True
2020-01-19 15:00:00,1.04152,0.0,60,60,60,19,2020-01-19,True
2020-01-19 16:00:00,0.96522,0.0,60,60,60,19,2020-01-19,True
2020-01-19 17:00:00,0.29527,0.0,60,60,60,19,2020-01-19,True
2020-01-19 18:00:00,1.06582,0.0,60,60,60,19,2020-01-19,True
2020-01-19 19:00:00,0.91813,0.0,60,60,60,19,2020-01-19,True
2020-01-19 20:00:00,0.82712,0.0,60,60,60,19,2020-01-19,True
2020-01-19 21:00:00,0.8546,0.0,60,60,60,19,2020-01-19,True
2020-01-19 22:00:00,0.93692,0.0,60,60,60,19,2020-01-19,True
2020-01-19 23:00:00,0.83627,0.0,60,60,60,19,2020-01-19,True
2020-06-21 00:00:00,0.95934,0.0,60,60,60,19,2020-06-21,True
2020-06-21 01:00:00,0.74687,0.0,60,60,60,19,2020-06-21,True
2020-06-21 02:00:00,0.138225,0.0,60,60,60,19,2020-06-21,True
2020-06-21 03:00:00,0.12912,0.0,60,60,60,19,2020-06-21,True
2020-06-21 04:00:00,0.17651,0.0,60,60,60,19,2020-06-21,True
2020-06-21 05:00:00,0.13096,0.0,60,60,60,19,2020-06-21,True
2020-06-21 06:00:00,0.13252,0.0,60,60,60,19,2020-06-21,True
2020-06-21 07:00:00,0.17625,0.0,60,60,60,19,2020-06-21,True
2020-06-21 08:00:00,0.1346399999999999,0.0,60,60,60,19,2020-06-21,True
2020-06-21 09:00:00,0.61197,0.0,60,60,60,19,2020-06-21,True
2020-06-21 10:00:00,0.16099,0.0,60,60,60,19,2020-06-21,True
2020-06-21 11:00:00,0.5203300000000001,0.0,60,60,60,19,2020-06-21,True
2020-06-21 12:00:00,0.68621,0.0,60,60,60,19,2020-06-21,True
2020-06-21 13:00:00,0.28948,0.0,60,60,60,19,2020-06-21,True
2020-06-21 14:00:00,0.3450899999999999,0.0,60,60,60,19,2020-06-21,True
2020-06-21 15:00:00,0.27164,0.0,60,60,60,19,2020-06-21,True
2020-06-21 16:00:00,0.92631,0.0,60,60,60,19,2020-06-21,True
2020-06-21 17:00:00,0.72499,0.0,60,60,60,19,2020-06-21,True
2020-06-21 18:00:00,0.4465699999999999,0.0,60,60,60,19,2020-06-21,True
2020-06-21 19:00:00,0.28854,0.0,60,60,60,19,2020-06-21,True
2020-06-21 20:00:00,0.30845,0.0,60,60,60,19,2020-06-21,True
2020-06-21 21:00:00,0.23598,0.0,60,60,60,19,2020-06-21,True
2020-06-21 22:00:00,0.36028,0.0,60,60,60,19,2020-06-21,True
2020-06-21 23:00:00,0.3040899999999999,0.0,60,60,60,19,2020-06-21,True
2020-01-19 00:00:00,0.23467,0.0,60,60,60,20,2020-01-19,True
2020-01-19 01:00:00,0.21303,0.0,60,60,60,20,2020-01-19,True
2020-01-19 02:00:00,0.11077,0.0,60,60,60,20,2020-01-19,True
2020-01-19 03:00:00,0.06895,0.0,60,60,60,20,2020-01-19,True
2020-01-19 04:00:00,0.06943,0.0,60,60,60,20,2020-01-19,True
2020-01-19 05:00:00,0.10792,0.0,60,60,60,20,2020-01-19,True
2020-01-19 06:00:00,0.0809899999999999,0.0,60,60,60,20,2020-01-19,True
2020-01-19 07:00:00,0.05627,0.0,60,60,60,20,2020-01-19,True
2020-01-19 08:00:00,0.05906,0.0,60,60,60,20,2020-01-19,True
2020-01-19 09:00:00,0.32555,0.0,60,60,60,20,2020-01-19,True
2020-01-19 10:00:00,0.94378,0.0,60,60,60,20,2020-01-19,True
2020-01-19 11:00:00,1.06364,0.0,60,60,60,20,2020-01-19,True
2020-01-19 12:00:00,0.51017,0.0,60,60,60,20,2020-01-19,True
2020-01-19 13:00:00,2.77072,0.0,60,60,60,20,2020-01-19,True
2020-01-19 14:00:00,0.6789,0.0,60,60,60,20,2020-01-19,True
2020-01-19 15:00:00,0.07094,0.0,60,60,60,20,2020-01-19,True
2020-01-19 16:00:00,0.0620799999999999,0.0,60,60,60,20,2020-01-19,True
2020-01-19 17:00:00,0.23232,0.0,60,60,60,20,2020-01-19,True
2020-01-19 18:00:00,0.18544,0.0,60,60,60,20,2020-01-19,True
2020-01-19 19:00:00,0.50628,0.0,60,60,60,20,2020-01-19,True
2020-01-19 20:00:00,0.2793899999999999,0.0,60,60,60,20,2020-01-19,True
2020-01-19 21:00:00,0.42817,0.0,60,60,60,20,2020-01-19,True
2020-01-19 22:00:00,0.2775,0.0,60,60,60,20,2020-01-19,True
2020-01-19 23:00:00,0.35638,0.0,60,60,60,20,2020-01-19,True
2020-06-21 00:00:00,0.18496,0.0,60,60,60,20,2020-06-21,True
2020-06-21 01:00:00,0.07962,0.0,60,60,60,20,2020-06-21,True
2020-06-21 02:00:00,0.11813,0.0,60,60,60,20,2020-06-21,True
2020-06-21 03:00:00,0.12256,0.0,60,60,60,20,2020-06-21,True
2020-06-21 04:00:00,0.06933,0.0,60,60,60,20,2020-06-21,True
2020-06-21 05:00:00,0.09728,0.0,60,60,60,20,2020-06-21,True
2020-06-21 06:00:00,0.17438,0.0,60,60,60,20,2020-06-21,True
2020-06-21 07:00:00,0.17952,0.0,60,60,60,20,2020-06-21,True
2020-06-21 08:00:00,0.08397,0.0,60,60,60,20,2020-06-21,True
2020-06-21 09:00:00,0.1427199999999999,0.0,60,60,60,20,2020-06-21,True
2020-06-21 10:00:00,0.2510799999999999,0.0,60,60,60,20,2020-06-21,True
2020-06-21 11:00:00,0.2338599999999999,0.0,60,60,60,20,2020-06-21,True
2020-06-21 12:00:00,0.52547,0.0,60,60,60,20,2020-06-21,True
2020-06-21 13:00:00,0.25112,0.0,60,60,60,20,2020-06-21,True
2020-06-21 14:00:00,0.27072,0.0,60,60,60,20,2020-06-21,True
2020-06-21 15:00:00,0.38018,0.0,60,60,60,20,2020-06-21,True
2020-06-21 16:00:00,0.23574,0.0,60,60,60,20,2020-06-21,True
2020-06-21 17:00:00,0.27974,0.0,60,60,60,20,2020-06-21,True
2020-06-21 18:00:00,0.8048,0.0,60,60,60,20,2020-06-21,True
2020-06-21 19:00:00,1.33249,0.0,60,60,60,20,2020-06-21,True
2020-06-21 20:00:00,0.83399,0.0,60,60,60,20,2020-06-21,True
2020-06-21 21:00:00,0.2276699999999999,0.0,60,60,60,20,2020-06-21,True
2020-06-21 22:00:00,0.22265,0.0,60,60,60,20,2020-06-21,True
2020-06-21 23:00:00,0.26985,0.0,60,60,60,20,2020-06-21,True
