Hour,Customer,Bus,ConnectedPhase,ConnectedVoltagePU,VUFPercent,VARealV,VAImagV,VAPU,VBRealV,VBImagV,VBPU,VCRealV,VCImagV,VCPU,Season,Date,Case
1,11,249,2,1.0390059209366092,0.0960904601380053,216.44925729505604,-126.24568528425232,1.043293496343044,-216.35434494700428,-124.3544767722737,1.0390059209366092,1.2488026662148182,248.9464964883717,1.0365226091495372,winter,2020-01-19,POOL_FLAT
1,12,264,3,1.0356522773411496,0.1301435748180531,216.42691753309487,-126.25548649721746,1.0432337139209207,-216.60332288712115,-124.44644401893912,1.0400955103390512,1.1747614362410046,248.73782026243987,1.0356522773411496,winter,2020-01-19,POOL_FLAT
1,13,276,2,1.0399018072354749,0.104685923513161,216.24006015489584,-126.18044602000005,1.0424042788748824,-216.54296693055446,-124.4581008016127,1.0399018072354749,1.113364438715398,248.7313916769812,1.0356243358978767,winter,2020-01-19,POOL_FLAT
1,14,289,1,1.0423220031712237,0.10577239997641333,216.22479973151357,-126.16738973427061,1.0423220031712237,-216.5882348255445,-124.47124911123989,1.0400924969592424,1.1090357994787756,248.73594007489206,1.0356431928300542,winter,2020-01-19,POOL_FLAT
1,15,314,2,1.0398849851123346,0.1044290895176452,216.24011863348645,-126.1804348869183,1.0424044658093348,-216.53893221187414,-124.45701271894472,1.0398849851123346,1.1134229173061805,248.73140281006252,1.0356243833408063,winter,2020-01-19,POOL_FLAT
1,16,320,3,1.035460417422264,0.11224032661995478,216.23869010459333,-126.18322071057202,1.0424051745244873,-216.5831782766383,-124.47190443407608,1.0400756028295872,1.1046825824896935,248.69206043417668,1.035460417422264,winter,2020-01-19,POOL_FLAT
1,17,327,3,1.0355077738821115,0.11069636434798195,216.2387429223988,-126.18306238950622,1.0424050322330594,-216.58312545883368,-124.47174611301006,1.0400750837051231,1.1075438935972255,248.70342178681946,1.0355077738821115,winter,2020-01-19,POOL_FLAT
1,18,337,3,1.032978504160942,0.12429045270086503,215.62048723990574,-125.90041293068131,1.0395886352604924,-216.41535188673032,-124.3571825458246,1.0392317638332564,0.9098721314939696,248.0967452260577,1.032978504160942,winter,2020-01-19,POOL_FLAT
1,19,342,3,1.0330901130622636,0.13113250224545714,215.83468470761198,-126.08418730769196,1.0407446307964694,-216.4443674589837,-124.45542476025983,1.0395403463980117,0.9728858793664241,248.123312303032,1.0330901130622636,winter,2020-01-19,POOL_FLAT
1,20,349,1,1.0400008886527825,0.12542404788325773,215.68981257990052,-125.97804534151489,1.0400008886527825,-216.41993916135888,-124.40842404223986,1.0393546343173452,0.9394844591638795,248.08883868574424,1.032946044376943,winter,2020-01-19,POOL_FLAT
1,21,387,1,1.0408040989223193,0.12296424450721564,215.85917393183544,-126.07057970272464,1.0408040989223193,-216.46391557364768,-124.45569429807156,1.0396114642568266,0.99450821064582,248.22563133858068,1.0335164804187182,winter,2020-01-19,POOL_FLAT
1,22,388,1,1.039994858417696,0.12535958044132633,215.68874245790565,-125.97700582446092,1.039994858417696,-216.41995324853457,-124.40840812942061,1.0393546521481833,0.9394703719878819,248.08885459856447,1.032946110408717,winter,2020-01-19,POOL_FLAT
