Day,Score,QualityPassed,QualityStatus,QualityMessage,LoadEnergyKWh,PvEnergyKWh,LoadPeakKW,PvPeakKW,Selected
01-Aug-2020,0.394173568653865,1,passed,"",320.77577,7.09375,25.86626,2.67714,0
02-Jul-2020,0.394198889232815,1,passed,"",288.72081,6.53153,26.85952,1.91968,0
03-Jul-2020,0.394400652224621,1,passed,"",338.995529761905,14.89094,24.82372,2.76028,0
23-Feb-2020,0.395022939516037,1,passed,"",323.534055,35.83533,22.41982,10.446,0
18-Jan-2020,0.395651674970429,1,passed,"",323.51802,60.06882,25.18185,11.62258,0
16-Apr-2020,0.395862988970537,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-16 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H9,H13,H15.",265.64384,93.48127,18.8014,12.73782,0
14-Oct-2020,0.396037359206332,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-10-14 fails exclude_flagged_pv: status_run_exceeds_2min:H10.",268.284485,63.24946,26.4363,13.2673,0
03-Sep-2020,0.396177144266503,1,passed,"",324.179755,6.00845,23.26732,1.20984,0
20-May-2020,0.396972916430817,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-20 fails exclude_flagged_pv: status_run_exceeds_2min:H1,H3,H10,H15,H18,H19.",247.278415,88.663305,18.60446,13.5504,0
04-Nov-2020,0.396997994744647,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-11-04 fails exclude_flagged_pv: status_run_exceeds_2min:H5; pv_window_exceeds_astronomical_day_length_plus_0.5h.",286.54728,81.24772,19.74324,12.94866,0
04-Mar-2020,0.397391044686347,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-03-04 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H14,H20; pv_window_exceeds_astronomical_day_length_plus_0.5h.",286.19377,68.7652,22.59346,14.47762,0
24-Nov-2020,0.397870848949786,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-11-24 fails exclude_flagged_pv: status_run_exceeds_2min:H2; status_fraction_exceeds_0.005:H2; pv_window_exceeds_astronomical_day_length_plus_0.5h.",308.16669,3.624775,20.89802,1.0639,0
21-Mar-2020,0.398594247862351,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-03-21 fails exclude_flagged_pv: status_run_exceeds_2min:H19.",333.381625,9.494345,23.89944,1.70652,0
09-Dec-2020,0.399167013110597,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-12-09 fails exclude_flagged_pv: pv_window_exceeds_astronomical_day_length_plus_0.5h.",265.33584,75.59094,19.82934,15.00014,0
06-Dec-2020,0.399211242666392,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-12-06 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H6,H9,H15,H18; pv_window_exceeds_astronomical_day_length_plus_0.5h.",212.771925,54.85026,15.81702,13.41096,0
22-May-2020,0.401446122595496,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-22 fails exclude_flagged_pv: status_run_exceeds_2min:H11.",255.21854,95.23792,18.72608,14.0891,0
23-Nov-2020,0.401848843358375,1,passed,"",317.381285,5.838975,30.40804,2.90342,0
12-May-2020,0.402374082059607,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-12 fails exclude_flagged_pv: status_run_exceeds_2min:H14; status_fraction_exceeds_0.005:H14.",338.373529666898,10.76777,28.4051151977793,3.58018,0
15-Feb-2020,0.403113832060654,1,passed,"",296.8564,9.17311,25.18614,5.39786,0
06-Nov-2020,0.403234808266446,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-11-06 fails exclude_flagged_pv: status_run_exceeds_2min:H1,H5,H6,H9,H18,H20; pv_window_exceeds_astronomical_day_length_plus_0.5h.",212.13487,89.55971,19.43084,15.35158,0
29-Oct-2020,0.403985231858854,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-10-29 fails exclude_flagged_pv: status_run_exceeds_2min:H12,H15; pv_window_exceeds_astronomical_day_length_plus_0.5h.",293.00329,2.09138,20.0377,0.74682,0
08-Feb-2020,0.404719903205475,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-02-08 fails exclude_flagged_pv: status_run_exceeds_2min:H17; status_fraction_exceeds_0.005:H17; pv_window_exceeds_astronomical_day_length_plus_0.5h.",249.108105,91.020315,18.8005949019608,13.2735,0
25-Apr-2020,0.406278185054139,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-25 fails exclude_flagged_pv: status_run_exceeds_2min:H3,H7,H9.",255.79607,82.52881,20.90022,14.52308,0
30-Apr-2020,0.406334478098061,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-30 fails exclude_flagged_pv: status_run_exceeds_2min:H5,H11,H13; status_fraction_exceeds_0.005:H2.",85.778795,59.96378,9.56432,8.98492,0
29-Feb-2020,0.406534823563227,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-02-29 fails exclude_flagged_pv: status_run_exceeds_2min:H4; status_fraction_exceeds_0.005:H4.",332.312639465649,15.729195,25.2280349618321,4.15102,0
19-Mar-2020,0.407256778419373,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-03-19 fails exclude_flagged_pv: status_run_exceeds_2min:H19.",322.396055,78.83078,21.72896,14.7769,0
01-Feb-2020,0.408402662649687,1,passed,"",266.95328,3.6348,22.3034,0.88238,0
03-Apr-2020,0.408534676253302,1,passed,"",300.336065,79.27428,23.508,14.22964,0
19-Feb-2020,0.408683503368827,1,passed,"",314.771085,5.657565,26.84734,1.30354,0
22-Feb-2020,0.408740879617961,1,passed,"",333.83166,13.08102,26.75036,3.0377,0
03-Feb-2020,0.4089560207515,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-02-03 fails exclude_flagged_pv: status_run_exceeds_2min:H4.",304.321875,64.60922,27.25902,13.13832,0
22-Jul-2020,0.410343376306884,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-07-22 fails exclude_flagged_pv: status_run_exceeds_2min:H2; status_fraction_exceeds_0.005:H2.",242.123423333333,75.7447066666667,20.36776,14.66844,0
19-Apr-2020,0.411935532828927,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-19 fails exclude_flagged_pv: status_run_exceeds_2min:H1,H3,H6,H14.",255.00845,82.40937,15.45616,13.71688,0
01-Jul-2020,0.412547789565759,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-07-01 fails exclude_flagged_pv: pv_window_exceeds_astronomical_day_length_plus_0.5h.",310.60989,2.57052,23.2676,0.76732,0
20-Apr-2020,0.413805547989595,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-20 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H6,H7,H12,H14,H15.",266.0812,91.71005,24.56602,12.10736,0
13-Mar-2020,0.414643543093147,1,passed,"",373.399385,38.34833,30.41299,9.70882,0
12-Feb-2020,0.414878685208878,1,passed,"",335.16456,8.710895,29.63526,2.91708,0
29-Aug-2020,0.41691407614222,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-08-29 fails exclude_flagged_pv: status_run_exceeds_2min:H16.",253.98839,87.517325,17.97444,15.42346,0
16-Oct-2020,0.417509186112681,1,passed,"",234.39949,85.52402,19.4717,14.9049,0
01-Dec-2020,0.417844121330756,1,passed,"",346.819195,28.37388,29.3972,8.20156,0
04-Jan-2020,0.418732255350836,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-01-04 fails exclude_flagged_pv: status_run_exceeds_2min:H7,H8,H9,H18,H19; pv_window_exceeds_astronomical_day_length_plus_0.5h.",300.78587,79.58908,26.41584,14.4572,0
03-Oct-2020,0.419132906493796,1,passed,"",350.47595,23.937805,31.16224,4.1315,0
28-Sep-2020,0.41917831923463,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-09-28 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H7,H8,H9,H11,H12,H20; status_fraction_exceeds_0.005:H6,H7,H8,H9,H11,H12,H20.",238.707805,90.620655,19.34179,15.415,0
07-May-2020,0.419688104088663,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-07 fails exclude_flagged_pv: status_run_exceeds_2min:H13,H14.",235.632425,96.87391,17.16288,16.2072,0
26-Aug-2020,0.425155808484041,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-08-26 fails exclude_flagged_pv: status_run_exceeds_2min:H10.",266.9558,88.92065,21.17502,15.05674,0
17-Jan-2020,0.426132762760242,1,passed,"",369.59802,20.26428,28.86322,9.51268,0
03-Jan-2020,0.426487884687384,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-01-03 fails exclude_flagged_pv: status_run_exceeds_2min:H5; pv_window_exceeds_astronomical_day_length_plus_0.5h.",287.752215,68.97167,27.66426,14.3795,0
25-Jul-2020,0.429396196883436,1,passed,"",260.80475,83.85123,19.53262,15.65504,0
05-Apr-2020,0.430095462824758,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-05 fails exclude_flagged_pv: status_run_exceeds_2min:H1,H5,H10,H12; status_fraction_exceeds_0.005:H1.",68.558035,55.465735,6.76883,7.13066,0
01-May-2020,0.431442753474588,1,passed,"",303.775425,3.671335,22.59848,0.97956,0
01-Nov-2020,0.431485843242013,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-11-01 fails exclude_flagged_pv: status_run_exceeds_2min:H6; pv_window_exceeds_astronomical_day_length_plus_0.5h.",340.97146,2.926705,28.08646,0.9168,0
12-Jul-2020,0.432568284667658,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-07-12 fails exclude_flagged_pv: status_run_exceeds_2min:H14; status_fraction_exceeds_0.005:H14.",339.338107154754,10.66734,31.9721316446912,4.07266,0
08-Sep-2020,0.434956944850502,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-09-08 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H10; status_fraction_exceeds_0.005:H5,H6,H7,H10,H12,H13,H20.",258.829435,93.54902,18.3485,13.29885,0
02-Aug-2020,0.435115948849413,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-08-02 fails exclude_flagged_pv: status_run_exceeds_2min:H18.",291.2006,5.89428,24.91404,1.21898,0
29-May-2020,0.435168665556277,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-29 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H18; status_fraction_exceeds_0.005:H18.",224.88029,101.27013,15.43434,16.26656,0
11-Jan-2020,0.436346708939537,1,passed,"",339.40544,5.826905,32.47103,1.58056,0
31-May-2020,0.442630001428941,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-31 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H7,H9.",242.055025,104.228975,16.53588,15.27652,0
07-Oct-2020,0.442977703940866,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-10-07 fails exclude_flagged_pv: status_run_exceeds_2min:H9,H15,H20; status_fraction_exceeds_0.005:H15; pv_window_exceeds_astronomical_day_length_plus_0.5h.",215.137785,105.841495,14.18674,15.1832,0
08-Mar-2020,0.443654027587018,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-03-08 fails exclude_flagged_pv: pv_window_exceeds_astronomical_day_length_plus_0.5h.",230.618555,100.51059,15.33904,15.49662,0
23-Sep-2020,0.444855281398379,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-09-23 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H12,H18,H19; status_fraction_exceeds_0.005:H1,H2,H3,H4,H5,H6,H8,H9,H10,H11,H12,H13,H14,H15,H17,H18,H19,H20.",223.98533,90.924985,21.46961,15.86242,0
16-Jan-2020,0.446249545346174,1,passed,"",365.44109,18.80859,31.04748,7.29982,0
23-May-2020,0.447369829535608,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-23 fails exclude_flagged_pv: status_run_exceeds_2min:H3,H13,H15.",271.73144,92.102855,22.49166,15.52462,0
09-May-2020,0.447753159491051,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-09 fails exclude_flagged_pv: status_run_exceeds_2min:H16.",266.57838,87.045195,27.81828,14.55872,0
12-Sep-2020,0.447753904463931,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-09-12 fails exclude_flagged_pv: status_run_exceeds_2min:H14; status_fraction_exceeds_0.005:H14; pv_window_exceeds_astronomical_day_length_plus_0.5h.",340.301089798751,1.6014,32.8738556835531,0.73674,0
05-Jan-2020,0.448633271920715,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-01-05 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H5,H8; pv_window_exceeds_astronomical_day_length_plus_0.5h.",60.275715,43.23677,7.35236,7.04428,0
28-Apr-2020,0.450139050423348,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-28 fails exclude_flagged_pv: status_run_exceeds_2min:H1,H2,H3,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20; status_fraction_exceeds_0.005:H1,H2,H3,H5,H6,H7,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20.",166.268375,75.12798,15.25748,13.39426,0
13-Apr-2020,0.452559677171506,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-13 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H9.",284.765965,100.52233,17.22202,12.88028,0
21-Aug-2020,0.453518770809676,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-08-21 fails exclude_flagged_pv: status_run_exceeds_2min:H8; status_fraction_exceeds_0.005:H8.",240.50285,94.728665,18.5903582352941,15.31464,0
05-Feb-2020,0.454007684309785,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-02-05 fails exclude_flagged_pv: status_run_exceeds_2min:H4,H5,H7,H8; pv_window_exceeds_astronomical_day_length_plus_0.5h.",60.89377,33.096335,10.58414,5.12842,0
19-Jan-2020,0.454740296727028,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-01-19 fails exclude_flagged_pv: status_run_exceeds_2min:H2.",378.64206,40.46207,30.84922,9.5486,0
25-Sep-2020,0.456864013348219,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-09-25 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H17,H18,H19,H20; status_fraction_exceeds_0.005:H6,H8,H9,H11,H12,H17,H18,H19,H20.",236.732155,91.90721,20.8514,15.70148,0
14-Apr-2020,0.458939346183421,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-14 fails exclude_flagged_pv: status_run_exceeds_2min:H7,H9,H13.",273.122845,103.4038,17.42826,13.26822,0
14-Mar-2020,0.45981921090769,1,passed,"",359.12367,15.19735,29.93542,3.86298,0
07-Jun-2020,0.460004755981593,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-06-07 fails exclude_flagged_pv: status_run_exceeds_2min:H1,H2,H3,H5,H13,H17,H18,H19; status_fraction_exceeds_0.005:H1,H2,H3,H5,H19.",245.065945,109.57344,19.93014,13.71288,0
14-Nov-2020,0.460771626093554,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-11-14 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H16; status_fraction_exceeds_0.005:H16.",341.212883421053,4.034555,28.8492252631579,1.4919,0
17-Sep-2020,0.463724974016119,1,passed,"",237.01681,104.323935,19.88412,14.58144,0
15-Jun-2020,0.464492198103875,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-06-15 fails exclude_flagged_pv: status_run_exceeds_2min:H3,H12,H13.",226.185105,107.44176,15.97832,15.57046,0
06-Feb-2020,0.464693539792222,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-02-06 fails exclude_flagged_pv: status_run_exceeds_2min:H5,H7,H9,H11,H13,H15,H17; status_fraction_exceeds_0.005:H13; pv_window_exceeds_astronomical_day_length_plus_0.5h.",226.21765,113.552,16.68338,14.59822,0
16-Mar-2020,0.465171147703142,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-03-16 fails exclude_flagged_pv: status_run_exceeds_2min:H5,H11.",390.26294,17.3621,25.0989,3.22434,0
20-Jul-2020,0.46749847703084,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-07-20 fails exclude_flagged_pv: status_run_exceeds_2min:H6,H19; status_fraction_exceeds_0.005:H6,H18,H19,H20.",242.35737,115.40669,15.9704967164179,14.35896,0
18-Aug-2020,0.467996262519316,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-08-18 fails exclude_flagged_pv: status_run_exceeds_2min:H12; status_fraction_exceeds_0.005:H12.",273.322538088235,100.483115,21.1063630930931,16.27478,0
18-Sep-2020,0.470757305632454,1,passed,"",235.090395,103.844015,18.86202,15.43814,0
28-May-2020,0.470985398474974,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-28 fails exclude_flagged_pv: status_run_exceeds_2min:H3,H8,H19,H20.",227.232735,115.123275,18.23864,14.46948,0
05-Aug-2020,0.471580301987658,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-08-05 fails exclude_flagged_pv: status_run_exceeds_2min:H2,H7,H9,H13.",248.29289,109.757825,15.36326,14.35768,0
15-Mar-2020,0.472195212762269,1,passed,"",351.07558,78.22652,27.1955,15.11892,0
29-Apr-2020,0.472743396215896,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-04-29 fails exclude_flagged_pv: status_run_exceeds_2min:H7.",54.64806,33.23094,7.9526,7.15746,0
22-Mar-2020,0.477607677485898,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-03-22 fails exclude_flagged_pv: status_run_exceeds_2min:H7,H8,H10,H13,H19.",325.287345,77.74418,24.16168,15.56906,0
28-Jul-2020,0.48040680752967,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-07-28 fails exclude_flagged_pv: status_run_exceeds_2min:H20; status_fraction_exceeds_0.005:H20.",224.795485,103.98316,16.81466,16.5246,0
06-Jan-2020,0.483562977190449,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-01-06 fails exclude_flagged_pv: status_run_exceeds_2min:H9; pv_window_exceeds_astronomical_day_length_plus_0.5h.",208.273335,113.49267,15.59346,14.1266,0
06-May-2020,0.484061801901579,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-05-06 fails exclude_flagged_pv: status_run_exceeds_2min:H18.",237.845125,110.109705,18.06462,16.4039,0
21-Feb-2020,0.484685574325542,0,quality_rejected,"StoreNet:QualityRejected: Day 2020-02-21 fails exclude_flagged_pv: status_run_exceeds_2min:H4; status_fraction_exceeds_0.005:H4; pv_window_exceeds_astronomical_day_length_plus_0.5h.",349.43951,3.889715,27.24944,0.98252,0
27-Feb-2020,0.486636493887201,1,passed,"",296.793735,76.00874,28.34016,14.81162,0
