date,Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-07 19:33:00,2.25,0.0,0.65,3.3,0.0,0.4,100.0,135.0,0.0,39.0,198.0,0.0,24.0
2020-12-07 19:34:00,2.38,0.0,0.55,3.37,0.0,0.44,99.0,142.79999999999998,0.0,33.0,202.20000000000002,0.0,26.400000000000002
2020-12-07 19:35:00,2.38,0.0,0.48,3.35,0.0,0.49,99.0,142.79999999999998,0.0,28.8,201.0,0.0,29.4
2020-12-07 19:36:00,2.38,0.0,0.5,3.37,0.0,0.49,99.0,142.79999999999998,0.0,30.0,202.20000000000002,0.0,29.4
2020-12-07 19:37:00,2.27,0.0,0.57,3.33,0.0,0.49,99.0,136.20000000000002,0.0,34.199999999999996,199.8,0.0,29.4
2020-12-07 19:38:00,2.45,0.0,0.5,3.4,0.0,0.45,99.0,147.0,0.0,30.0,204.0,0.0,27.0
2020-12-07 19:39:00,2.42,0.0,0.48,3.37,0.0,0.47,99.0,145.2,0.0,28.8,202.20000000000002,0.0,28.2
2020-12-07 19:40:00,2.43,0.0,0.43,3.37,0.0,0.51,99.0,145.8,0.0,25.8,202.20000000000002,0.0,30.6
2020-12-07 19:41:00,2.38,0.0,0.5,3.35,0.0,0.47,99.0,142.79999999999998,0.0,30.0,201.0,0.0,28.2
2020-12-07 19:42:00,2.25,0.0,0.62,3.35,0.0,0.48,99.0,135.0,0.0,37.2,201.0,0.0,28.8
2020-12-07 19:43:00,1.98,0.0,0.9,3.38,0.0,0.5,99.0,118.8,0.0,54.0,202.79999999999998,0.0,30.0
2020-12-07 19:44:00,1.93,0.0,1.02,3.35,0.0,0.4,99.0,115.8,0.0,61.2,201.0,0.0,24.0
2020-12-07 19:45:00,1.75,0.0,1.03,3.32,0.0,0.54,99.0,105.0,0.0,61.800000000000004,199.2,0.0,32.400000000000006
2020-12-07 19:46:00,1.57,0.0,1.27,3.3,0.0,0.46,99.0,94.2,0.0,76.2,198.0,0.0,27.6
2020-12-07 19:47:00,1.52,0.0,1.28,3.33,0.0,0.53,99.0,91.2,0.0,76.8,199.8,0.0,31.8
2020-12-07 19:48:00,1.7,0.0,1.1,3.32,0.0,0.52,99.0,102.0,0.0,66.0,199.2,0.0,31.200000000000003
2020-12-07 19:49:00,1.7,0.0,1.13,3.35,0.0,0.52,99.0,102.0,0.0,67.8,201.0,0.0,31.200000000000003
2020-12-07 19:50:00,1.77,0.0,1.1,3.37,0.0,0.5,99.0,106.2,0.0,66.0,202.20000000000002,0.0,30.0
2020-12-07 19:51:00,1.75,0.0,1.08,3.37,0.0,0.54,99.0,105.0,0.0,64.80000000000001,202.20000000000002,0.0,32.400000000000006
2020-12-07 19:52:00,1.75,0.0,1.15,3.35,0.0,0.45,99.0,105.0,0.0,69.0,201.0,0.0,27.0
2020-12-07 19:53:00,1.48,0.0,1.35,3.35,0.0,0.52,99.0,88.8,0.0,81.0,201.0,0.0,31.200000000000003
2020-12-07 19:54:00,1.33,0.0,1.52,3.35,0.0,0.5,99.0,79.80000000000001,0.0,91.2,201.0,0.0,30.0
2020-12-07 19:55:00,1.13,0.0,1.75,3.38,0.0,0.5,99.0,67.8,0.0,105.0,202.79999999999998,0.0,30.0
2020-12-07 19:56:00,1.05,0.0,1.82,3.37,0.0,0.5,99.0,63.0,0.0,109.2,202.20000000000002,0.0,30.0
2020-12-07 19:57:00,1.05,0.0,1.82,3.35,0.0,0.48,99.0,63.0,0.0,109.2,201.0,0.0,28.8
2020-12-07 19:58:00,1.25,0.0,1.65,3.32,0.0,0.42,99.0,75.0,0.0,99.0,199.2,0.0,25.2
2020-12-07 19:59:00,1.28,0.0,1.58,3.35,0.0,0.49,99.0,76.8,0.0,94.80000000000001,201.0,0.0,29.4
2020-12-07 20:00:00,1.33,0.0,1.55,3.4,0.0,0.52,99.0,79.80000000000001,0.0,93.0,204.0,0.0,31.200000000000003
2020-12-07 20:01:00,1.52,0.0,1.4,3.38,0.0,0.46,99.0,91.2,0.0,84.0,202.79999999999998,0.0,27.6
2020-12-07 20:02:00,1.5,0.0,1.4,3.38,0.0,0.48,99.0,90.0,0.0,84.0,202.79999999999998,0.0,28.8
2020-12-07 20:03:00,1.43,0.0,1.47,3.43,0.0,0.53,99.0,85.8,0.0,88.2,205.8,0.0,31.8
2020-12-07 20:04:00,1.42,0.0,1.48,3.37,0.0,0.47,99.0,85.2,0.0,88.8,202.20000000000002,0.0,28.2
2020-12-07 20:05:00,1.33,0.0,1.53,3.38,0.0,0.52,99.0,79.80000000000001,0.0,91.8,202.79999999999998,0.0,31.200000000000003
2020-12-07 20:06:00,1.37,0.0,1.52,3.37,0.0,0.48,99.0,82.2,0.0,91.2,202.20000000000002,0.0,28.8
2020-12-07 20:07:00,1.37,0.0,1.52,3.35,0.0,0.46,99.0,82.2,0.0,91.2,201.0,0.0,27.6
2020-12-07 20:08:00,1.42,0.0,1.48,3.4,0.0,0.5,99.0,85.2,0.0,88.8,204.0,0.0,30.0
2020-12-07 20:09:00,1.4,0.0,1.5,3.35,0.0,0.45,99.0,84.0,0.0,90.0,201.0,0.0,27.0
2020-12-07 20:10:00,1.22,0.0,1.67,3.37,0.0,0.48,99.0,73.2,0.0,100.2,202.20000000000002,0.0,28.8
2020-12-07 20:11:00,1.13,0.0,1.7,3.35,0.0,0.52,99.0,67.8,0.0,102.0,201.0,0.0,31.200000000000003
2020-12-07 20:12:00,1.27,0.0,1.68,3.37,0.0,0.42,99.0,76.2,0.0,100.8,202.20000000000002,0.0,25.2
2020-12-07 20:13:00,1.23,0.0,1.63,3.42,0.0,0.56,99.0,73.8,0.0,97.8,205.2,0.0,33.6
2020-12-07 20:14:00,1.3,0.0,1.58,3.37,0.0,0.49,99.0,78.0,0.0,94.80000000000001,202.20000000000002,0.0,29.4
2020-12-07 20:15:00,1.4,0.0,1.48,3.38,0.0,0.5,99.0,84.0,0.0,88.8,202.79999999999998,0.0,30.0
2020-12-07 20:16:00,1.47,0.0,1.42,3.38,0.0,0.49,99.0,88.2,0.0,85.2,202.79999999999998,0.0,29.4
2020-12-07 20:17:00,1.5,0.0,1.38,3.33,0.0,0.45,99.0,90.0,0.0,82.8,199.8,0.0,27.0
2020-12-07 20:18:00,1.47,0.0,1.35,3.32,0.0,0.5,99.0,88.2,0.0,81.0,199.2,0.0,30.0
2020-12-07 20:19:00,1.57,0.0,1.25,3.32,0.0,0.5,99.0,94.2,0.0,75.0,199.2,0.0,30.0
2020-12-07 20:20:00,1.9,0.0,0.95,3.32,0.0,0.47,99.0,114.0,0.0,57.0,199.2,0.0,28.2
2020-12-07 20:21:00,2.22,0.0,0.67,3.35,0.0,0.46,99.0,133.20000000000002,0.0,40.2,201.0,0.0,27.6
2020-12-07 20:22:00,2.28,0.0,0.57,3.35,0.0,0.5,99.0,136.79999999999998,0.0,34.199999999999996,201.0,0.0,30.0
2020-12-07 20:23:00,2.2,0.0,0.5,3.3,0.0,0.6,99.0,132.0,0.0,30.0,198.0,0.0,36.0
2020-12-07 20:24:00,2.42,0.0,0.43,3.33,0.0,0.48,99.0,145.2,0.0,25.8,199.8,0.0,28.8
2020-12-07 20:25:00,2.62,0.0,0.25,3.37,0.0,0.5,98.0,157.20000000000002,0.0,15.0,202.20000000000002,0.0,30.0
2020-12-07 20:26:00,2.83,0.0,0.0,3.35,0.0,0.52,98.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 20:27:00,2.85,0.0,0.0,3.33,0.0,0.48,98.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 20:28:00,2.82,0.0,0.0,3.32,0.0,0.5,98.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 20:29:00,2.8,0.0,0.0,3.33,0.0,0.53,98.0,168.0,0.0,0.0,199.8,0.0,31.8
2020-12-07 20:30:00,2.82,0.0,0.0,3.33,0.0,0.51,98.0,169.2,0.0,0.0,199.8,0.0,30.6
2020-12-07 20:31:00,2.92,0.0,0.0,3.33,0.0,0.41,98.0,175.2,0.0,0.0,199.8,0.0,24.599999999999998
2020-12-07 20:32:00,2.77,0.0,0.0,3.3,0.0,0.53,98.0,166.20000000000002,0.0,0.0,198.0,0.0,31.8
2020-12-07 20:33:00,2.85,0.0,0.0,3.37,0.0,0.52,98.0,171.0,0.0,0.0,202.20000000000002,0.0,31.200000000000003
2020-12-07 20:34:00,2.92,0.0,0.0,3.35,0.0,0.43,98.0,175.2,0.0,0.0,201.0,0.0,25.8
2020-12-07 20:35:00,2.83,0.0,0.0,3.35,0.0,0.52,98.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 20:36:00,2.87,0.0,0.0,3.37,0.0,0.5,98.0,172.20000000000002,0.0,0.0,202.20000000000002,0.0,30.0
2020-12-07 20:37:00,2.83,0.0,0.0,3.33,0.0,0.5,98.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 20:38:00,2.83,0.0,0.0,3.37,0.0,0.54,98.0,169.8,0.0,0.0,202.20000000000002,0.0,32.400000000000006
2020-12-07 20:39:00,2.9,0.0,0.0,3.33,0.0,0.43,98.0,174.0,0.0,0.0,199.8,0.0,25.8
2020-12-07 20:40:00,2.87,0.0,0.0,3.33,0.0,0.46,98.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 20:41:00,2.83,0.0,0.0,3.32,0.0,0.49,98.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 20:42:00,2.82,0.0,0.0,3.32,0.0,0.5,98.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 20:43:00,2.75,0.0,0.0,3.3,0.0,0.55,98.0,165.0,0.0,0.0,198.0,0.0,33.0
2020-12-07 20:44:00,2.77,0.0,0.0,3.3,0.0,0.53,98.0,166.20000000000002,0.0,0.0,198.0,0.0,31.8
2020-12-07 20:45:00,2.8,0.0,0.0,3.28,0.0,0.48,98.0,168.0,0.0,0.0,196.79999999999998,0.0,28.8
2020-12-07 20:46:00,2.85,0.0,0.0,3.33,0.0,0.48,98.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 20:47:00,2.83,0.0,0.0,3.33,0.0,0.5,98.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 20:48:00,2.85,0.0,0.07,3.37,0.0,0.45,98.0,171.0,0.0,4.2,202.20000000000002,0.0,27.0
2020-12-07 20:49:00,2.82,0.0,0.18,3.35,0.0,0.35,98.0,169.2,0.0,10.799999999999999,201.0,0.0,21.0
2020-12-07 20:50:00,2.62,0.0,0.22,3.32,0.0,0.48,98.0,157.20000000000002,0.0,13.200000000000001,199.2,0.0,28.8
2020-12-07 20:51:00,2.8,0.0,0.05,3.32,0.0,0.47,98.0,168.0,0.0,3.0,199.2,0.0,28.2
2020-12-07 20:52:00,2.87,0.0,0.0,3.33,0.0,0.46,98.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 20:53:00,2.85,0.0,0.0,3.37,0.0,0.52,97.0,171.0,0.0,0.0,202.20000000000002,0.0,31.200000000000003
2020-12-07 20:54:00,2.83,0.0,0.0,3.32,0.0,0.49,97.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 20:55:00,2.82,0.0,0.0,3.32,0.0,0.5,97.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 20:56:00,2.85,0.0,0.0,3.33,0.0,0.48,97.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 20:57:00,2.9,0.0,0.0,3.33,0.0,0.43,97.0,174.0,0.0,0.0,199.8,0.0,25.8
2020-12-07 20:58:00,2.82,0.0,0.0,3.3,0.0,0.48,97.0,169.2,0.0,0.0,198.0,0.0,28.8
2020-12-07 20:59:00,2.77,0.0,0.0,3.28,0.0,0.51,97.0,166.20000000000002,0.0,0.0,196.79999999999998,0.0,30.6
2020-12-07 21:00:00,2.77,0.0,0.0,3.27,0.0,0.5,97.0,166.20000000000002,0.0,0.0,196.20000000000002,0.0,30.0
2020-12-07 21:01:00,2.8,0.0,0.0,3.27,0.0,0.47,97.0,168.0,0.0,0.0,196.20000000000002,0.0,28.2
2020-12-07 21:02:00,2.4,0.0,0.33,3.25,0.0,0.52,97.0,144.0,0.0,19.8,195.0,0.0,31.200000000000003
2020-12-07 21:03:00,1.75,0.0,1.05,3.32,0.0,0.52,97.0,105.0,0.0,63.0,199.2,0.0,31.200000000000003
2020-12-07 21:04:00,2.33,0.0,0.48,3.32,0.0,0.51,97.0,139.8,0.0,28.8,199.2,0.0,30.6
2020-12-07 21:05:00,2.8,0.0,0.0,3.3,0.0,0.5,97.0,168.0,0.0,0.0,198.0,0.0,30.0
2020-12-07 21:06:00,2.82,0.0,0.0,3.32,0.0,0.5,97.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 21:07:00,2.82,0.0,0.0,3.27,0.0,0.45,97.0,169.2,0.0,0.0,196.20000000000002,0.0,27.0
2020-12-07 21:08:00,2.82,0.0,0.0,3.28,0.0,0.46,97.0,169.2,0.0,0.0,196.79999999999998,0.0,27.6
2020-12-07 21:09:00,2.88,0.0,0.0,3.3,0.0,0.42,97.0,172.79999999999998,0.0,0.0,198.0,0.0,25.2
2020-12-07 21:10:00,2.8,0.0,0.0,3.32,0.0,0.52,97.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 21:11:00,2.8,0.0,0.0,3.32,0.0,0.52,97.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 21:12:00,2.8,0.0,0.0,3.32,0.0,0.52,97.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 21:13:00,2.83,0.0,0.0,3.3,0.0,0.47,97.0,169.8,0.0,0.0,198.0,0.0,28.2
2020-12-07 21:14:00,2.85,0.0,0.0,3.35,0.0,0.5,97.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 21:15:00,2.9,0.0,0.0,3.37,0.0,0.47,97.0,174.0,0.0,0.0,202.20000000000002,0.0,28.2
2020-12-07 21:16:00,2.83,0.0,0.0,3.35,0.0,0.52,97.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 21:17:00,2.8,0.0,0.0,3.33,0.0,0.53,97.0,168.0,0.0,0.0,199.8,0.0,31.8
2020-12-07 21:18:00,2.82,0.0,0.0,3.32,0.0,0.5,97.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 21:19:00,2.78,0.0,0.0,3.33,0.0,0.55,97.0,166.79999999999998,0.0,0.0,199.8,0.0,33.0
2020-12-07 21:20:00,2.8,0.0,0.0,3.32,0.0,0.52,97.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 21:21:00,2.88,0.0,0.0,3.33,0.0,0.45,96.0,172.79999999999998,0.0,0.0,199.8,0.0,27.0
2020-12-07 21:22:00,2.87,0.0,0.0,3.33,0.0,0.46,96.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 21:23:00,2.83,0.0,0.0,3.32,0.0,0.49,96.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 21:24:00,2.82,0.0,0.0,3.33,0.0,0.51,96.0,169.2,0.0,0.0,199.8,0.0,30.6
2020-12-07 21:25:00,2.85,0.0,0.0,3.35,0.0,0.5,96.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 21:26:00,2.87,0.0,0.0,3.38,0.0,0.51,96.0,172.20000000000002,0.0,0.0,202.79999999999998,0.0,30.6
2020-12-07 21:27:00,2.9,0.0,0.0,3.38,0.0,0.48,96.0,174.0,0.0,0.0,202.79999999999998,0.0,28.8
2020-12-07 21:28:00,2.87,0.0,0.0,3.38,0.0,0.51,96.0,172.20000000000002,0.0,0.0,202.79999999999998,0.0,30.6
2020-12-07 21:29:00,2.87,0.0,0.0,3.4,0.0,0.53,96.0,172.20000000000002,0.0,0.0,204.0,0.0,31.8
2020-12-07 21:30:00,2.9,0.0,0.0,3.38,0.0,0.48,96.0,174.0,0.0,0.0,202.79999999999998,0.0,28.8
2020-12-07 21:31:00,2.9,0.0,0.0,3.42,0.0,0.52,96.0,174.0,0.0,0.0,205.2,0.0,31.200000000000003
2020-12-07 21:32:00,2.92,0.0,0.0,3.4,0.0,0.48,96.0,175.2,0.0,0.0,204.0,0.0,28.8
2020-12-07 21:33:00,2.95,0.0,0.0,3.43,0.0,0.48,96.0,177.0,0.0,0.0,205.8,0.0,28.8
2020-12-07 21:34:00,2.92,0.0,0.0,3.4,0.0,0.48,96.0,175.2,0.0,0.0,204.0,0.0,28.8
2020-12-07 21:35:00,2.85,0.0,0.0,3.37,0.0,0.52,96.0,171.0,0.0,0.0,202.20000000000002,0.0,31.200000000000003
2020-12-07 21:36:00,2.83,0.0,0.0,3.33,0.0,0.5,96.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 21:37:00,2.83,0.0,0.0,3.33,0.0,0.5,96.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 21:38:00,2.88,0.0,0.0,3.33,0.0,0.45,96.0,172.79999999999998,0.0,0.0,199.8,0.0,27.0
2020-12-07 21:39:00,2.9,0.0,0.0,3.37,0.0,0.47,96.0,174.0,0.0,0.0,202.20000000000002,0.0,28.2
2020-12-07 21:40:00,2.85,0.0,0.0,3.37,0.0,0.52,96.0,171.0,0.0,0.0,202.20000000000002,0.0,31.200000000000003
2020-12-07 21:41:00,2.85,0.0,0.0,3.35,0.0,0.5,96.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 21:42:00,2.87,0.0,0.0,3.35,0.0,0.48,96.0,172.20000000000002,0.0,0.0,201.0,0.0,28.8
2020-12-07 21:43:00,2.85,0.0,0.0,3.35,0.0,0.5,96.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 21:44:00,2.83,0.0,0.0,3.35,0.0,0.52,95.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 21:45:00,2.9,0.0,0.0,3.37,0.0,0.47,95.0,174.0,0.0,0.0,202.20000000000002,0.0,28.2
2020-12-07 21:46:00,2.85,0.0,0.0,3.33,0.0,0.48,95.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 21:47:00,2.82,0.0,0.0,3.32,0.0,0.5,95.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 21:48:00,2.87,0.0,0.0,3.32,0.0,0.45,95.0,172.20000000000002,0.0,0.0,199.2,0.0,27.0
2020-12-07 21:49:00,2.82,0.0,0.0,3.33,0.0,0.51,95.0,169.2,0.0,0.0,199.8,0.0,30.6
2020-12-07 21:50:00,2.85,0.0,0.0,3.33,0.0,0.48,95.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 21:51:00,2.83,0.0,0.0,3.35,0.0,0.52,95.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 21:52:00,2.87,0.0,0.0,3.35,0.0,0.48,95.0,172.20000000000002,0.0,0.0,201.0,0.0,28.8
2020-12-07 21:53:00,2.83,0.0,0.0,3.33,0.0,0.5,95.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 21:54:00,2.8,0.0,0.0,3.32,0.0,0.52,95.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 21:55:00,2.83,0.0,0.0,3.35,0.0,0.52,95.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 21:56:00,2.9,0.0,0.0,3.37,0.0,0.47,95.0,174.0,0.0,0.0,202.20000000000002,0.0,28.2
2020-12-07 21:57:00,2.88,0.0,0.0,3.37,0.0,0.49,95.0,172.79999999999998,0.0,0.0,202.20000000000002,0.0,29.4
2020-12-07 21:58:00,2.87,0.0,0.0,3.35,0.0,0.48,95.0,172.20000000000002,0.0,0.0,201.0,0.0,28.8
2020-12-07 21:59:00,2.82,0.0,0.0,3.33,0.0,0.51,95.0,169.2,0.0,0.0,199.8,0.0,30.6
2020-12-07 22:00:00,2.82,0.0,0.0,3.32,0.0,0.5,95.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 22:01:00,2.83,0.0,0.0,3.32,0.0,0.49,95.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 22:02:00,2.8,0.0,0.0,3.32,0.0,0.52,95.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 22:03:00,2.87,0.0,0.0,3.33,0.0,0.46,95.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 22:04:00,2.83,0.0,0.0,3.32,0.0,0.49,95.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 22:05:00,2.83,0.0,0.0,3.33,0.0,0.5,95.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 22:06:00,2.8,0.0,0.0,3.32,0.0,0.52,95.0,168.0,0.0,0.0,199.2,0.0,31.200000000000003
2020-12-07 22:07:00,2.82,0.0,0.0,3.32,0.0,0.5,94.0,169.2,0.0,0.0,199.2,0.0,30.0
2020-12-07 22:08:00,2.87,0.0,0.0,3.33,0.0,0.46,94.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 22:09:00,2.85,0.0,0.0,3.33,0.0,0.48,94.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 22:10:00,2.83,0.0,0.0,3.33,0.0,0.5,94.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 22:11:00,2.82,0.0,0.0,3.33,0.0,0.51,94.0,169.2,0.0,0.0,199.8,0.0,30.6
2020-12-07 22:12:00,2.82,0.0,0.0,3.3,0.0,0.48,94.0,169.2,0.0,0.0,198.0,0.0,28.8
2020-12-07 22:13:00,2.83,0.0,0.0,3.32,0.0,0.49,94.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 22:14:00,2.83,0.0,0.0,3.3,0.0,0.47,94.0,169.8,0.0,0.0,198.0,0.0,28.2
2020-12-07 22:15:00,2.85,0.0,0.0,3.33,0.0,0.48,94.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 22:16:00,2.87,0.0,0.0,3.33,0.0,0.46,94.0,172.20000000000002,0.0,0.0,199.8,0.0,27.6
2020-12-07 22:17:00,2.92,0.0,0.0,3.33,0.0,0.41,94.0,175.2,0.0,0.0,199.8,0.0,24.599999999999998
2020-12-07 22:18:00,2.87,0.0,0.0,3.32,0.0,0.45,94.0,172.20000000000002,0.0,0.0,199.2,0.0,27.0
2020-12-07 22:19:00,2.83,0.0,0.0,3.33,0.0,0.5,94.0,169.8,0.0,0.0,199.8,0.0,30.0
2020-12-07 22:20:00,2.88,0.0,0.0,3.35,0.0,0.47,94.0,172.79999999999998,0.0,0.0,201.0,0.0,28.2
2020-12-07 22:21:00,2.88,0.0,0.0,3.37,0.0,0.49,94.0,172.79999999999998,0.0,0.0,202.20000000000002,0.0,29.4
2020-12-07 22:22:00,2.87,0.0,0.0,3.37,0.0,0.5,94.0,172.20000000000002,0.0,0.0,202.20000000000002,0.0,30.0
2020-12-07 22:23:00,2.95,0.0,0.0,3.38,0.0,0.43,94.0,177.0,0.0,0.0,202.79999999999998,0.0,25.8
2020-12-07 22:24:00,2.92,0.0,0.0,3.38,0.0,0.46,94.0,175.2,0.0,0.0,202.79999999999998,0.0,27.6
2020-12-07 22:25:00,2.85,0.0,0.0,3.35,0.0,0.5,94.0,171.0,0.0,0.0,201.0,0.0,30.0
2020-12-07 22:26:00,2.85,0.0,0.0,3.33,0.0,0.48,94.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 22:27:00,2.83,0.0,0.0,3.32,0.0,0.49,94.0,169.8,0.0,0.0,199.2,0.0,29.4
2020-12-07 22:28:00,2.83,0.0,0.0,3.3,0.0,0.47,94.0,169.8,0.0,0.0,198.0,0.0,28.2
2020-12-07 22:29:00,2.85,0.0,0.0,3.32,0.0,0.47,92.0,171.0,0.0,0.0,199.2,0.0,28.2
2020-12-07 22:30:00,2.83,0.0,0.0,3.35,0.0,0.52,92.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 22:31:00,2.83,0.0,0.0,3.35,0.0,0.52,92.0,169.8,0.0,0.0,201.0,0.0,31.200000000000003
2020-12-07 22:32:00,2.85,0.0,0.0,3.33,0.0,0.48,92.0,171.0,0.0,0.0,199.8,0.0,28.8
2020-12-07 22:33:00,2.82,0.0,0.0,3.35,0.0,0.53,92.0,169.2,0.0,0.0,201.0,0.0,31.8
2020-12-07 22:34:00,2.3,0.0,0.0,2.52,0.0,0.22,92.0,138.0,0.0,0.0,151.20000000000002,0.0,13.200000000000001
2020-12-07 22:35:00,1.43,0.0,0.0,1.93,0.0,0.5,92.0,85.8,0.0,0.0,115.8,0.0,30.0
2020-12-07 22:36:00,1.43,0.0,0.0,1.92,0.0,0.49,92.0,85.8,0.0,0.0,115.2,0.0,29.4
2020-12-07 22:37:00,1.42,0.0,0.0,1.92,0.0,0.5,92.0,85.2,0.0,0.0,115.2,0.0,30.0
2020-12-07 22:38:00,1.43,0.0,0.0,1.92,0.0,0.49,92.0,85.8,0.0,0.0,115.2,0.0,29.4
2020-12-07 22:39:00,1.4,0.0,0.0,1.88,0.0,0.48,92.0,84.0,0.0,0.0,112.8,0.0,28.8
2020-12-07 22:40:00,1.38,0.0,0.0,1.88,0.0,0.5,92.0,82.8,0.0,0.0,112.8,0.0,30.0
2020-12-07 22:41:00,1.4,0.0,0.0,1.88,0.0,0.48,92.0,84.0,0.0,0.0,112.8,0.0,28.8
2020-12-07 22:42:00,1.4,0.0,0.0,1.88,0.0,0.48,92.0,84.0,0.0,0.0,112.8,0.0,28.8
2020-12-07 22:43:00,1.42,0.0,0.0,1.92,0.0,0.5,92.0,85.2,0.0,0.0,115.2,0.0,30.0
2020-12-07 22:44:00,1.37,0.0,0.0,1.87,0.0,0.5,92.0,82.2,0.0,0.0,112.2,0.0,30.0
2020-12-07 22:45:00,1.4,0.0,0.0,1.88,0.0,0.48,92.0,84.0,0.0,0.0,112.8,0.0,28.8
2020-12-07 22:46:00,1.42,0.0,0.0,1.9,0.0,0.48,92.0,85.2,0.0,0.0,114.0,0.0,28.8
2020-12-07 22:47:00,1.45,0.0,0.0,1.9,0.0,0.45,92.0,87.0,0.0,0.0,114.0,0.0,27.0
2020-12-07 22:48:00,1.47,0.0,0.0,1.88,0.0,0.41,92.0,88.2,0.0,0.0,112.8,0.0,24.599999999999998
2020-12-07 22:49:00,1.4,0.0,0.0,1.9,0.0,0.5,92.0,84.0,0.0,0.0,114.0,0.0,30.0
2020-12-07 22:50:00,1.35,0.0,0.0,1.85,0.0,0.5,92.0,81.0,0.0,0.0,111.0,0.0,30.0
2020-12-07 22:51:00,1.38,0.0,0.0,1.88,0.0,0.5,92.0,82.8,0.0,0.0,112.8,0.0,30.0
2020-12-07 22:52:00,1.4,0.0,0.0,1.88,0.0,0.48,92.0,84.0,0.0,0.0,112.8,0.0,28.8
2020-12-07 22:53:00,1.37,0.0,0.0,1.88,0.0,0.51,92.0,82.2,0.0,0.0,112.8,0.0,30.6
2020-12-07 22:54:00,1.4,0.0,0.0,1.85,0.0,0.45,92.0,84.0,0.0,0.0,111.0,0.0,27.0
2020-12-07 22:55:00,1.4,0.0,0.0,1.87,0.0,0.47,92.0,84.0,0.0,0.0,112.2,0.0,28.2
2020-12-07 22:56:00,1.35,0.0,0.0,1.87,0.0,0.52,92.0,81.0,0.0,0.0,112.2,0.0,31.200000000000003
2020-12-07 22:57:00,1.35,0.0,0.0,1.87,0.0,0.52,92.0,81.0,0.0,0.0,112.2,0.0,31.200000000000003
