Day,CapRatio,CapKW,Status,Feasible,BillEUR,PeakKW,NightPeakKW,DaytimePeakKW,PaperSavingsPercent,EngineeringSavingsPercent,BatteryThroughputKWh,CapViolationKW,BillPenaltyVsVppEUR,BillPenaltyPercentOfVpp,PaperSavingsSacrificePP,PeakReductionVsVppKW,PeakReductionVsVppPercent,PeakReductionVsLexKW,BillPenaltyVsLexEUR,MarginalCostEURPerKW,MarginalCostReferenceRatio,IsKnee,KneeChordDistance,MaximumRelativeMipGapPercent,WallTimeSeconds,EnergyBalanceResidualKW,TerminalSocErrorKWh
2020-03-02,0.6,10.7417796,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.0978665,NaN,NaN
2020-03-02,0.5,8.951483,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.0425734583333333,NaN,NaN
2020-03-15,2,49.55474,ok,1,27.3147984834833,49.55474,49.55474,2.39670807479171,49.8334869437236,41.3087323688811,322.182054020835,1.4210854715202e-14,0,0,0,8.9305757894737,15.26977441931,-23.6730034514192,0,NaN,NaN,0,0,0,2.09822183333333,1.17683640610267e-14,0
2020-03-15,1.5,37.166055,ok,1,27.3147984834833,37.166055,37.166055,2.39670807479164,49.8334869437236,41.3087323688812,322.182054020837,7.105427357601e-15,0,0,0,21.3192607894737,36.4523308144825,-11.2843184514192,0,0,2,0,0.235702260395516,7.05730417338908e-16,2.27083829166667,7.105427357601e-15,0
2020-03-15,1.25,30.9717125,ok,1,27.3147984834833,30.9717125,30.9717125,2.39670807479163,49.8334869437236,41.3087323688812,322.182054020837,3.5527136788005e-15,0,0,0,27.5136032894737,47.0436090120687,-5.0899759514192,0,0,1.5,0,0.353553390593274,2.82292166935563e-15,2.214439,1.33226762955019e-15,0
2020-03-15,1,24.77737,ok,1,28.1080554355915,24.77737,24.77737,11.2670853010572,48.3765867484326,39.6042623137722,301.199025631306,7.105427357601e-15,0.793256952108198,2.90412888305899,1.456900195291,33.7079457894737,57.634887209655,1.1043665485808,0.793256952108198,0.128061525837197,1.25,1,0.424605686496438,0,1.38786166666667,3.66373598126302e-15,0
2020-03-15,0.9,22.299633,ok,1,29.8877905621635,22.299633,22.299633,13.50574,45.1079151703547,35.7801480451167,254.121930892401,7.105427357601e-15,2.5729920786802,9.41977324209817,4.7255717733689,36.1856827894737,61.8713984886895,3.5821035485808,2.5729920786802,0.718290571829052,1,0,0.366749227983889,3.28817845165706e-14,2.02740045833333,2.1094237467878e-15,0
2020-03-15,0.8,19.821896,ok,1,31.8599661778044,19.821896,19.821896,16.84763,41.4858063039413,31.5425371784965,239.631354654924,7.105427357601e-15,4.5451676943211,16.6399459145542,8.3476806397823,38.6634197894737,66.107909767724,6.0598405485808,4.5451676943211,0.795958415134818,0.9,0,0.297539587459419,0,1.25198466666667,1.06581410364015e-14,0
2020-03-15,0.7,17.344159,ok,1,34.1123530724299,17.344159,17.344159,17.344159,37.3490598210653,26.7028367457357,195.303687131474,7.105427357601e-15,6.7975545889466,24.8859774420702,12.4844271226583,41.1411567894737,70.3444210467585,8.5375775485808,6.7975545889466,0.90905003017895,0.8,0,0.211798656313638,1.60078290546549e-14,0.807411583333333,8.27116153345742e-15,0
2020-03-15,0.6,14.866422,ok,1,36.6846614851687,14.866422,14.866422,14.866422,32.6247436724232,21.1757214139818,151.620212590901,3.5527136788005e-15,9.3698630016854,34.3032477700729,17.2087432713004,43.6188937894737,74.580932325793,11.0153145485808,9.3698630016854,1.03816846289126,0.7,0,0.107183696930639,0,1.30705416666667,5.32907051820075e-15,0
2020-03-15,0.5,12.388685,ok,1,39.3005109165786,12.388685,12.388685,12.388685,27.820459843149,15.5550495589643,106.768706253306,7.105427357601e-15,11.9857124330953,43.8799226007207,22.0130271005746,46.0966307894737,78.8174436048275,13.4930515485808,11.9857124330953,1.05574136052773,0.6,0,0,0,1.133114125,8.43769498715119e-15,0
2020-03-16,2,47.42905,ok,1,43.8566466984579,47.42905,47.42905,20.1418595,27.5914397677743,24.2373097049598,319.999996784949,7.105427357601e-15,-9.9475983006414e-14,-2.26820768332732e-13,-9.9475983006414e-14,29.5995257894737,38.4266818983801,-19.9414325937777,0,NaN,NaN,0,0,3.52478736142834e-07,1.03087275,1.55431223447522e-15,0
2020-03-16,1.5,35.5717875,ok,1,43.8566466984579,35.5717875,35.5717875,20.1418595,27.5914397677743,24.2373097049598,319.999883991755,1.4210854715202e-14,-9.9475983006414e-14,-2.26820768332732e-13,-9.9475983006414e-14,41.4567882894737,53.8200114237851,-8.0841700937777,0,0,2,0,0.271964146610211,0,1.02833541666667,1.33226762955019e-15,0
2020-03-16,1.25,29.64315625,ok,1,43.8566466984579,29.64315625,29.64315625,20.2764755,27.5914397677743,24.2373097049598,319.999883991755,7.105427357601e-15,-9.9475983006414e-14,-2.26820768332732e-13,-9.9475983006414e-14,47.3854195394737,61.5166761864876,-2.1555388437777,0,0,1.5,1,0.407946219915316,0,1.08729245833333,1.33226762955019e-15,0
2020-03-16,1,23.714525,ok,1,46.6679041273649,23.714525,23.714525,20.7416506293696,22.9499744895713,19.3808411429572,250.396563938169,7.105427357601e-15,2.8112574289069,6.41010574346019,4.6414652782029,53.3140507894737,69.2133409491901,3.7730924062223,2.811257428907,0.474183215376567,1.25,0,0.32889292872243,0,0.534794458333333,3.88578058618805e-15,0
2020-03-16,0.9,21.3430725,ok,1,48.6619401613935,21.3430725,21.3430725,21.3430725,19.6577647757753,15.9361287480041,205.338863652823,1.77635683940025e-14,4.8052934629355,10.9568191475625,7.9336749919989,55.6855032894737,72.2920068542711,6.1445449062223,4.8052934629356,0.84085008408501,1,0,0.230760321920972,2.46376364834936e-14,0.782500333333333,1.08801856413265e-14,0
2020-03-16,0.8,18.97162,ok,1,50.7989944907239,18.97162,18.97162,18.97162,16.1294278240516,12.244351161588,160.281155995393,1.77635683940025e-14,6.9423477922659,15.8296365884946,11.4620119437226,58.0569557894737,75.370672759352,8.5159974062223,6.942347792266,0.901158395257926,0.9,0,0.12168812952914,0,0.897114833333333,1.99840144432528e-14,0
2020-03-16,0.7,16.6001675,ok,1,53.1009828395477,16.6001675,16.6001675,16.6001675,12.3287801558488,8.26764880370213,115.223439836234,3.5527136788005e-15,9.2443361410897,21.0785293382103,15.2626596119254,60.4284082894737,78.449338664433,10.8874499062223,9.2443361410898,0.970708183623243,0.8,0,0,0,1.03595070833333,8.88178419700125e-16,0
2020-03-16,0.6,14.228715,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.130238333333333,NaN,NaN
2020-03-16,0.5,11.8572625,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.1160135,NaN,NaN
2020-04-01,2,43.164977,ok,1,28.7443043798139,43.164977,43.164977,9.35664109089241,34.9296727432512,32.678680397,320.148630334963,1.4210854715202e-14,9.9475983006414e-14,3.46071978963153e-13,0,37.2765272105263,46.3399181509194,-17.9373327158435,9.9475983006414e-14,NaN,NaN,0,0,0,1.89561141666667,2.59948312875125e-15,0
