Day,DemandChargeEURPerKW,Status,Feasible,P0KW,BillEUR,PeakKW,NightPeakKW,ObjectiveWithDemandChargeEUR,PaperSavingsPercent,BillPenaltyVsVppEUR,PaperSavingsSacrificePP,PeakReductionVsVppKW,PeakRatioToP0,PeakAtOrBelowP0,PeakAtOrBelowLex,VppTotalCostUnderTariffEUR,TotalCostSavingVsVppUnderTariffEUR,FrontierLowerBoundCapRatio,FrontierLowerBoundBillEUR,GapAboveFrontierLowerBoundEUR,ConsistentWithFrontier,MaximumRelativeMipGapPercent
2020-02-15,0.2,ok,1,21.9325045,30.3904008539117,25.8390452631579,25.8390452631579,35.5582099065433,33.4102785844655,5.16780900738922e-07,1.13234099785586e-06,56.2314039473684,1.17811649203847,0,0,46.8044901792361,11.2462802726928,1.25,30.3904003371308,5.16780900738922e-07,1,0
2020-02-15,0.5,ok,1,21.9325045,30.3904016290831,25.8390452631579,25.8390452631579,43.309924260662,33.410276885954,1.2919523015853e-06,2.83085250174508e-06,56.2314039473684,1.17811649203847,0,0,71.425624942394,28.115700681732,1.25,30.3904003371308,1.2919523015853e-06,1,0
2020-02-15,1,ok,1,21.9325045,40.9080275486535,12.8943556213029,12.8943556213029,53.8023831699564,10.3646519432725,10.5176272115227,23.045627773534,69.1760935892234,0.587910770578112,1,1,112.460849547657,58.6584663777007,0.6,40.6527519661093,0.255275582544201,1,0
2020-02-16,0.05,ok,1,17.7310015,27.6877612114584,25.3931904300995,25.3931904300995,28.9574207329634,38.1196027905948,3.43618900444653e-07,7.67966604087178e-07,48.8478253593742,1.43213514646082,0,1,31.3998116573132,2.44239092434979,1.5,27.6877608678395,3.43618900444653e-07,1,0
2020-02-16,0.1,ok,1,17.7310015,27.6877616106529,25.3931898743431,25.3931898743431,30.2270805980872,38.1196018984202,7.42813398346698e-07,1.66014120139835e-06,48.8478259151306,1.43213511511705,0,1,35.1118624467869,4.88478184869967,1.5,27.6877608678395,7.42813398346698e-07,1,0
2020-02-16,0.2,ok,1,17.7310015,27.6877626401061,25.3931884411442,25.3931884411442,32.7664003283349,38.1195995976574,1.77226660014185e-06,3.96090400300864e-06,48.8478273483295,1.43213503428694,0,1,42.5359640257342,9.76956369739934,1.5,27.6877608678395,1.77226660014185e-06,1,0
2020-02-16,0.5,ok,1,17.7310015,27.6877713876396,25.3931762628772,25.3931762628772,40.3843595190782,38.1195800474727,1.05198000994733e-05,2.35110886990242e-05,48.8478395265965,1.43213434745224,0,1,64.8082687625763,24.4239092434981,1.5,27.6877608678395,1.05198000994733e-05,1,0
2020-02-16,1,ok,1,17.7310015,38.5179418026213,11.883567159094,11.883567159094,50.4015089617153,13.9148333362338,10.8301809347818,24.2047702223276,62.3574486303797,0.670214096992434,1,1,101.928776657313,51.5272676955979,0.7,38.004916545448,0.513025257173304,1,0
2020-03-01,0.05,ok,1,17.5689575,23.6884277419684,24.0142042768884,24.0142042768884,24.8891379558128,43.3350699030673,-9.55990131501494e-09,-2.28681997782587e-08,55.2098246862183,1.36685425284274,0,0,27.6496291996836,2.76049124387084,1.5,23.6884277515283,-9.55990131501494e-09,1,0
2020-03-01,0.1,ok,1,17.5689575,23.688427733355,24.0142042674231,24.0142042674231,26.0898481600973,43.3350699236713,-1.81733028625786e-08,-4.3472198285599e-08,55.2098246956836,1.36685425230399,0,0,31.610830647839,5.52098248774167,1.5,23.6884277515283,-1.81733028625786e-08,1,0
2020-03-01,0.2,ok,1,17.5689575,23.6884277184561,24.0142042510508,24.0142042510508,28.4912685686663,43.3350699593108,-3.30722009778128e-08,-7.91117003018371e-08,55.2098247120559,1.3668542513721,0,0,39.5332335441496,11.0419649754833,1.5,23.6884277515283,-3.30722009778128e-08,1,0
2020-03-01,0.5,ok,1,17.5689575,23.6884276864396,24.0142042158677,24.0142042158677,35.6955297943735,43.3350700358974,-6.5088702427829e-08,-1.55698302251039e-07,55.209824747239,1.36685424936953,0,0,63.3004422330817,27.6049124387082,1.5,23.6884277515283,-6.5088702427829e-08,1,0
2020-03-01,1,ok,1,17.5689575,34.0899648754112,11.046644,11.046644,45.1366088754112,18.4536222617385,10.4015371238829,24.8814476184606,68.1773849631067,0.628759219208083,1,1,102.912456714635,57.7758478392238,0.7,33.0303322056062,1.059632669805,1,0
2020-03-02,0.05,ok,1,17.902966,25.4351377570729,25.958258474245,25.958258474245,26.7330506807851,39.9515089800038,3.2980200259658e-07,7.78612395890832e-07,52.3759257362813,1.44994178474366,0,1,29.3518466377972,2.61879595701211,1.5,25.4351374272709,3.2980200259658e-07,1,0
2020-03-02,0.1,ok,1,17.902966,25.4351381402158,25.9582579408355,25.9582579408355,28.0309639342993,39.9515080754616,7.12944899561307e-07,1.68315460058466e-06,52.3759262696908,1.44994175494918,0,1,33.2685558483235,5.23759191402423,1.5,25.4351374272709,7.12944899561307e-07,1,0
2020-03-02,0.2,ok,1,17.902966,25.4351391282748,25.9582565652654,25.9582565652654,30.6267904413278,39.9515057428047,1.70100389951244e-06,4.01581149844787e-06,52.3759276452609,1.44994167811442,0,1,41.1019742693762,10.4751838280484,1.5,25.4351374272709,1.70100389951244e-06,1,0
2020-03-02,0.5,ok,1,17.902966,25.4351475240704,25.9582448766858,25.9582448766858,38.4142699624133,39.9514859216084,1.00967994995926e-05,2.38370077951799e-05,52.3759393338405,1.44994102522933,0,1,64.6022295325341,26.1879595701208,1.5,25.4351374272709,1.00967994995926e-05,1,0
2020-03-02,1,ok,1,17.902966,35.4293899789133,13.5469908071749,13.5469908071749,48.9763807860882,16.3565998221841,9.9942525516424,23.5949099364321,64.7871934033514,0.756689746669625,1,1,103.769321637797,54.792940851709,0.8,34.7431012004853,0.686288778428001,1,1.13050641912929e-13
2020-03-15,0.05,ok,1,24.77737,27.3147986128919,25.8817377631579,25.8817377631579,28.6088855010498,49.8334867060509,1.29408597615566e-07,2.37672701075553e-07,32.6035780263158,1.04457162980405,0,0,30.239064272957,1.63017877190719,1.25,27.3147984834833,1.29408597615566e-07,1,4.05795073986851e-15
2020-03-15,0.1,ok,1,24.77737,27.3147987423006,25.8817377631579,25.8817377631579,29.9029725186164,49.8334864683782,2.58817298259828e-07,4.75345402151106e-07,32.6035780263158,1.04457162980405,0,0,33.1633300624307,3.26035754381427,1.25,27.3147984834833,2.58817298259828e-07,1,0
2020-03-15,0.2,ok,1,24.77737,27.314799001118,25.8817377631579,25.8817377631579,32.4911465537495,49.8334859930328,5.17634699548353e-07,9.50690797196785e-07,32.6035780263158,1.04457162980405,0,0,39.011861641378,6.52071508762854,1.25,27.3147984834833,5.17634699548353e-07,1,1.23502925315919e-14
2020-03-15,0.5,ok,1,24.77737,27.3147997775699,25.8817377631579,25.8817377631579,40.2556686591489,49.8334845669968,1.29408659788055e-06,2.37672679759271e-06,32.6035780263158,1.04457162980405,0,0,56.5574563782202,16.3017877190712,1.25,27.3147984834833,1.29408659788055e-06,1,0
2020-03-15,1,ok,1,24.77737,34.2491408515071,17.1992355,17.1992355,51.4483763515072,37.097834613998,6.9343423680238,12.7356523297256,41.2860802894737,0.694150973246959,1,1,85.800114272957,34.3517379214498,0.7,34.1123530724299,0.136787779077203,1,0
2020-03-16,0.05,ok,1,23.714525,43.8566471743044,27.48761399499,27.48761399499,45.2310278740539,27.5914389821383,4.75846398728663e-07,7.85635901223714e-07,49.5409617944837,1.15910455701685,0,1,47.7080754879317,2.47704761387779,1.25,43.8566466984579,4.75846498204646e-07,1,0
2020-03-16,0.1,ok,1,23.714525,43.8566477271125,27.4876132253736,27.4876132253736,46.6054090496499,27.5914380694365,1.02865450202216e-06,1.69833770158334e-06,49.5409625641001,1.15910452456347,0,1,51.5595042774054,4.95409522775547,1.25,43.8566466984579,1.02865460149815e-06,1,0
2020-03-16,0.2,ok,1,23.714525,43.8566491527085,27.4876112406669,27.4876112406669,49.3541714008419,27.5914357157373,2.45425049882897e-06,4.05203689979317e-06,49.5409645488068,1.15910444087187,0,1,59.2623618563527,9.90819045551084,1.25,43.8566466984579,2.45425059830495e-06,1,5.32907353124777e-16
2020-03-16,0.5,ok,1,23.714525,43.8566612663707,27.4875943760944,27.4875943760944,57.6004584544179,27.5914157157395,1.45679127001586e-05,2.40520346999062e-05,49.5409814133793,1.15910372972237,0,1,82.3709345931948,24.7704761387769,1.25,43.8566466984579,1.45679127996345e-05,1,0
2020-03-16,1,ok,1,23.714525,52.4536381044925,17.218543,17.218543,69.6721811044925,13.3975645652347,8.5969914060345,14.1938752025395,59.8100327894737,0.726075812186835,1,1,120.885222487932,51.2130413834392,0.8,50.7989944907239,1.6546436137686,1,0
2020-04-01,0.05,ok,1,21.5824885,28.7443045059522,25.2276457631579,25.2276457631579,30.0056867941101,34.9296724577037,1.26138399281217e-07,2.85547500311623e-07,55.2138584473684,1.16889420620601,0,0,32.7663795903401,2.76069279623001,1.25,28.7443043798138,1.26138399281217e-07,1,0
2020-04-01,0.1,ok,1,21.5824885,28.7443046320904,25.2276457631579,25.2276457631579,31.2670692084061,34.9296721721567,2.52276599610468e-07,5.7109450324333e-07,55.2138584473684,1.16889420620601,0,0,36.7884548008664,5.52138559246033,1.25,28.7443043798138,2.52276599610468e-07,1,0
2020-04-01,0.2,ok,1,21.5824885,28.7443048843668,25.2276457631579,25.2276457631579,33.7898340369984,34.9296716010623,5.0455300026897e-07,1.14218889990525e-06,55.2138584473684,1.16889420620601,0,0,44.8326052219191,11.0427711849207,1.25,28.7443043798138,5.0455300026897e-07,1,0
2020-04-01,0.5,ok,1,21.5824885,28.7443056411961,25.2276457631579,25.2276457631579,41.3581285227751,34.9296698877791,1.26138229816775e-06,2.85547210410186e-06,55.2138584473684,1.16889420620601,0,0,68.965056485077,27.6069279623019,1.25,28.7443043798138,1.26138229816775e-06,1,0
2020-04-01,1,ok,1,21.5824885,39.0475283885907,12.3597674556733,12.3597674556733,51.407295844264,11.6056030704598,10.3032240087769,23.3240696727914,68.081736754853,0.572675734574041,1,1,109.18580859034,57.7785127460761,0.6,38.5511775766263,0.496350811964398,1,0
2020-04-02,0.05,ok,1,17.432523,20.143912028372,20.1408216641451,20.1408216641451,21.1509531115792,47.0393279584328,-9.45709999200517e-09,-2.48637022082221e-08,44.7190087236665,1.15535896118681,0,0,23.3869035572197,2.23595044564048,1.25,20.1439120378291,-9.45709999200517e-09,1,0
2020-04-02,0.1,ok,1,17.432523,20.1439120198512,20.1408216547816,20.1408216547816,22.1579941853294,47.0393279808349,-1.79779000575309e-08,-4.72658001626769e-08,44.71900873303,1.15535896064968,0,0,26.6298950766103,4.47190089128086,1.25,20.1439120378291,-1.79779000575309e-08,1,0
2020-04-02,0.2,ok,1,17.432523,20.1439120051126,20.1408216385853,20.1408216385853,24.1720763328297,47.0393280195844,-3.27164997315776e-08,-8.60153051007728e-08,44.7190087492263,1.15535895972059,0,0,33.1158781153914,8.94380178256172,1.25,20.1439120378291,-3.27164997315776e-08,1,0
2020-04-02,0.5,ok,1,17.432523,20.1439119734403,20.1408216037805,20.1408216037805,30.2143227753305,47.0393281028547,-6.4388800069537e-08,-1.69285598872193e-07,44.7190087840311,1.15535895772405,0,0,52.5738272317349,22.3595044564044,1.25,20.1439120378291,-6.4388800069537e-08,1,1.64568142096429e-14
2020-04-02,1,ok,1,17.432523,28.4194870485923,10.3019506199001,10.3019506199001,38.7214376684924,25.2818851149588,8.2755750107632,21.7574428186103,54.5578797679115,0.590961538952227,1,1,85.0037424256407,46.2823047571483,0.6,28.2773705139173,0.142116534674997,1,0
2020-04-15,0.05,ok,1,17.2670585,13.2419003974031,12.6658318482452,12.6658318482452,13.8751919898154,65.3950147781754,0.000755869799300868,0.00197531037460408,30.7839784243893,0.733525739097091,1,1,15.4136350412355,1.53844305142012,0.8,13.2411445276038,0.000755869799300868,1,0
2020-04-15,0.1,ok,1,17.2670585,13.2419003893506,12.6658318393963,12.6658318393963,14.5084835732902,65.3950147992191,0.000755861746801756,0.00197528933090041,30.7839784332382,0.733525738584618,1,1,17.5861255548672,3.07764198157705,0.8,13.2411445276038,0.000755861746801756,1,0
2020-04-15,0.2,ok,1,17.2670585,13.2419003754218,12.6658318240899,12.6658318240899,15.7750667402398,65.3950148356191,0.000755847818000532,0.0019752529309045,30.7839784485446,0.733525737698167,1,1,21.9311065821307,6.1560398418909,0.8,13.2411445276038,0.000755847818000532,1,0
2020-04-15,0.5,ok,1,17.2670585,13.2419003454898,12.6658317911976,12.6658317911976,19.5748162410885,65.3950149138403,0.000755817886000543,0.00197517470969899,30.7839784814369,0.73352573579325,1,1,34.966049663921,15.3912334228325,0.8,13.2411445276038,0.000755817886000543,1,0
2020-04-15,1,ok,1,17.2670585,17.6895677651907,7.8118015,7.8118015,25.5013692651907,53.7719501941777,4.4484232375869,11.6250398943723,35.6380087726345,0.452410669715401,1,1,56.6909548002383,31.1895855350476,0.5,16.8920567867622,0.797510978428498,1,7.51614617418338e-08
2020-04-16,0.05,ok,1,14.3783125,17.0873928803945,16.7670925136203,16.7670925136203,17.9257475060755,57.8120495694282,-9.5277989942133e-09,-2.35236967682795e-08,30.7218319646573,1.16613771703879,0,0,19.4618391138362,1.53609160776068,1.25,17.0873928899223,-9.5277989942133e-09,1,0
2020-04-16,0.1,ok,1,14.3783125,17.08739287181,16.7670925041869,16.7670925041869,18.7641021222287,57.8120495906228,-1.81122992159999e-08,-4.47182983975836e-08,30.7218319740907,1.1661377163827,0,0,21.8362853377501,3.07218321552136,1.25,17.0873928899223,-1.81122992159999e-08,1,0
2020-04-16,0.2,ok,1,14.3783125,17.0873928569612,16.7670924878695,16.7670924878695,20.4408113545351,57.8120496272838,-3.29611005156494e-08,-8.13792979670325e-08,30.7218319904081,1.16613771524784,0,0,26.5851777855778,6.14436643104272,1.25,17.0873928899223,-3.29611005156494e-08,1,0
2020-04-16,0.5,ok,1,14.3783125,17.0873928250521,16.7670924528045,16.7670924528045,25.4709390514544,57.8120497060658,-6.48701998784418e-08,-1.6016129933405e-07,30.7218320254731,1.1661377128091,0,0,40.8318551290611,15.3609160776067,1.25,17.0873928899223,-6.48701998784418e-08,1,0
2020-04-16,1,ok,1,14.3783125,21.7402690494189,11.319608794143,11.319608794143,33.0598778435619,46.3243222986629,4.6528761594966,11.4877272472416,36.1693156841346,0.787269632242518,1,1,64.5763173681999,31.516439524638,0.8,21.5621148327922,0.178154216626698,1,1.6857509412992e-08
2020-05-01,0.05,ok,1,22.565423,34.514964882278,24.4366914156637,24.4366914156637,35.7367994530612,29.4196472387108,3.89558202584794e-07,7.96615598375183e-07,55.3791027948626,1.0829263610819,0,1,38.5057542032461,2.76895475018491,1.25,34.5149644927199,3.89558103108811e-07,1,0
2020-05-01,0.1,ok,1,22.565423,34.5149653348419,24.4366907856068,24.4366907856068,36.9586344134025,29.4196463132538,8.42122098276832e-07,1.7220726000744e-06,55.3791034249195,1.08292633316055,0,1,42.4965439137724,5.53790950036993,1.25,34.5149644927199,8.42121998800849e-07,1,0
2020-05-01,0.2,ok,1,22.565423,34.5149665019254,24.4366891607997,24.4366891607997,39.4023043340853,29.419643926661,2.00920560189388e-06,4.10866540079269e-06,55.3791050497266,1.08292626115627,0,1,50.4781233348251,11.0758190007398,1.25,34.5149644927199,2.0092055024179e-06,1,0
2020-05-01,0.5,ok,1,22.565423,34.5149764189394,24.4366753543885,24.4366753543885,46.7333140961336,29.4196236471576,1.19262195994452e-05,2.43881688000158e-05,55.3791188561378,1.08292564931703,0,1,74.4228615979829,27.6895475018493,1.25,34.5149644927199,1.19262194999692e-05,1,0
2020-05-01,1,ok,1,22.565423,43.6225096624282,13.0867534441289,13.0867534441289,56.7092631065571,10.795443923867,9.1075451697084,18.6242041114594,66.7290407663974,0.579947180433041,1,1,114.330758703246,57.621495596689,0.6,43.2420236146469,0.380486047781304,1,0
2020-05-02,0.05,ok,1,18.5347365,22.5323642726811,22.6550682100891,22.6550682100891,23.6651176831855,38.0784683779868,-9.98040050603777e-09,-2.74274043476908e-08,49.7995596164481,1.2223032256266,0,0,26.1550956739884,2.48997799080286,1.25,22.5323642826615,-9.98040050603777e-09,1,0
2020-05-02,0.1,ok,1,18.5347365,22.5323642636886,22.6550682002074,22.6550682002074,24.7978710837094,38.0784684026991,-1.89729014721252e-08,-5.21397041097771e-08,49.7995596263298,1.22230322509346,0,0,29.7778270653152,4.97995598160582,1.25,22.5323642826615,-1.89729014721252e-08,1,0
2020-05-02,0.2,ok,1,18.5347365,22.5323642481345,22.6550681831148,22.6550681831148,27.0633778847574,38.0784684454438,-3.45270017021448e-08,-9.48843990045134e-08,49.7995596434224,1.22230322417126,0,0,37.0232898479689,9.95991196321154,1.25,22.5323642826615,-3.45270017021448e-08,1,0
2020-05-02,0.5,ok,1,18.5347365,22.5323642147093,22.6550681463839,22.6550681463839,33.8598982879012,38.0784685372999,-6.79522003110833e-08,-1.86740500396354e-07,49.7995596801533,1.22230322218953,0,0,58.7596781959301,24.8997799080289,1.25,22.5323642826615,-6.79522003110833e-08,1,0
