Dataset,Day,CaseId,CaseKind,Strategy,Status,ErrorIdentifier,ErrorMessage,CapRatio,CapKW,DemandChargeEURPerKW,EtaBatteryCharge,EtaBatteryDischarge,WallTimeSeconds,IntervalMinutes,HouseCount,PvHomeCount,PvBoundaryId,TransferLossFraction,H4MaskAffected,BatteryCapacityKWhPerHome,BatteryPowerKWPerHome,MaxSolverTimeSeconds,PaperLoadOnlyBaselineBillEUR,PaperSavingsPercent,PvSelfNoBatteryBaselineBillEUR,EngineeringSavingsPercent,OriginalLoadPeakKW,PvSelfNoBatteryPeakKW,PvSelfNoBatteryDaytimePeakKW,PvSelfNoBatteryNightPeakKW,OptimizedBillEUR,AllDayPeakKW,DaytimePeakKW,NightPeakKW,LoadRangeKW,TotalGridImportKWh,BatteryThroughputKWh,PvCurtailmentKWh,SharedExportKWh,ObjectiveWithDemandChargeEUR,PeakExcessOverCapKW,CapViolationKW,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,MaximumLexicographicViolation,MinimumExitFlag,MaximumRelativeMipGapPercent,StageCount,StageOneName,StageOneValue,ArtifactDirectory,InputsSha256,SolutionSha256
StoreNet,2020-06-01,ANCHOR_VPP_BM_PEAK_LEX,anchor,VPP_BM_PEAK_LEX,ok,,"",NaN,NaN,NaN,0.95,0.95,3.167712,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957108126618,49.456152072,33.9883768062632,25.80843,25.7949115,25.7949115,15.7576715,32.6468087518901,26.5772518758128,14.69982,26.5772518758128,26.5772518758128,323.968302198336,323.809886215529,0,43.6528979291674,NaN,NaN,NaN,1.33226762955019e-15,2.22044604925031e-16,1.33226762955019e-15,1.33226762955019e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,4.44089209850063e-16,1.66533453693773e-15,0,4.2632564145606e-14,1,4.35290819518914e-16,3,billEUR,32.6468054872095,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-06-01/ANCHOR_VPP_BM_PEAK_LEX,a1b595b919129dc83857ee50a1a3558bbc0b68ebad55d49600f2e426b22937e9,ece46383c8532e6e2abf56d3c19290994ff8bfcde4f30e648a8a7a3771fe7b84
StoreNet,2020-06-01,ANCHOR_PS,anchor,PS,ok,,"",NaN,NaN,NaN,0.95,0.95,2.95404666666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,16.0956005159109,49.456152072,10.6728635126182,25.80843,25.7949115,25.7949115,15.7576715,44.1777644627625,12.9506671893372,12.9506671893372,12.9506671893372,1.24744118933718,309.56857044475,119.072575239798,0,4.17848565218817,NaN,NaN,NaN,5.2284565565941e-15,2.22044604925031e-16,1.11022302462516e-16,5.2284565565941e-15,0,0,0,2.22044604925031e-16,0,4.44089209850063e-16,0,0,4.9737991503207e-14,1,3.29351231510814e-08,3,systemPeakKW,12.9506658942706,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-06-01/ANCHOR_PS,a6c06ee49a0b0691f776877932405bae8c568f006f0731a7c8e67a96dd5915de,341b078d78e27187793a5e44d6527d3acf5f3f403354a5409c90d24032cf5fc0
StoreNet,2020-06-01,FRONTIER_R2.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",2,51.589823,NaN,0.95,0.95,2.50752179166667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957108126618,49.456152072,33.9883768062632,25.80843,25.7949115,25.7949115,15.7576715,32.6468087518901,51.589823,15.48574,51.589823,51.589823,323.968312218777,323.809223280217,0,43.6532643598916,NaN,7.105427357601e-15,7.105427357601e-15,4.21884749357559e-15,3.5527136788005e-15,1.33226762955019e-15,4.21884749357559e-15,0,0,0,2.22044604925031e-16,0,1.77635683940025e-15,7.85482789922298e-15,0,4.9737991503207e-14,1,0,2,billEUR,32.6468054872095,,,
StoreNet,2020-06-01,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.5,38.69236725,NaN,0.95,0.95,1.47268954166667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957108126618,49.456152072,33.9883768062633,25.80843,25.7949115,25.7949115,15.7576715,32.6468087518901,38.69236725,15.48574,38.69236725,38.69236725,323.968312218777,323.809223280221,0,43.6532643598894,NaN,7.105427357601e-15,7.105427357601e-15,9.10382880192628e-15,4.32986979603811e-15,4.44089209850063e-15,9.10382880192628e-15,0,0,0,2.22044604925031e-16,0,4.44089209850063e-16,5.10702591327572e-15,0,3.5527136788005e-14,1,0,2,billEUR,32.6468054872095,,,
StoreNet,2020-06-01,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.25,32.243639375,NaN,0.95,0.95,1.873041625,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957108126618,49.456152072,33.9883768062632,25.80843,25.7949115,25.7949115,15.7576715,32.6468087518901,32.243639375,11.865473775,32.243639375,32.243639375,323.968312218777,323.809223280214,0,43.6532643598932,NaN,7.105427357601e-15,7.105427357601e-15,1.76664238793478e-14,1.64313007644523e-14,7.49400541621981e-16,1.76664238793478e-14,0,0,0,1.59872115546023e-14,8.88178419700125e-16,4.44089209850063e-16,1.63202784619898e-14,0,5.6843418860808e-14,1,0,2,billEUR,32.6468054872095,,,
StoreNet,2020-06-01,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",1,25.7949115,NaN,0.95,0.95,2.33332066666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,36.9284318327478,49.456152072,32.852119641024,25.80843,25.7949115,25.7949115,15.7576715,33.2087578234598,25.7949115,14.78197,25.7949115,25.7949115,322.711284077112,308.944691313777,0,36.5926399181118,NaN,1.06581410364015e-14,1.06581410364015e-14,2.4535928844216e-14,2.4535928844216e-14,8.88178419700125e-16,5.27355936696949e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,8.88178419700125e-16,2.28705943072782e-14,0,3.5527136788005e-14,1,0,2,billEUR,33.2087545025843,,,
StoreNet,2020-06-01,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.9,23.21542035,NaN,0.95,0.95,2.78948133333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,33.3819817048498,49.456152072,29.076462624606,25.80843,25.7949115,25.7949115,15.7576715,35.0760524992166,23.21542035,17.53026,23.21542035,23.21542035,318.641277846477,263.14244437727,0,13.2325758863652,NaN,7.105427357601e-15,7.105427357601e-15,3.5527136788005e-15,2.22044604925031e-16,5.55111512312578e-17,3.5527136788005e-15,0,0,0,3.5527136788005e-15,8.88178419700125e-16,0,5.55111512312578e-17,0,3.5527136788005e-14,1,0,2,billEUR,35.0760489916117,,,
StoreNet,2020-06-01,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.8,20.6359292,NaN,0.95,0.95,1.42851970833333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,29.3255233827499,49.456152072,24.7578356107472,25.80843,25.7949115,25.7949115,15.7576715,37.2118792426131,20.6359292,20.3500489730143,20.6359292,20.6359292,315.955457531511,231.213756898917,0,4.6917537005414,NaN,7.105427357601e-15,7.105427357601e-15,4.16888745746746e-14,4.16888745746746e-14,5.55111512312578e-17,7.43849426498855e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,0,3.51940698806175e-14,0,2.1316282072803e-14,1,0,2,billEUR,37.2118755214255,,,
StoreNet,2020-06-01,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.7,18.05643805,NaN,0.95,0.95,1.1341945,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,25.2061267261281,49.456152072,20.3722025610583,25.80843,25.7949115,25.7949115,15.7576715,39.3808445929871,18.05643805,18.05643805,18.05643805,18.05643805,313.440454778284,182.203313246583,0,4.69180960170831,NaN,7.105427357601e-15,7.105427357601e-15,6.21724893790088e-15,2.22044604925031e-16,4.44089209850063e-16,6.21724893790088e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,5.55111512312578e-16,0,2.8421709430404e-14,1,0,2,billEUR,39.380840654903,,,
StoreNet,2020-06-01,FRONTIER_R0.600,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.6,15.4769469,NaN,0.95,0.95,4.20971633333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,21.0339916470556,49.456152072,15.9304226074007,25.80843,25.7949115,25.7949115,15.7576715,41.5775780415716,15.4769469,15.4769469,15.4769469,15.1141091,310.919542047792,133.783867320809,0,4.39636663959535,NaN,3.5527136788005e-15,3.5527136788005e-15,1.33226762955019e-15,2.22044604925031e-16,2.22044604925031e-16,1.33226762955019e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,0,0,2.8421709430404e-14,1,0,2,billEUR,41.5775738838142,,,
StoreNet,2020-06-01,FRONTIER_R0.500,frontier,IMPROVED_PEAK_GUARD,infeasible,StoreNet:OptimizationFailed,"Optimization failed during bill (exit flag -2).",0.5,12.89745575,NaN,0.95,0.95,0.163056666666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,NaN,49.456152072,NaN,25.80843,25.7949115,25.7949115,15.7576715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,
StoreNet,2020-06-01,TARIFF_L0.050,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.05,0.95,0.95,2.03412575,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957105602782,49.456152072,33.9883765375682,25.80843,25.7949115,25.7949115,15.7576715,32.6468088847763,26.5772537631579,12.819723775,26.5772537631579,26.5772537631579,323.968312903757,323.80915478215,0,43.6532986089251,33.9756715729342,NaN,NaN,1.50990331349021e-14,4.44089209850063e-16,4.44089209850063e-16,1.50990331349021e-14,0,0,0,1.77635683940025e-15,8.88178419700125e-16,8.88178419700125e-16,1.66533453693773e-15,0,5.6843418860808e-14,1,0,2,billPlusDemandChargeEUR,33.9756681753673,,,
StoreNet,2020-06-01,TARIFF_L0.100,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.1,0.95,0.95,1.63493275,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957103078948,49.456152072,33.9883762688732,25.80843,25.7949115,25.7949115,15.7576715,32.6468090176625,26.5772537631579,15.2862173720896,26.5772537631579,26.5772537631579,323.968313588738,323.809086284066,0,43.6533328579676,35.3045343939783,NaN,NaN,5.28799226628962e-13,2.22044604925031e-16,8.15320033709099e-17,5.28799226628962e-13,0,0,0,2.22044604925031e-16,8.88178419700125e-16,4.44089209850063e-16,7.7715611723761e-16,0,0,1,0,2,billPlusDemandChargeEUR,35.3045308635253,,,
StoreNet,2020-06-01,TARIFF_L0.200,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.2,0.95,0.95,3.546096375,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957098031258,49.456152072,33.988375731481,25.80843,25.7949115,25.7949115,15.7576715,32.646809283436,26.5772537631579,12.700976115,26.5772537631579,26.5772537631579,323.968314958704,323.808949287899,0,43.6534013560426,37.9622600360676,NaN,NaN,4.9773518639995e-12,1.30628841077396e-12,6.78346268045971e-14,4.9773518639995e-12,0,0,0,7.105427357601e-14,8.88178419700125e-16,5.32907051820075e-14,4.6074255521944e-15,0,9.2370555648813e-13,1,0,2,billPlusDemandChargeEUR,37.9622562398411,,,
StoreNet,2020-06-01,TARIFF_L0.500,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.5,0.95,0.95,4.68214866666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,37.9957082888257,49.456152072,33.9883741193118,25.80843,25.7949115,25.7949115,15.7576715,32.6468100807529,26.5772537631579,11.1863575170058,26.5772537631579,26.5772537631587,323.968319068585,323.808538299341,0,43.65360685033,45.9354369623318,NaN,NaN,5.34683408659475e-13,3.97219149933514e-15,2.90156787485785e-13,5.34683408659475e-13,0,0,0,2.37143638059933e-13,8.88178419700125e-16,0,8.23452417364479e-13,0,0,1,0,2,billPlusDemandChargeEUR,45.9354323687886,,,
StoreNet,2020-06-01,TARIFF_L1.000,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,1,0.95,0.95,4.30405658333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,52.652500625,17.9918408447406,49.456152072,12.6916577559209,25.80843,25.7949115,25.7949115,15.7576715,43.179346511774,13.7905564434458,13.7905564434458,13.7905564434458,6.40763186344582,309.32721257834,102.952638011252,0,4.3021568358352,56.9699029552198,NaN,NaN,1.24344978758018e-14,2.22044604925031e-16,0,1.24344978758018e-14,0,0,0,1.11022302462516e-16,0,0,0,0,5.6843418860808e-14,1,0,2,billPlusDemandChargeEUR,56.96989725823,,,
StoreNet,2020-06-02,ANCHOR_VPP_BM,anchor,VPP_BM,ok,,"",NaN,NaN,NaN,0.95,0.95,3.07701304166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644998355011,36.0866820474718,33.9055519819584,17.78814,17.7709165,17.7709165,14.866668,23.8512933073022,58.3253767112622,2.78703182350348e-05,58.3253767112622,58.3253767112622,262.102092710543,287.270457364074,0,35.2679938222385,NaN,NaN,NaN,6.21724893790088e-15,3.12250225675825e-17,6.93889390390723e-18,6.21724893790088e-15,0,0,0,4.44089209850063e-16,0,8.88178419700125e-16,2.96984659087229e-15,0,0,1,0,2,billEUR,23.8512909221731,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-06-02/ANCHOR_VPP_BM,729647da8b0be405443f95a91785d11b6d00ff0b209e5baf22b583d690e75288,874b3b1aeb7754c11302460900eaa6cfc0c09eb922a8886de5cae0d31cb1275d
StoreNet,2020-06-02,ANCHOR_VPP_BM_PEAK_LEX,anchor,VPP_BM_PEAK_LEX,ok,,"",NaN,NaN,NaN,0.95,0.95,4.01503125,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644998355012,36.0866820474718,33.9055519819584,17.78814,17.7709165,17.7709165,14.866668,23.8512933073022,24.3592231199446,2.5211972639827e-05,24.3592231199446,24.3592231199446,262.102095719439,287.270463381834,0,35.2679966806746,NaN,NaN,NaN,1.271552307891e-14,4.62824223390612e-15,3.99680288865056e-15,1.271552307891e-14,0,0,0,7.105427357601e-15,8.88178419700125e-16,4.44089209850063e-16,1.26565424807268e-14,0,7.105427357601e-15,1,2.09480641168397e-08,3,billEUR,23.8512909221731,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-06-02/ANCHOR_VPP_BM_PEAK_LEX,2119b5c075d95c4948e8c44c2b2f54b88ae807ace4afe6af81a7c34aba87ab30,7fcd5dda67cf96b1f1ea91dcf919370365ab6501cc9d49e3573e055e73460589
StoreNet,2020-06-02,ANCHOR_PS,anchor,PS,ok,,"",NaN,NaN,NaN,0.95,0.95,5.340046875,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,2.96189109134569,36.0866820474718,2.13425961603543,17.78814,17.7709165,17.7709165,14.866668,35.3164985657655,10.8321575374117,10.8321575374117,10.8321575374117,4.05182053741168,248.905710137386,79.1997656251157,0,0,NaN,NaN,NaN,8.88178419700125e-16,1.83880688453542e-16,4.44089209850063e-16,8.88178419700125e-16,0,0,0,2.22044604925031e-16,0,0,0,0,5.32907051820075e-15,1,0,3,systemPeakKW,10.832156454196,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-06-02/ANCHOR_PS,80a874986d1230481cf903a3a5620dc6005048c989926f88e535333177864d82,23d7a7b0b79b796fdc40cc9a92689bcf028531ea9e16aea9685930041f4420e7
StoreNet,2020-06-02,FRONTIER_R2.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",2,35.541833,NaN,0.95,0.95,1.58924408333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644998355011,36.0866820474718,33.9055519819584,17.78814,17.7709165,17.7709165,14.866668,23.8512933073022,35.541833,2.78703183254833e-05,35.541833,35.541833,262.102092710543,287.270457364074,0,35.2679938222384,NaN,1.4210854715202e-14,1.4210854715202e-14,9.76996261670138e-15,2.77555756156289e-17,2.22044604925031e-16,9.76996261670138e-15,0,0,0,1.11022302462516e-16,0,3.99680288865056e-15,9.54791801177635e-15,0,1.06581410364015e-14,1,0,2,billEUR,23.8512909221731,,,
StoreNet,2020-06-02,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.5,26.65637475,NaN,0.95,0.95,1.75844375,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644998355011,36.0866820474718,33.9055519819583,17.78814,17.7709165,17.7709165,14.866668,23.8512933073022,26.65637475,2.78703183813622e-05,26.65637475,26.65637475,262.102092710543,287.270457364073,0,35.2679938222383,NaN,3.5527136788005e-15,3.5527136788005e-15,1.77635683940025e-15,1.38777878078145e-16,2.22044604925031e-16,1.77635683940025e-15,0,0,0,1.77635683940025e-15,0,8.88178419700125e-16,8.88178419700125e-16,0,2.1316282072803e-14,1,0,2,billEUR,23.8512909221731,,,
StoreNet,2020-06-02,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.25,22.213645625,NaN,0.95,0.95,1.22460225,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,30.2299306249807,36.0866820474718,29.6348664167148,17.78814,17.7709165,17.7709165,14.866668,25.3924420284789,22.213645625,6.8541985,22.213645625,22.213645625,258.654684304403,246.504464075345,0,15.9041470100923,NaN,7.105427357601e-15,7.105427357601e-15,6.23913626925793e-15,1.66533453693773e-16,4.9960036108132e-16,6.23913626925793e-15,0,0,0,1.77635683940025e-15,8.88178419700125e-16,4.44089209850063e-16,2.8796409701215e-16,0,0,1,0,2,billEUR,25.3924394892349,,,
StoreNet,2020-06-02,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",1,17.7709165,NaN,0.95,0.95,0.691670416666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,20.5589804182723,36.0866820474718,19.8814333290306,17.78814,17.7709165,17.7709165,14.866668,28.9121324155444,17.7709165,13.8495385,17.7709165,17.7160172941177,253.209733211084,162.092612537272,0,0,NaN,7.105427357601e-15,7.105427357601e-15,4.44089209850063e-15,2.77555756156289e-17,1.11022302462516e-16,4.44089209850063e-15,0,0,0,3.99680288865056e-15,8.88178419700125e-16,0,0,0,0,1,0,2,billEUR,28.9121295243315,,,
StoreNet,2020-06-02,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.9,15.99382485,NaN,0.95,0.95,0.869097583333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,16.4532249175449,36.0866820474718,15.7406601170086,17.78814,17.7709165,17.7709165,14.866668,30.4064000788736,15.99382485,15.99382485,15.99382485,15.4323650411765,251.477068679068,128.327867810798,0,0,NaN,1.06581410364015e-14,1.06581410364015e-14,3.5527136788005e-15,1.12648605721244e-16,2.22044604925031e-16,3.5527136788005e-15,0,0,0,5.55111512312578e-16,8.88178419700125e-16,0,0,0,0,1,0,2,billEUR,30.406397038234,,,
StoreNet,2020-06-02,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.8,14.2167332,NaN,0.95,0.95,1.28646791666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,12.313066440872,36.0866820474718,11.5651905083836,17.78814,17.7709165,17.7709165,14.866668,31.913188520527,14.2167332,14.2167332,14.2167332,13.5345119205882,249.8089442336,95.7955329760316,0,0,NaN,5.32907051820075e-15,5.32907051820075e-15,3.99680288865056e-15,2.77555756156289e-17,3.99680288865056e-15,1.33226762955019e-15,0,0,0,4.44089209850063e-16,8.88178419700125e-16,0,0,0,0,1,0,2,billEUR,31.9131853292085,,,
StoreNet,2020-06-02,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.7,12.43964155,NaN,0.95,0.95,1.379403625,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,8.10185420373633,36.0866820474718,7.31806112657285,17.78814,17.7709165,17.7709165,14.866668,33.4458365966858,12.43964155,12.43964155,12.43964155,11.1751504439629,248.274116856883,65.8823543528325,0,0,NaN,7.105427357601e-15,7.105427357601e-15,2.66453525910038e-15,1.80411241501588e-16,4.44089209850063e-16,2.66453525910038e-15,0,0,0,4.44089209850063e-16,0,0,0,0,0,1,0,2,billEUR,33.4458332521025,,,
StoreNet,2020-06-02,FRONTIER_R0.600,frontier,IMPROVED_PEAK_GUARD,infeasible,StoreNet:OptimizationFailed,"Optimization failed during bill (exit flag -2).",0.6,10.6625499,NaN,0.95,0.95,0.274528083333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,NaN,36.0866820474718,NaN,17.78814,17.7709165,17.7709165,14.866668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,
StoreNet,2020-06-02,FRONTIER_R0.500,frontier,IMPROVED_PEAK_GUARD,infeasible,StoreNet:OptimizationFailed,"Optimization failed during bill (exit flag -2).",0.5,8.88545825,NaN,0.95,0.95,0.155619916666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,NaN,36.0866820474718,NaN,17.78814,17.7709165,17.7709165,14.866668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,
StoreNet,2020-06-02,TARIFF_L0.050,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.05,0.95,0.95,1.644401625,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644989854854,36.0866820474718,33.9055511246929,17.78814,17.7709165,17.7709165,14.866668,23.8512936166608,24.3592202533351,3.14851851357864e-05,24.3592202533351,24.3592202533351,262.102092018536,287.270449181013,0,35.2679899352848,25.0692546293276,NaN,NaN,2.93098878501041e-14,7.70217223333702e-16,2.1316282072803e-14,2.93098878501041e-14,0,0,0,1.11022302462516e-16,8.88178419700125e-16,4.44089209850063e-16,2.44249065417534e-15,0,2.1316282072803e-14,1,0,2,billPlusDemandChargeEUR,25.0692521224024,,,
StoreNet,2020-06-02,TARIFF_L0.100,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.1,0.95,0.95,1.331368875,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644979979913,36.0866820474718,33.9055501287766,17.78814,17.7709165,17.7709165,14.866668,23.851293976054,24.35921975299,3.56847070839272e-05,24.35921975299,24.35921975299,262.102091214606,287.270439674456,0,35.2679854196698,26.287215951353,NaN,NaN,3.06421554796543e-14,2.77555756156289e-17,2.63122856836162e-14,3.06421554796543e-14,0,0,0,1.11022302462516e-16,8.88178419700125e-16,1.02140518265514e-14,1.19348975147204e-15,0,1.4210854715202e-14,1,0,2,billPlusDemandChargeEUR,26.2872133226317,,,
StoreNet,2020-06-02,TARIFF_L0.200,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.2,0.95,0.95,1.38305095833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644899565394,36.0866820474718,33.9055420187397,17.78814,17.7709165,17.7709165,14.866668,23.8512969026972,24.3592156785337,6.98826370337802e-05,24.3592156785337,24.3592156785337,262.102084667974,287.270362259787,0,35.2679486477021,28.723140038404,NaN,NaN,7.14983627858601e-14,2.77555756156289e-17,2.94209101525666e-15,7.14983627858601e-14,0,0,0,1.77635683940025e-14,8.88178419700125e-16,4.44089209850063e-16,1.74860126378462e-15,0,2.1316282072803e-14,1,5.02382401774183e-08,2,billPlusDemandChargeEUR,28.7231371660902,,,
StoreNet,2020-06-02,TARIFF_L0.500,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.5,0.95,0.95,1.23799775,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,34.4644738124984,36.0866820474718,33.9055257370072,17.78814,17.7709165,17.7709165,14.866668,23.8513027782343,24.359207498644,0.000138538496218477,24.359207498644,24.359207498644,262.102071524936,287.270206841882,0,35.2678748241976,36.0309065275562,NaN,NaN,1.89182003396127e-13,2.77555756156289e-17,4.44089209850063e-16,1.89182003396127e-13,0,0,0,3.37507799486048e-14,8.88178419700125e-16,4.44089209850063e-16,1.38777878078145e-15,0,0,1,0,2,billPlusDemandChargeEUR,36.030902924466,,,
StoreNet,2020-06-02,TARIFF_L1.000,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,1,0.95,0.95,4.91229345833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,36.3944629207585,6.34301344752028,36.0866820474718,5.54421933636846,17.78814,17.7709165,17.7709165,14.866668,34.085957243542,11.7287592965206,11.7287592965206,11.7287592965206,7.94895620793705,247.799052770618,56.6133731845931,0,0,45.8147165400627,NaN,NaN,4.15223411209809e-14,1.80411241501588e-16,4.15223411209809e-14,2.73114864057789e-14,0,0,0,4.44089209850063e-16,8.88178419700125e-16,0,0,0,0,1,5.38844051285464e-07,2,billPlusDemandChargeEUR,45.8147119585915,,,
StoreNet,2020-06-15,ANCHOR_VPP_BM,anchor,VPP_BM,ok,,"",NaN,NaN,NaN,0.95,0.95,1.68555825,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,34.282723145,64.824750589961,26.587499822,54.6439738541019,14.82562,14.4712795,14.4712795,13.096012,12.0590333708069,34.9083658725762,1.16573417585641e-15,34.9083658725762,34.9083658725762,132.516850228647,121.844785489195,0,45.1623833791748,NaN,NaN,NaN,8.88178419700125e-16,4.44089209850063e-16,2.22044604925031e-16,8.88178419700125e-16,0,0,0,1.11022302462516e-16,0,0,1.77635683940025e-15,0,1.06581410364015e-14,1,0,2,billEUR,12.0590321649037,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-06-15/ANCHOR_VPP_BM,feea5babf3e9c8cd90beab767b05da488845816d563122819ea644456af45655,73ce3afa1c71ab19aac0d366efa88ebacb5679957bf260dc4028c1c270bf8a1c
