Day,Strategy,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,BatteryCapacityKWh,BatteryPowerKW,BaselineBillEUR,OptimizedBillEUR,SavingsEUR,SavingsPercent,BaselinePeakImportKW,PeakImportKW,DaytimePeakImportKW,ImportSpreadKW,TotalGridImportKWh,TotalBatteryThroughputKWh,EnergyBalanceResidualKW,TerminalSocErrorKWh,SimultaneousChargeDischargeKW,MinimumExitFlag
15-Apr-2020,PSDT,ok,,"",1.51560379166667,10,3.3,31.048841546,13.2411445276038,17.8076970183962,57.353821050017,17.2670585,42.5048396904373,9.99200722162641e-16,42.5048396904373,145.507082720921,163.936634781604,2.1094237467878e-15,0,0,1
15-Apr-2020,LL,ok,,"",6.01483154166667,10,3.3,31.048841546,26.0215848161404,5.02725672985959,16.1914470219816,17.2670585,7.60865059202936,7.60865059202936,1.00000010050394e-07,182.607612708705,67.6185587194436,5.16546441037269e-14,0,0,1
16-Apr-2020,SH_BM,ok,,"",0.693604416666667,10,3.3,32.4138198945,20.7688637388045,11.6449561556955,35.9258988715226,14.3783125,33.2899409972299,5.83712,33.2899409972299,203.329506747302,217.258485214895,1.77635683940025e-15,0,0,1
16-Apr-2020,VPP_BM,ok,,"",1.91171770833333,10,3.3,32.4138198945,17.0873928899223,15.3264270045777,47.2836186986351,14.3783125,47.4889244782776,2.63677968348475e-16,47.4889244782776,187.773548240904,204.874065035833,1.49880108324396e-15,0,0,1
16-Apr-2020,PS,ok,,"",1.68707279166667,10,3.3,32.4138198945,21.7402662535505,10.6735536409495,32.9290212498546,14.3783125,11.3196099261039,10.2436458161585,11.3196099261039,182.70715623364,106.473934397555,1.6153745008296e-14,0,0,1
16-Apr-2020,PSDT,ok,,"",1.42662220833333,10,3.3,32.4138198945,17.0873928899223,15.3264270045777,47.283618698635,14.3783125,47.5683931763434,1.00058850094342e-14,47.5683931763434,187.773548240904,204.874065035824,9.10382880192628e-15,0,0,1
16-Apr-2020,LL,ok,,"",5.0838985,10,3.3,32.4138198945,29.9907798576503,2.42304003684975,7.47533010529528,14.3783125,11.319608794143,8.54798972283815,2.77161907130486,213.466643518927,54.9439335321858,1.99840144432528e-15,0,0,1
01-May-2020,SH_BM,ok,,"",0.972293541666667,10,3.3,48.25838992775,37.0763218683672,11.1820680593828,23.171241469357,22.565423,64.3350776731302,14.83122,64.2196436731302,313.229875181459,252.455241484834,3.33066907387547e-15,0,0,1
01-May-2020,VPP_BM,ok,,"",1.53443091666667,10,3.3,48.25838992775,34.5149644927198,13.7434254350302,28.4788312573341,22.565423,79.8157942105263,13.55112,79.8157942105263,318.953210535899,319.999908702084,1.99840144432528e-15,0,0,1
01-May-2020,PS,ok,,"",2.97061283333333,10,3.3,48.25838992775,43.8126013859786,4.44578854177136,9.21246761118092,22.565423,12.9326235719625,12.9326235719625,3.34584607196251,305.800872678351,108.103779895724,1.39679934285653e-14,0,0,1
01-May-2020,PSDT,ok,,"",1.97072329166667,10,3.3,48.25838992775,34.5149644927198,13.7434254350302,28.4788312573341,22.565423,69.04831,4.44192453794241,64.6063854620576,318.9532501519,320,1.25854882071508e-12,0,0,1
01-May-2020,LL,ok,,"",1.973185625,10,3.3,48.25838992775,43.8126126857699,4.4457772419801,9.21244419599594,22.565423,12.9326226132705,12.9326226132705,3.34570261327051,305.801001491951,108.105111945503,3.10862446895044e-15,0,0,1
02-May-2020,SH_BM,ok,,"",0.356702375,10,3.3,34.308131196,24.7106983404796,9.59743285552042,27.974222206074,18.5347365,56.8436996398892,6.48772,56.8436996398892,244.336915367907,207.270558621871,8.88178419700125e-16,0,0,1
02-May-2020,VPP_BM,ok,,"",1.25688529166667,10,3.3,34.308131196,22.5323642826615,11.7757669133385,34.3235451854382,18.5347365,72.4546278265372,2.12607709215717e-14,72.4546278265372,247.608398710566,250.105953724243,2.22044604925031e-14,0,0,1
02-May-2020,PS,ok,,"",2.88554791666667,10,3.3,34.308131196,31.8269255763296,2.48120561967041,7.23212117120415,18.5347365,11.4241297138414,11.4241297138414,7.26396500384143,235.839928137175,58.8620082800323,1.11022302462516e-15,0,0,1
02-May-2020,PSDT,ok,,"",1.629191875,10,3.3,34.308131196,22.5323642826615,11.7757669133385,34.3235451854382,18.5347365,61.4547773130194,2.23779328401008e-16,61.4547773130194,247.608398710566,250.105953724235,1.99840144432528e-15,0,0,1
02-May-2020,LL,ok,,"",6.12126816666667,10,3.3,34.308131196,33.3111586923292,0.996972503670776,2.90593649060959,18.5347365,11.4241285714286,9.53951981153915,1.88460875988943,236.486947310625,77.2305231077807,4.63629135083465e-13,0,0,1
15-May-2020,SH_BM,ok,,"",0.442191875,10,3.3,26.7086353335,15.6759203033371,11.0327150301629,41.3076703186135,14.622626,42.724199732687,4.90885,42.724199732687,160.814421794913,195.552039997296,8.88178419700125e-16,0,0,1
15-May-2020,VPP_BM,ok,,"",1.38522325,10,3.3,26.7086353335,11.0638236526886,15.6448116808114,58.5758556566477,14.622626,26.4239437617729,6.10622663543836e-16,26.4239437617729,121.580479699875,118.64186480508,1.55431223447522e-15,0,0,1
15-May-2020,PS,ok,,"",2.60675404166667,10,3.3,26.7086353335,13.2882514448385,13.4203838886615,50.2473590323377,14.622626,7.98411571227885,7.761663,7.98411571227886,119.364012707294,81.0463907534393,1.16573417585641e-15,0,0,1
15-May-2020,PSDT,ok,,"",1.44767816666667,10,3.3,26.7086353335,11.0638236526886,15.6448116808114,58.5758556566477,14.622626,24.1800245373961,5.19029264012261e-15,24.1800245373961,121.580479699875,118.641864805081,6.78988115732082e-14,0,0,1
15-May-2020,LL,ok,,"",4.89723008333333,10,3.3,26.7086353335,27.3056807383484,-0.597045404848412,-2.23540213640025,14.622626,7.98411724162235,7.98411724162234,1.00000012714929e-07,191.618812198936,38.7076017516237,4.88498130835069e-15,0,0,1
16-May-2020,SH_BM,ok,,"",0.539636583333333,10,3.3,29.15066678675,19.4610296710076,9.68963711574237,33.2398472619043,13.4446845,49.5216805391274,5.0950125,49.5216805391274,192.284196133875,190.9659753458,8.88178419700125e-16,0,0,1
16-May-2020,VPP_BM,ok,,"",1.66891879166667,10,3.3,29.15066678675,17.3467138009628,11.8039529857872,40.4929090375129,13.4446845,55.0748693534775,4.44089209850063e-16,55.0748693534775,190.623228582009,189.060549007571,8.88178419700125e-16,0,0,1
16-May-2020,PS,ok,,"",2.42350041666667,10,3.3,29.15066678675,23.3658969801671,5.7847698065829,19.8443824592454,13.4446845,10.2465387421387,10.2016257794737,9.47147214713871,183.547426953969,81.7535896204437,8.88178419700125e-16,0,0,1
16-May-2020,PSDT,ok,,"",2.30535770833333,10,3.3,29.15066678675,17.3467055284812,11.8039612582688,40.4929374158747,13.4446845,47.9355227407142,1.47104550762833e-15,47.9355227407142,190.623137675617,189.06800628618,1.19348975147204e-15,0,0,1
16-May-2020,LL,ok,,"",3.56706725,10,3.3,29.15066678675,26.8860391004854,2.26462768626457,7.76869943604146,13.4446845,10.2465377174849,7.65166974051323,2.5948679769717,191.522805507814,41.9382315175361,2.22044604925031e-15,0,0,1
01-Jun-2020,SH_BM,ok,,"",0.767014208333333,10,3.3,49.456152072,36.5805564615148,12.8755956104851,26.0343659404403,25.7949115,67.7005633795014,16.419277,67.7005633795014,321.246156711152,264.528634108611,8.88178419700125e-16,0,0,1
01-Jun-2020,VPP_BM,ok,,"",2.707649875,10,3.3,49.456152072,32.6468087518901,16.8093433201099,33.9883768062632,25.7949115,57.9190731578947,12.628087,57.9190731578948,323.968312218777,323.80922328021,2.22044604925031e-15,0,0,1
